spatial_block_id,luminal_estrogen_response,epithelial_identity,basal_squamous_state,unfolded_protein_response,oxidative_phosphorylation,collagen_ecm_organization,myofibroblast_caf_activation,immune_activation,immune_exclusion,emt_invasive_front
block_x0_y10,0.26522227956585687,0.1925804580425163,0.16555147825345914,0.3537587276107119,0.34516575217620227,0.42526297111706374,0.31150202658248954,0.337275277142683,0.44272787700324057,0.3111507024140325
block_x0_y11,0.37608007938686866,0.37163331440673775,0.02638803521156435,0.6194961911166829,0.32020992453411184,0.26370751169337137,0.2489919194872297,0.17450907489484518,0.25320423946197274,0.29831153454852305
block_x0_y12,0.140372786631215,0.1786604257589054,0.17227431735833176,0.3659868027833839,0.16776870123263943,0.6987734394663415,0.5570125413890141,0.09446851387948714,0.7601898163131485,0.6666843440489798
block_x0_y13,0.15728194239026408,0.13858206000161818,0.1536360323586191,0.46995921258352263,0.32211036103639906,0.22119658005798049,0.3362863017205353,0.0678072335644065,0.5175784659959821,0.22752231197731923
block_x0_y3,0.17751868763125986,0.20306758763334026,0.2087444950958232,0.4205868903994222,0.36029323060402635,0.311271518568921,0.1044773747623233,0.0,0.42105948018045253,0.47448527350842845
block_x0_y4,0.17419720532138722,0.16349508931681817,0.5577688323303999,0.2774361497699247,0.4654521617211585,0.344131229542951,0.16916793673506983,0.1596207906378657,0.4486620927884673,0.4820045895776879
block_x0_y5,0.6063984448270566,0.5159761786992899,0.09296253909828467,0.6263136765251596,0.3509384031308935,0.2531710915445071,0.0808515040526197,0.0,0.30403798138988175,0.2517863759666888
block_x0_y6,0.5371192975037671,0.41226768870259695,0.10027760001419167,0.599716312492795,0.39418183578077787,0.17973453647063478,0.26378887943322016,0.056399129593532715,0.2540499526757931,0.1596289608938086
block_x0_y7,0.696846261618091,0.5377557656474751,0.26025471881138607,0.7877455888059991,0.6480099054673282,0.03925861505817435,0.15561815005737537,0.031159431526342117,0.11502912663134296,0.09986420779885874
block_x0_y8,0.5372144161721623,0.5292251541240344,0.06398988923198774,0.4875886700458902,0.45133749429164105,0.13197213857150097,0.19412398519811586,0.04126188482999498,0.22862616450540318,0.2924948863351449
block_x0_y9,0.47388963192865485,0.31419062415908816,0.3488957610918142,0.6534278530835022,0.3842578935521901,0.20748787812254282,0.25405410252143346,0.14956483813826366,0.324873702108089,0.24448896785507715
block_x10_y0,0.564309516993984,0.4438543577638754,0.05107365426894802,0.5722247495818493,0.5332853881543428,0.38834274744162767,0.27784602114957396,0.1305945056715284,0.34489764281157087,0.2636796077500025
block_x10_y1,0.7279940064277665,0.5618573163173616,0.15795700334988985,0.6562859831608098,0.5824568234461194,0.044397575062502366,0.01698522118441825,0.09187120801143085,0.07760160641952212,0.12341840118602743
