spatial_block_id,luminal_estrogen_response,epithelial_identity,basal_squamous_state,unfolded_protein_response,oxidative_phosphorylation,collagen_ecm_organization,myofibroblast_caf_activation,immune_activation,immune_exclusion,emt_invasive_front
block_x0_y10,0.030131314584226163,0.02261260938409544,0.07095793030171547,0.2028533608638264,0.47920339384399896,0.5189130770850572,0.3456702852880081,0.2353736583591395,0.7118877660084344,0.8236805318681183
block_x0_y2,0.33316101738208964,0.23674231211170618,0.3812093839943827,0.4107781609102368,0.426146077519302,0.5556455767031929,0.4330063379316141,0.32732421116346316,0.5125021730954682,0.42639896169904495
block_x0_y3,0.6641211949106589,0.5697726926892694,0.34273290088445496,0.576003547456619,0.45190212350356057,0.08361655519467515,0.3378674901997208,0.03075768168525145,0.18985953044678935,0.13610433939474106
block_x0_y4,0.6078305428756814,0.48828627599714813,0.5186982144405812,0.5577007392545031,0.5430614664163098,0.3410539563647533,0.40808804808218235,0.0540710469912044,0.46942915367061083,0.3196162837371041
block_x0_y5,0.5410231971107727,0.42761542091178456,0.16931593154960742,0.6772889757239056,0.4416851140795535,0.28754745964445577,0.2327093045155736,0.10925329972941292,0.3778241483969487,0.3014709767536829
block_x0_y6,0.6327630429732879,0.4779120726596096,0.2671050562876965,0.6269533823853782,0.5663023971976464,0.3087948901693407,0.27006426849153103,0.12775248385264124,0.28054660943485304,0.28594824478901965
block_x0_y7,0.659792554249911,0.48309950938216395,0.08746195513805187,0.7846589057537957,0.46855140610415663,0.25363336260157676,0.10921301988656887,0.10475852490858327,0.12904253251088568,0.1273446809134243
block_x0_y8,0.4808954606166999,0.3529095546796487,0.43622110772068395,0.4367465030876441,0.40443831094417654,0.3964368332742348,0.2678598921269002,0.04503541784806363,0.37837254129833214,0.26746671427760993
block_x0_y9,0.11701162534235202,0.13696668961060837,0.25656267757335044,0.07345261956553255,0.0,0.5877764489612637,0.657644144084376,0.09480348031674926,0.9546334315025233,0.13545906322488271
block_x10_y0,0.3054109930224678,0.3110230067666569,0.26744136347570274,0.25504038974587345,0.4225349413819318,0.5213417017424319,0.4210034146177855,0.5076032900752374,0.5004443450371548,0.6028757430664657
block_x10_y1,0.734899619964589,0.5129866156693959,0.32954789974082843,0.6005943420624923,0.44491705174122737,0.38591024797190576,0.3234110518696088,0.09907018482608969,0.30334152735513203,0.32507510131099593
block_x10_y10,0.308376994356357,0.21848166913025285,0.0,0.07599574009527457,0.00803719706277899,0.4736855534361429,0.5683454814041637,0.23690476487778103,0.7040703303378245,0.7717079817992023
block_x10_y11,0.16983133017726426,0.11705930245684502,0.7358274327164694,0.12764770388107563,0.254412339188231,0.706477066298166,0.44981427015009656,0.0,0.6850562046467749,0.5911459493773001
block_x10_y2,0.6861698197138373,0.6161095325994013,0.1423802751350116,0.5621413412453397,0.6351439847360991,0.5889164578220968,0.5640756998777823,0.2578928328251255,0.40663574883252906,0.32220643954516076
block_x10_y3,0.5295110284339767,0.4673258310418226,0.659703005205979,0.5454746928165575,0.4800863006944377,0.6571417414395425,0.6695120721453877,0.35752928349252244,0.4694048909111691,0.4568424993245473
block_x10_y4,0.38852899460041357,0.3847854661173225,0.44636772141841685,0.44593835487416333,0.26838171495799235,0.16535881187229215,0.14852172425943208,0.3009376299372352,0.24318363224552417,0.35893334696206036
block_x10_y5,0.5392819745243367,0.538076527454161,0.37535615978568165,0.5125156815055298,0.44674642350503924,0.5495404276222097,0.31987017670725365,0.21904419120872573,0.469489627297884,0.47703369650660266
