tile_id,contour_id,structure_id,assigned_structure,image_path,tile_x,tile_y,patch_width,patch_height,nonzero_fraction,top_image_label,top_image_score,text_sim_ductal_epithelium,text_sim_invasive_carcinoma,text_sim_in_situ_carcinoma,text_sim_fibrotic_stroma,text_sim_immune_infiltrate,text_sim_necrosis,text_sim_adipose_tissue,text_sim_vascular_stroma,text_sim_lumen_or_secretion,rgb_mean_r,rgb_mean_g,rgb_mean_b,rgb_brightness_mean,rgb_tissue_fraction
105,S1 11q13 Invasive Tumor Cells #106.1,1,11q13 Invasive Tumor Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00106_S1_11q13_Invasive_Tumor_Cells_106.1.png,40368.1280535,21223.838490000002,313,323,0.559313148498007,lumen or secretion,0.258056640625,0.23193359375,0.2430419921875,0.233154296875,0.1949462890625,0.2496337890625,0.250732421875,0.2364501953125,0.24169921875,0.258056640625,0.43287891149520874,0.36250683665275574,0.47359615564346313,0.4229939579963684,1.0
106,S1 11q13 Invasive Tumor Cells #107.1,1,11q13 Invasive Tumor Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00107_S1_11q13_Invasive_Tumor_Cells_107.1.png,35822.348367,22701.315189,718,439,0.5436608904765833,immune infiltrate,0.263427734375,0.220703125,0.2470703125,0.2388916015625,0.2230224609375,0.263427734375,0.2127685546875,0.243408203125,0.258544921875,0.2301025390625,0.42473170161247253,0.3499933183193207,0.45986077189445496,0.4115285873413086,1.0
107,S1 11q13 Invasive Tumor Cells #108.1,1,11q13 Invasive Tumor Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00108_S1_11q13_Invasive_Tumor_Cells_108.1.png,14668.975846000001,22162.235853,283,361,0.565791920754089,immune infiltrate,0.25244140625,0.251708984375,0.2393798828125,0.2369384765625,0.2220458984375,0.25244140625,0.250732421875,0.23974609375,0.240234375,0.24658203125,0.45476293563842773,0.3435702919960022,0.47559040784835815,0.4246411919593811,1.0
108,S1 11q13 Invasive Tumor Cells #109.1,1,11q13 Invasive Tumor Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00109_S1_11q13_Invasive_Tumor_Cells_109.1.png,28667.9110185,25336.8141655,509,628,0.5037196701412786,invasive carcinoma,0.25927734375,0.2198486328125,0.25927734375,0.251220703125,0.216064453125,0.2442626953125,0.2105712890625,0.2259521484375,0.2366943359375,0.2135009765625,0.38487568497657776,0.3129293620586395,0.4206213057041168,0.3728087842464447,1.0
109,S1 11q13 Invasive Tumor Cells #110.1,1,11q13 Invasive Tumor Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00110_S1_11q13_Invasive_Tumor_Cells_110.1.png,25671.8289525,22920.9401035,32,41,0.4740853658536585,adipose tissue,0.276611328125,0.2471923828125,0.2403564453125,0.2420654296875,0.2509765625,0.2354736328125,0.245849609375,0.276611328125,0.267578125,0.26953125,0.39535513520240784,0.2533954977989197,0.3889496624469757,0.3459000885486603,1.0
110,S1 11q13 Invasive Tumor Cells #111.1,1,11q13 Invasive Tumor Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00111_S1_11q13_Invasive_Tumor_Cells_111.1.png,16115.360292000001,23959.1669735,344,362,0.7634186688937428,lumen or secretion,0.25732421875,0.25146484375,0.235107421875,0.2293701171875,0.224609375,0.248046875,0.2332763671875,0.248291015625,0.2464599609375,0.25732421875,0.6318303346633911,0.43821054697036743,0.6279115676879883,0.5659841299057007,0.9999919696775023
111,S1 11q13 Invasive Tumor Cells #112.1,1,11q13 Invasive Tumor Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00112_S1_11q13_Invasive_Tumor_Cells_112.1.png,43699.977937999996,24638.0076185,155,43,0.8384096024006001,adipose tissue,0.27880859375,0.27197265625,0.2225341796875,0.240234375,0.2415771484375,0.2362060546875,0.22216796875,0.27880859375,0.26513671875,0.2666015625,0.7008958458900452,0.45614051818847656,0.6879608035087585,0.6149991154670715,1.0
112,S1 11q13 Invasive Tumor Cells #113.1,1,11q13 Invasive Tumor Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00113_S1_11q13_Invasive_Tumor_Cells_113.1.png,46205.3224245,25316.8482645,406,322,0.5277055349876082,necrosis,0.2471923828125,0.224853515625,0.2347412109375,0.22802734375,0.1927490234375,0.24169921875,0.2471923828125,0.2232666015625,0.236083984375,0.2432861328125,0.44477614760398865,0.4284853935241699,0.4785774052143097,0.45061299204826355,1.0
113,S1 11q13 Invasive Tumor Cells #114.1,1,11q13 Invasive Tumor Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00114_S1_11q13_Invasive_Tumor_Cells_114.1.png,46489.433655,25117.189251,32,41,0.4717987804878049,adipose tissue,0.280029296875,0.2362060546875,0.23876953125,0.2432861328125,0.242431640625,0.2470703125,0.2366943359375,0.280029296875,0.260986328125,0.271728515625,0.399811714887619,0.37999165058135986,0.43347981572151184,0.4044276773929596,1.0
114,S1 11q13 Invasive Tumor Cells #115.1,1,11q13 Invasive Tumor Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00115_S1_11q13_Invasive_Tumor_Cells_115.1.png,45327.1604395,26055.5866135,251,402,0.7083110344690888,lumen or secretion,0.257568359375,0.2371826171875,0.236083984375,0.23193359375,0.2125244140625,0.2347412109375,0.25732421875,0.248779296875,0.2462158203125,0.257568359375,0.6021252274513245,0.5950654149055481,0.6449306011199951,0.6140403151512146,1.0
115,S1 11q13 Invasive Tumor Cells #116.1,1,11q13 Invasive Tumor Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00116_S1_11q13_Invasive_Tumor_Cells_116.1.png,26782.4455805,27093.813483500002,712,965,0.5618021191127671,invasive carcinoma,0.255859375,0.213134765625,0.255859375,0.2410888671875,0.203369140625,0.2548828125,0.2220458984375,0.214599609375,0.2391357421875,0.2252197265625,0.42509281635284424,0.33906859159469604,0.4664948880672455,0.4102187752723694,0.9999985445654073
116,S1 11q13 Invasive Tumor Cells #117.1,1,11q13 Invasive Tumor Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00117_S1_11q13_Invasive_Tumor_Cells_117.1.png,43002.6140085,27772.654129000002,254,642,0.7659504010596806,lumen or secretion,0.24169921875,0.203125,0.225341796875,0.210205078125,0.1563720703125,0.23681640625,0.2288818359375,0.199462890625,0.221435546875,0.24169921875,0.6378881931304932,0.6098344326019287,0.689811110496521,0.6458446383476257,1.0
117,S1 11q13 Invasive Tumor Cells #118.1,1,11q13 Invasive Tumor Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00118_S1_11q13_Invasive_Tumor_Cells_118.1.png,28564.5978435,27812.585931499998,189,443,0.6753615918401471,lumen or secretion,0.2457275390625,0.2025146484375,0.2259521484375,0.219482421875,0.1741943359375,0.23974609375,0.2220458984375,0.2293701171875,0.231689453125,0.2457275390625,0.5623590350151062,0.5239949226379395,0.6036195755004883,0.5633244514465332,1.0
118,S1 11q13 Invasive Tumor Cells #119.1,1,11q13 Invasive Tumor Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00119_S1_11q13_Invasive_Tumor_Cells_119.1.png,25620.172365,27952.347241,32,42,0.4635416666666667,adipose tissue,0.267578125,0.242431640625,0.2303466796875,0.240966796875,0.2469482421875,0.2342529296875,0.238037109375,0.267578125,0.263671875,0.262939453125,0.34222397208213806,0.2564513385295868,0.3804621994495392,0.3263791799545288,1.0
119,S1 11q13 Invasive Tumor Cells #120.1,1,11q13 Invasive Tumor Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00120_S1_11q13_Invasive_Tumor_Cells_120.1.png,28048.0319705,27952.347241,32,41,0.4733231707317073,adipose tissue,0.272216796875,0.2349853515625,0.2347412109375,0.237548828125,0.2392578125,0.2381591796875,0.2388916015625,0.272216796875,0.258056640625,0.265380859375,0.2618125379085541,0.15636658668518066,0.3265303671360016,0.2482364922761917,1.0
120,S1 11q13 Invasive Tumor Cells #121.1,1,11q13 Invasive Tumor Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00121_S1_11q13_Invasive_Tumor_Cells_121.1.png,28900.3656615,27972.3131425,63,82,0.6014324428958575,lumen or secretion,0.27099609375,0.267333984375,0.2398681640625,0.242919921875,0.2188720703125,0.2490234375,0.24853515625,0.26220703125,0.25,0.27099609375,0.3632567524909973,0.24219520390033722,0.4343307912349701,0.3465942442417145,1.0
121,S1 11q13 Invasive Tumor Cells #122.1,1,11q13 Invasive Tumor Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00122_S1_11q13_Invasive_Tumor_Cells_122.1.png,29029.507129999998,27952.347241,32,41,0.47560975609756095,adipose tissue,0.2724609375,0.2412109375,0.2392578125,0.239501953125,0.245849609375,0.2393798828125,0.2357177734375,0.2724609375,0.261962890625,0.269287109375,0.39244982600212097,0.29088056087493896,0.4071556627750397,0.3634953498840332,1.0
122,S1 11q13 Invasive Tumor Cells #123.1,1,11q13 Invasive Tumor Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00123_S1_11q13_Invasive_Tumor_Cells_123.1.png,29184.476892,27952.347241,32,41,0.4740853658536585,adipose tissue,0.27001953125,0.2401123046875,0.2342529296875,0.2362060546875,0.2413330078125,0.237548828125,0.2431640625,0.27001953125,0.260986328125,0.2685546875,0.26548004150390625,0.15471066534519196,0.32914575934410095,0.24977882206439972,1.0
123,S1 11q13 Invasive Tumor Cells #124.1,1,11q13 Invasive Tumor Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00124_S1_11q13_Invasive_Tumor_Cells_124.1.png,29391.1032415,27952.347241,32,41,0.4717987804878049,adipose tissue,0.270263671875,0.2322998046875,0.229736328125,0.23583984375,0.2342529296875,0.23681640625,0.2470703125,0.270263671875,0.256103515625,0.261474609375,0.2022297978401184,0.106937475502491,0.29039037227630615,0.19985254108905792,1.0
124,S1 11q13 Invasive Tumor Cells #125.1,1,11q13 Invasive Tumor Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00125_S1_11q13_Invasive_Tumor_Cells_125.1.png,25775.142127,27992.2790435,32,41,0.4740853658536585,adipose tissue,0.27490234375,0.2412109375,0.2362060546875,0.240478515625,0.242919921875,0.2364501953125,0.2413330078125,0.27490234375,0.26025390625,0.271484375,0.20633669197559357,0.0976865142583847,0.2718495726585388,0.19195760786533356,1.0
125,S1 11q13 Invasive Tumor Cells #126.1,1,11q13 Invasive Tumor Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00126_S1_11q13_Invasive_Tumor_Cells_126.1.png,25930.111889,27992.2790435,32,41,0.4717987804878049,adipose tissue,0.27392578125,0.2376708984375,0.2392578125,0.244140625,0.2388916015625,0.2386474609375,0.2529296875,0.27392578125,0.2626953125,0.266357421875,0.3066534996032715,0.21612267196178436,0.3602403402328491,0.29433882236480713,1.0
126,S1 11q13 Invasive Tumor Cells #127.1,1,11q13 Invasive Tumor Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00127_S1_11q13_Invasive_Tumor_Cells_127.1.png,26085.081651,27992.2790435,32,41,0.47484756097560976,adipose tissue,0.282470703125,0.23681640625,0.2347412109375,0.2393798828125,0.229248046875,0.243408203125,0.238525390625,0.282470703125,0.260009765625,0.271484375,0.40703311562538147,0.39270085096359253,0.4339221715927124,0.41121870279312134,1.0
127,S1 11q13 Invasive Tumor Cells #128.1,1,11q13 Invasive Tumor Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00128_S1_11q13_Invasive_Tumor_Cells_128.1.png,26317.536293999998,27992.2790435,33,81,0.6973438084549196,lumen or secretion,0.26806640625,0.233154296875,0.2235107421875,0.23291015625,0.2127685546875,0.235107421875,0.2335205078125,0.265625,0.25390625,0.26806640625,0.544204592704773,0.4593062400817871,0.6024764776229858,0.5353291034698486,1.0
128,S1 11q13 Invasive Tumor Cells #129.1,1,11q13 Invasive Tumor Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00129_S1_11q13_Invasive_Tumor_Cells_129.1.png,26859.9304615,27992.2790435,32,41,0.4725609756097561,adipose tissue,0.272705078125,0.235595703125,0.2354736328125,0.240234375,0.2354736328125,0.2408447265625,0.2376708984375,0.272705078125,0.256103515625,0.2705078125,0.3438307046890259,0.28401485085487366,0.3893950283527374,0.33908018469810486,1.0
129,S1 11q13 Invasive Tumor Cells #130.1,1,11q13 Invasive Tumor Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00130_S1_11q13_Invasive_Tumor_Cells_130.1.png,27066.556811,27992.2790435,33,122,0.7719821162444114,lumen or secretion,0.26953125,0.2431640625,0.2255859375,0.2352294921875,0.2178955078125,0.237060546875,0.235107421875,0.26708984375,0.259033203125,0.26953125,0.5945618748664856,0.47956418991088867,0.6562491059303284,0.5767917037010193,1.0
130,S1 11q13 Invasive Tumor Cells #131.1,1,11q13 Invasive Tumor Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00131_S1_11q13_Invasive_Tumor_Cells_131.1.png,27221.5265725,27992.2790435,31,41,0.4893784421715185,adipose tissue,0.27880859375,0.23291015625,0.2322998046875,0.2401123046875,0.229736328125,0.2427978515625,0.2371826171875,0.27880859375,0.255126953125,0.275634765625,0.41879329085350037,0.4157726764678955,0.4480801224708557,0.42754873633384705,1.0
131,S1 11q13 Invasive Tumor Cells #132.1,1,11q13 Invasive Tumor Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00132_S1_11q13_Invasive_Tumor_Cells_132.1.png,27324.839747500002,27992.2790435,32,41,0.4717987804878049,lumen or secretion,0.2744140625,0.23388671875,0.23095703125,0.239013671875,0.2374267578125,0.233642578125,0.2344970703125,0.2666015625,0.25634765625,0.2744140625,0.31187233328819275,0.1982245296239853,0.3486669063568115,0.2862546145915985,1.0
132,S1 11q13 Invasive Tumor Cells #133.1,1,11q13 Invasive Tumor Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00133_S1_11q13_Invasive_Tumor_Cells_133.1.png,27428.152922499998,27992.2790435,32,41,0.4725609756097561,adipose tissue,0.26806640625,0.2423095703125,0.231689453125,0.239501953125,0.2462158203125,0.2353515625,0.2413330078125,0.26806640625,0.264404296875,0.266845703125,0.3317999839782715,0.17789635062217712,0.34322696924209595,0.2843077480792999,1.0
133,S1 11q13 Invasive Tumor Cells #134.1,1,11q13 Invasive Tumor Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00134_S1_11q13_Invasive_Tumor_Cells_134.1.png,27531.466097,27992.2790435,32,41,0.47484756097560976,adipose tissue,0.277099609375,0.24658203125,0.235107421875,0.240234375,0.2442626953125,0.2391357421875,0.239013671875,0.277099609375,0.26025390625,0.2744140625,0.38860294222831726,0.2625807225704193,0.39723819494247437,0.3494739234447479,1.0
134,S1 11q13 Invasive Tumor Cells #135.1,1,11q13 Invasive Tumor Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00135_S1_11q13_Invasive_Tumor_Cells_135.1.png,28099.688557499998,27992.2790435,32,41,0.4763719512195122,lumen or secretion,0.281982421875,0.238525390625,0.2315673828125,0.240234375,0.23046875,0.2427978515625,0.237548828125,0.279296875,0.2587890625,0.281982421875,0.40595710277557373,0.39998504519462585,0.4363163411617279,0.41408613324165344,1.0
135,S1 11q13 Invasive Tumor Cells #136.1,1,11q13 Invasive Tumor Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00136_S1_11q13_Invasive_Tumor_Cells_136.1.png,29959.3257025,27992.2790435,32,41,0.4740853658536585,adipose tissue,0.2802734375,0.2393798828125,0.2308349609375,0.23779296875,0.2320556640625,0.2421875,0.2413330078125,0.2802734375,0.25732421875,0.269775390625,0.4086950421333313,0.3978867828845978,0.4318627715110779,0.4128148555755615,1.0
136,S2 Basal-like Structured DCIS Cells #1.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00137_S2_Basal-like_Structured_DCIS_Cells_1.1.png,42692.67448450001,798.7214210000001,238,520,0.6794117647058824,immune infiltrate,0.2578125,0.2354736328125,0.249755859375,0.23828125,0.2005615234375,0.2578125,0.256103515625,0.23974609375,0.240966796875,0.2481689453125,0.5520277619361877,0.5033674240112305,0.5931589007377625,0.5495179891586304,1.0
137,S2 Basal-like Structured DCIS Cells #2.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00138_S2_Basal-like_Structured_DCIS_Cells_2.1.png,35021.671263,559.1306055,32,42,0.46056547619047616,adipose tissue,0.281982421875,0.2322998046875,0.2344970703125,0.2430419921875,0.228515625,0.247314453125,0.2386474609375,0.281982421875,0.2607421875,0.276611328125,0.39251577854156494,0.3939630091190338,0.41984713077545166,0.4021086096763611,1.0
138,S2 Basal-like Structured DCIS Cells #3.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00139_S2_Basal-like_Structured_DCIS_Cells_3.1.png,13790.813861499999,958.448632,32,41,0.47560975609756095,adipose tissue,0.269775390625,0.241455078125,0.2349853515625,0.23779296875,0.24853515625,0.235595703125,0.2408447265625,0.269775390625,0.264404296875,0.26708984375,0.3730601370334625,0.23082555830478668,0.37300634384155273,0.32563069462776184,1.0
139,S2 Basal-like Structured DCIS Cells #4.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00140_S2_Basal-like_Structured_DCIS_Cells_4.1.png,35538.2371365,1317.834856,468,925,0.6589004389004389,adipose tissue,0.2607421875,0.2291259765625,0.2451171875,0.2442626953125,0.2099609375,0.248779296875,0.2415771484375,0.2607421875,0.252197265625,0.2447509765625,0.536929726600647,0.5021166205406189,0.5771202445030212,0.5387221574783325,1.0
140,S2 Basal-like Structured DCIS Cells #5.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00141_S2_Basal-like_Structured_DCIS_Cells_5.1.png,39515.794362500004,1237.9712505,349,843,0.3865917534253094,ductal epithelium,0.25927734375,0.25927734375,0.2379150390625,0.2298583984375,0.2169189453125,0.24462890625,0.25634765625,0.2420654296875,0.24853515625,0.257568359375,0.3164146840572357,0.2726355791091919,0.3344862759113312,0.30784547328948975,1.0
141,S2 Basal-like Structured DCIS Cells #6.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00142_S2_Basal-like_Structured_DCIS_Cells_6.1.png,13842.470449,1178.073547,188,281,0.5526236086923602,lumen or secretion,0.2548828125,0.2440185546875,0.228759765625,0.2254638671875,0.2325439453125,0.246337890625,0.2310791015625,0.2364501953125,0.247802734375,0.2548828125,0.4569881558418274,0.2961878776550293,0.4464247524738312,0.3998669385910034,1.0
142,S2 Basal-like Structured DCIS Cells #7.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00143_S2_Basal-like_Structured_DCIS_Cells_7.1.png,40084.0168235,1277.9030535,32,41,0.4717987804878049,adipose tissue,0.28515625,0.2305908203125,0.2366943359375,0.2449951171875,0.232666015625,0.2470703125,0.2369384765625,0.28515625,0.257080078125,0.26806640625,0.4021131992340088,0.40481531620025635,0.4301620125770569,0.41236352920532227,1.0
143,S2 Basal-like Structured DCIS Cells #8.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00144_S2_Basal-like_Structured_DCIS_Cells_8.1.png,40135.6734105,1337.8007575,63,42,0.7029478458049887,adipose tissue,0.286376953125,0.2437744140625,0.223388671875,0.22998046875,0.2030029296875,0.2437744140625,0.2349853515625,0.286376953125,0.2451171875,0.270751953125,0.5612882375717163,0.49464529752731323,0.6071287393569946,0.5543540716171265,1.0
144,S2 Basal-like Structured DCIS Cells #9.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00145_S2_Basal-like_Structured_DCIS_Cells_9.1.png,38456.8343215,1637.2892775,403,323,0.7206785025620539,immune infiltrate,0.244140625,0.209228515625,0.23193359375,0.2218017578125,0.20166015625,0.244140625,0.2362060546875,0.223388671875,0.24169921875,0.2242431640625,0.5866076946258545,0.5454047918319702,0.6295388340950012,0.5871837735176086,1.0
145,S2 Basal-like Structured DCIS Cells #10.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00146_S2_Basal-like_Structured_DCIS_Cells_10.1.png,40187.329998,1597.3574745,220,361,0.6805338705615714,lumen or secretion,0.26416015625,0.25244140625,0.2335205078125,0.2296142578125,0.20556640625,0.252197265625,0.2291259765625,0.259765625,0.24658203125,0.26416015625,0.5329189896583557,0.4237358570098877,0.569381833076477,0.5086789131164551,1.0
146,S2 Basal-like Structured DCIS Cells #11.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00147_S2_Basal-like_Structured_DCIS_Cells_11.1.png,42046.967143,1637.2892775,218,363,0.7618722672934516,adipose tissue,0.261474609375,0.25341796875,0.2408447265625,0.2427978515625,0.2225341796875,0.2509765625,0.25,0.261474609375,0.251220703125,0.25439453125,0.6033655405044556,0.46688029170036316,0.6366209387779236,0.5689556002616882,1.0
147,S2 Basal-like Structured DCIS Cells #12.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00148_S2_Basal-like_Structured_DCIS_Cells_12.1.png,36080.6313035,2336.0958245,621,720,0.3783928251923421,adipose tissue,0.268798828125,0.211181640625,0.2509765625,0.2498779296875,0.20654296875,0.2388916015625,0.230712890625,0.268798828125,0.258544921875,0.23583984375,0.28248128294944763,0.2260562777519226,0.30875203013420105,0.27242985367774963,0.9999977634639471
148,S2 Basal-like Structured DCIS Cells #13.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00149_S2_Basal-like_Structured_DCIS_Cells_13.1.png,34995.842969000005,1797.016488,217,162,0.6184218012175001,adipose tissue,0.27294921875,0.268310546875,0.2418212890625,0.244873046875,0.2445068359375,0.2432861328125,0.250244140625,0.27294921875,0.260986328125,0.26416015625,0.4760666489601135,0.36782392859458923,0.510593593120575,0.4514947533607483,1.0
149,S2 Basal-like Structured DCIS Cells #14.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00150_S2_Basal-like_Structured_DCIS_Cells_14.1.png,39489.9660685,1976.7096000000001,372,321,0.6086657957324222,immune infiltrate,0.251708984375,0.2423095703125,0.23193359375,0.225341796875,0.2105712890625,0.251708984375,0.244384765625,0.2169189453125,0.2396240234375,0.231689453125,0.4708799421787262,0.32225289940834045,0.4899982511997223,0.4277103543281555,1.0
150,S2 Basal-like Structured DCIS Cells #15.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00151_S2_Basal-like_Structured_DCIS_Cells_15.1.png,39929.047061499994,1757.0846855,32,41,0.4740853658536585,adipose tissue,0.277587890625,0.2425537109375,0.2398681640625,0.2425537109375,0.2451171875,0.2415771484375,0.2376708984375,0.277587890625,0.264892578125,0.27001953125,0.39660152792930603,0.3215238153934479,0.420364111661911,0.3794964551925659,1.0
151,S2 Basal-like Structured DCIS Cells #16.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00152_S2_Basal-like_Structured_DCIS_Cells_16.1.png,38947.5719015,1797.016488,32,41,0.4740853658536585,adipose tissue,0.2841796875,0.2335205078125,0.2310791015625,0.2431640625,0.232421875,0.2431640625,0.2376708984375,0.2841796875,0.25537109375,0.2734375,0.40459707379341125,0.4091254472732544,0.43135759234428406,0.4150266945362091,1.0
152,S2 Basal-like Structured DCIS Cells #17.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00153_S2_Basal-like_Structured_DCIS_Cells_17.1.png,39877.390474,1797.016488,32,41,0.4740853658536585,lumen or secretion,0.271240234375,0.245361328125,0.2349853515625,0.2410888671875,0.2476806640625,0.2294921875,0.2452392578125,0.268310546875,0.26416015625,0.271240234375,0.31761419773101807,0.191813126206398,0.34803324937820435,0.2858201861381531,1.0
