assigned_structure,feature_name,feature_kind,group_mean,rest_mean,effect_size,p_value,fdr,n_group_tiles,n_rest_tiles
S4,embedding__81,embedding,-0.38623046875,0.2374267578125,-0.62353515625,0.0,0.0,1184,1930
S5,embedding__245,embedding,-0.5986328125,0.0248260498046875,-0.62353515625,5.099391605322117e-15,9.693672316016551e-15,127,2987
S1,embedding__361,embedding,0.449462890625,-0.173828125,0.623046875,0.0,0.0,866,2248
S2,embedding__134,embedding,0.595703125,-0.0275726318359375,0.623046875,2.879221860929704e-10,4.708501915430155e-10,140,2974
S3,embedding__50,embedding,-0.46337890625,0.1595458984375,-0.623046875,0.0,0.0,797,2317
S4,embedding__111,embedding,0.3857421875,-0.2371826171875,0.623046875,0.0,0.0,1184,1930
S4,embedding__105,embedding,0.38525390625,-0.2369384765625,0.6220703125,0.0,0.0,1184,1930
S5,embedding__409,embedding,-0.59716796875,0.025146484375,-0.6220703125,6.514535029544254e-17,1.3139827223423882e-16,127,2987
S3,embedding__263,embedding,0.46240234375,-0.1591796875,0.62158203125,0.0,0.0,797,2317
S5,embedding__342,embedding,0.5966796875,-0.024749755859375,0.62158203125,1.0372464208696544e-21,2.3500114222828107e-21,127,2987
S3,embedding__320,embedding,-0.461669921875,0.159423828125,-0.62109375,0.0,0.0,797,2317
S5,embedding__493,embedding,-0.59619140625,0.0247650146484375,-0.62109375,3.4452182860050806e-13,6.16736606753996e-13,127,2987
S4,embedding__456,embedding,0.383544921875,-0.236083984375,0.61962890625,0.0,0.0,1184,1930
S5,embedding__228,embedding,-0.59423828125,0.025390625,-0.61962890625,5.1895752032162824e-15,9.850757294832361e-15,127,2987
S1,embedding__441,embedding,-0.447509765625,0.171630859375,-0.619140625,0.0,0.0,866,2248
S2,embedding__410,embedding,-0.59130859375,0.02764892578125,-0.619140625,1.8142558992570456e-17,3.719723406960636e-17,140,2974
S4,embedding__177,embedding,-0.383544921875,0.23583984375,-0.619140625,0.0,0.0,1184,1930
S2,embedding__164,embedding,0.59033203125,-0.027679443359375,0.6181640625,4.3491265818741687e-13,7.764172625644035e-13,140,2974
S2,embedding__370,embedding,-0.59033203125,0.0277557373046875,-0.6181640625,6.176367468684052e-13,1.09811437965023e-12,140,2974
S5,embedding__315,embedding,0.59326171875,-0.02508544921875,0.6181640625,1.4942383814548984e-16,2.970268222084756e-16,127,2987
S4,embedding__443,embedding,-0.3828125,0.234619140625,-0.6171875,0.0,0.0,1184,1930
S5,embedding__50,embedding,0.59228515625,-0.02508544921875,0.6171875,3.756840267873323e-17,7.636567834228483e-17,127,2987
S4,embedding__431,embedding,0.382080078125,-0.234375,0.6162109375,0.0,0.0,1184,1930
S5,embedding__473,embedding,0.5908203125,-0.024871826171875,0.61572265625,5.74126683694498e-13,1.021452382033156e-12,127,2987
S1,embedding__386,embedding,-0.444091796875,0.1708984375,-0.615234375,0.0,0.0,866,2248
S3,embedding__428,embedding,0.457275390625,-0.1578369140625,0.615234375,0.0,0.0,797,2317
S3,embedding__70,embedding,0.45703125,-0.1575927734375,0.61474609375,0.0,0.0,797,2317
S5,embedding__293,embedding,-0.58984375,0.024932861328125,-0.61474609375,5.634675673812643e-22,1.2866582247288713e-21,127,2987
S5,embedding__93,embedding,-0.58984375,0.0245361328125,-0.6142578125,7.407250507407426e-11,1.2337539134864952e-10,127,2987
S5,embedding__365,embedding,0.58935546875,-0.0248870849609375,0.6142578125,7.679193947396357e-10,1.234916586734719e-09,127,2987
S2,embedding__319,embedding,0.58642578125,-0.0274810791015625,0.61376953125,2.7425605460696528e-14,5.101983624548677e-14,140,2974
S2,embedding__403,embedding,-0.5849609375,0.0272216796875,-0.6123046875,6.500842874300786e-16,1.264321900292478e-15,140,2974
S5,embedding__51,embedding,-0.587890625,0.0242919921875,-0.6123046875,1.0664371122547236e-16,2.1279823111504806e-16,127,2987
S3,embedding__443,embedding,-0.455078125,0.156494140625,-0.611328125,0.0,0.0,797,2317
S4,embedding__317,embedding,0.377685546875,-0.232421875,0.6103515625,0.0,0.0,1184,1930
S5,embedding__340,embedding,0.5849609375,-0.0247650146484375,0.60986328125,2.860534278523695e-14,5.3138750654425936e-14,127,2987
S3,embedding__453,embedding,-0.452880859375,0.1563720703125,-0.609375,0.0,0.0,797,2317
S4,embedding__125,embedding,0.377197265625,-0.232177734375,0.609375,0.0,0.0,1184,1930
S4,embedding__281,embedding,0.3779296875,-0.231689453125,0.609375,0.0,0.0,1184,1930
S3,embedding__103,embedding,0.45263671875,-0.15625,0.60888671875,0.0,0.0,797,2317
S5,embedding__343,embedding,-0.58447265625,0.0245361328125,-0.60888671875,4.4930290278120475e-17,9.118822521453689e-17,127,2987
S3,embedding__498,embedding,0.452392578125,-0.1552734375,0.607421875,0.0,0.0,797,2317
S4,embedding__390,embedding,-0.3759765625,0.231201171875,-0.607421875,0.0,0.0,1184,1930
S3,embedding__419,embedding,0.451171875,-0.1552734375,0.6064453125,0.0,0.0,797,2317
S4,embedding__435,embedding,-0.37548828125,0.2308349609375,-0.6064453125,0.0,0.0,1184,1930
S5,embedding__415,embedding,0.58203125,-0.024322509765625,0.6064453125,4.639413759832678e-07,6.742132468353725e-07,127,2987
S5,embedding__499,embedding,-0.5810546875,0.0248260498046875,-0.60595703125,2.0595275600499008e-06,2.911899746332742e-06,127,2987
S2,embedding__255,embedding,0.578125,-0.0267791748046875,0.60498046875,7.434450545207993e-20,1.623758654643754e-19,140,2974
S4,embedding__352,embedding,0.375,-0.2301025390625,0.60498046875,0.0,0.0,1184,1930
S2,embedding__254,embedding,0.576171875,-0.027313232421875,0.603515625,6.724121953682882e-11,1.1214030862052603e-10,140,2974
S5,embedding__281,embedding,-0.57861328125,0.02471923828125,-0.603515625,2.6985080836539055e-11,4.543939418281738e-11,127,2987
S5,embedding__443,embedding,0.57861328125,-0.02471923828125,0.603515625,3.846869677750345e-20,8.444348073110513e-20,127,2987
S2,embedding__81,embedding,0.576171875,-0.02679443359375,0.60302734375,6.665874856216433e-14,1.220907605243852e-13,140,2974
S5,embedding__110,embedding,-0.57861328125,0.0242919921875,-0.60302734375,6.258394913272514e-17,1.264273275823627e-16,127,2987
S1,embedding__334,embedding,-0.435302734375,0.1671142578125,-0.6025390625,0.0,0.0,866,2248
S2,embedding__297,embedding,-0.57568359375,0.0266265869140625,-0.6025390625,1.0472754391130379e-12,1.8456373369919167e-12,140,2974
S4,embedding__282,embedding,0.373046875,-0.2294921875,0.6025390625,0.0,0.0,1184,1930
S5,embedding__31,embedding,-0.57861328125,0.0241546630859375,-0.6025390625,1.8011700464448666e-10,2.9547792716663114e-10,127,2987
S5,embedding__43,embedding,-0.578125,0.0244293212890625,-0.6025390625,2.5949716618675796e-14,4.8343155156847843e-14,127,2987
S5,embedding__484,embedding,0.578125,-0.024322509765625,0.6025390625,5.771720523739532e-08,8.622890994253107e-08,127,2987
S3,embedding__496,embedding,-0.447509765625,0.1546630859375,-0.60205078125,0.0,0.0,797,2317
S4,embedding__68,embedding,-0.37255859375,0.22900390625,-0.6015625,0.0,0.0,1184,1930
S5,embedding__462,embedding,-0.5771484375,0.0245361328125,-0.6015625,6.485318467149004e-13,1.1514749115142109e-12,127,2987
S2,embedding__76,embedding,0.57373046875,-0.02667236328125,0.6005859375,1.0051879467676272e-11,1.720354453156398e-11,140,2974
S4,embedding__445,embedding,-0.371826171875,0.2288818359375,-0.6005859375,0.0,0.0,1184,1930
S2,embedding__486,embedding,0.57275390625,-0.02667236328125,0.599609375,3.806857105481502e-14,7.051736724845082e-14,140,2974
S3,embedding__149,embedding,-0.4462890625,0.1534423828125,-0.599609375,0.0,0.0,797,2317
S2,embedding__170,embedding,-0.57275390625,0.0265350341796875,-0.59912109375,2.385569797258569e-10,3.908560684773926e-10,140,2974
S3,embedding__366,embedding,0.444091796875,-0.1534423828125,0.59765625,0.0,0.0,797,2317
S5,embedding__438,embedding,0.5732421875,-0.0245361328125,0.59765625,6.78776535901583e-17,1.3648742362890075e-16,127,2987
S5,embedding__455,embedding,-0.57373046875,0.0240478515625,-0.59765625,1.6114252944163243e-14,3.021422427030608e-14,127,2987
S1,embedding__218,embedding,0.430908203125,-0.166259765625,0.59716796875,0.0,0.0,866,2248
S4,embedding__238,embedding,-0.3701171875,0.2271728515625,-0.59716796875,0.0,0.0,1184,1930
S2,embedding__504,embedding,0.5703125,-0.026580810546875,0.5966796875,1.1769253974169835e-11,2.005075252779587e-11,140,2974
S3,embedding__236,embedding,-0.443603515625,0.153076171875,-0.5966796875,0.0,0.0,797,2317
S4,embedding__376,embedding,-0.36962890625,0.2269287109375,-0.5966796875,0.0,0.0,1184,1930
S4,embedding__442,embedding,-0.36962890625,0.226806640625,-0.5966796875,0.0,0.0,1184,1930
S3,embedding__230,embedding,0.44287109375,-0.1533203125,0.59619140625,0.0,0.0,797,2317
S3,embedding__456,embedding,0.442626953125,-0.15283203125,0.595703125,0.0,0.0,797,2317
S1,embedding__421,embedding,0.429931640625,-0.1651611328125,0.59521484375,0.0,0.0,866,2248
S2,embedding__223,embedding,-0.56884765625,0.026458740234375,-0.59521484375,3.215510180135919e-16,6.333948354833773e-16,140,2974
S3,embedding__223,embedding,0.442626953125,-0.1527099609375,0.59521484375,0.0,0.0,797,2317
S3,embedding__489,embedding,0.44189453125,-0.152587890625,0.5947265625,0.0,0.0,797,2317
S4,embedding__109,embedding,0.368408203125,-0.226318359375,0.5947265625,0.0,0.0,1184,1930
S4,embedding__245,embedding,0.367919921875,-0.2266845703125,0.5947265625,0.0,0.0,1184,1930
S1,embedding__372,embedding,0.4287109375,-0.164794921875,0.59375,0.0,0.0,866,2248
S3,embedding__424,embedding,0.44091796875,-0.15234375,0.59326171875,0.0,0.0,797,2317
S3,embedding__144,embedding,0.44091796875,-0.15185546875,0.5927734375,0.0,0.0,797,2317
S4,embedding__294,embedding,-0.36669921875,0.225830078125,-0.5927734375,0.0,0.0,1184,1930
S3,embedding__48,embedding,-0.4404296875,0.15185546875,-0.59228515625,0.0,0.0,797,2317
S2,embedding__325,embedding,0.5654296875,-0.0261993408203125,0.591796875,4.057561408990062e-15,7.747063114457981e-15,140,2974
S4,embedding__27,embedding,0.365966796875,-0.2252197265625,0.59130859375,0.0,0.0,1184,1930
S5,embedding__416,embedding,0.5673828125,-0.02386474609375,0.59130859375,8.51150083747143e-09,1.3121687646662985e-08,127,2987
S3,embedding__296,embedding,0.439208984375,-0.1513671875,0.5908203125,0.0,0.0,797,2317
S2,embedding__109,embedding,-0.56396484375,0.026336669921875,-0.59033203125,1.412393856384253e-12,2.479050413693948e-12,140,2974
S1,embedding__232,embedding,0.426025390625,-0.1640625,0.58984375,2.802596928649634e-45,9.35393604063369e-45,866,2248
S2,embedding__177,embedding,0.56396484375,-0.0261077880859375,0.58984375,6.793658246639217e-14,1.2434395528561259e-13,140,2974
S2,embedding__25,embedding,0.56298828125,-0.02618408203125,0.58935546875,1.2863840548327232e-10,2.1276694443050744e-10,140,2974
S2,embedding__386,embedding,0.56298828125,-0.026580810546875,0.58935546875,1.6559986306674546e-06,2.3541157004586364e-06,140,2974
S3,embedding__445,embedding,-0.43798828125,0.1513671875,-0.58935546875,0.0,0.0,797,2317
S5,embedding__183,embedding,0.5654296875,-0.0238494873046875,0.58935546875,3.206711360698519e-16,6.321387198960072e-16,127,2987
S5,embedding__385,embedding,-0.56591796875,0.0235137939453125,-0.58935546875,8.157201720733823e-14,1.4857150377610103e-13,127,2987
S5,embedding__286,embedding,0.56298828125,-0.023956298828125,0.5869140625,1.6391871592515866e-15,3.155072629532921e-15,127,2987
S3,embedding__225,embedding,0.43603515625,-0.1505126953125,0.58642578125,0.0,0.0,797,2317
S4,embedding__221,embedding,-0.36328125,0.2230224609375,-0.58642578125,0.0,0.0,1184,1930
S3,embedding__336,embedding,0.43603515625,-0.1500244140625,0.5859375,0.0,0.0,797,2317
S5,embedding__310,embedding,0.5625,-0.0235137939453125,0.5859375,1.2154627348007208e-13,2.204557149291092e-13,127,2987
S4,embedding__313,embedding,-0.362548828125,0.2222900390625,-0.5849609375,0.0,0.0,1184,1930
S3,embedding__265,embedding,0.434326171875,-0.150146484375,0.58447265625,0.0,0.0,797,2317
S2,embedding__287,embedding,-0.55712890625,0.0257720947265625,-0.5830078125,7.323068475402483e-13,1.299334379388204e-12,140,2974
S3,embedding__77,embedding,-0.43310546875,0.1497802734375,-0.5830078125,0.0,0.0,797,2317
S3,embedding__397,embedding,-0.432861328125,0.1495361328125,-0.58251953125,0.0,0.0,797,2317
S3,embedding__123,embedding,0.432861328125,-0.1492919921875,0.58203125,0.0,0.0,797,2317
S5,embedding__231,embedding,0.55810546875,-0.0239715576171875,0.58203125,3.4700918354058086e-12,6.025907977650805e-12,127,2987
S3,embedding__3,embedding,-0.431884765625,0.1495361328125,-0.58154296875,0.0,0.0,797,2317
S4,embedding__373,embedding,-0.3603515625,0.22119140625,-0.58154296875,0.0,0.0,1184,1930
S3,embedding__160,embedding,0.43212890625,-0.1488037109375,0.5810546875,0.0,0.0,797,2317
S4,embedding__32,embedding,-0.3603515625,0.2208251953125,-0.5810546875,0.0,0.0,1184,1930
S5,embedding__265,embedding,-0.55810546875,0.0231781005859375,-0.5810546875,1.1656688484403574e-15,2.2469687551176757e-15,127,2987
S3,embedding__207,embedding,-0.431884765625,0.1485595703125,-0.58056640625,0.0,0.0,797,2317
S3,embedding__224,embedding,-0.430908203125,0.1490478515625,-0.580078125,0.0,0.0,797,2317
S5,embedding__69,embedding,0.55712890625,-0.023193359375,0.580078125,2.338199855955736e-09,3.6918945094037936e-09,127,2987
S2,embedding__239,embedding,0.55224609375,-0.025848388671875,0.578125,2.2354507296911547e-13,4.0238113134440784e-13,140,2974
S4,embedding__258,embedding,-0.358642578125,0.2193603515625,-0.578125,0.0,0.0,1184,1930
S4,embedding__403,embedding,0.357421875,-0.2198486328125,0.5771484375,0.0,0.0,1184,1930
S2,embedding__38,embedding,0.55029296875,-0.0255584716796875,0.57568359375,1.9338973089588762e-08,2.9465685793243823e-08,140,2974
S5,embedding__346,embedding,0.55224609375,-0.023223876953125,0.57568359375,5.4876367339140586e-11,9.187127566078059e-11,127,2987
S3,embedding__269,embedding,0.42822265625,-0.1468505859375,0.5751953125,0.0,0.0,797,2317
S4,embedding__147,embedding,-0.3564453125,0.2188720703125,-0.5751953125,0.0,0.0,1184,1930
S4,embedding__429,embedding,-0.3564453125,0.218994140625,-0.5751953125,0.0,0.0,1184,1930
S2,embedding__53,embedding,0.54833984375,-0.025665283203125,0.57421875,9.07333319588588e-09,1.3971327221983567e-08,140,2974
S3,embedding__54,embedding,0.42724609375,-0.147216796875,0.57421875,0.0,0.0,797,2317
S3,embedding__438,embedding,-0.42724609375,0.1468505859375,-0.57421875,0.0,0.0,797,2317
S3,embedding__309,embedding,-0.426513671875,0.14697265625,-0.5732421875,0.0,0.0,797,2317
S3,embedding__192,embedding,0.425537109375,-0.1470947265625,0.57275390625,0.0,0.0,797,2317
S5,embedding__348,embedding,0.5498046875,-0.0230865478515625,0.57275390625,2.1896845654631155e-15,4.202262291072597e-15,127,2987
S5,embedding__461,embedding,0.5498046875,-0.0230865478515625,0.57275390625,1.1239206061734426e-15,2.1680951826405655e-15,127,2987
S1,embedding__190,embedding,-0.412353515625,0.1588134765625,-0.5712890625,2.129973665773722e-43,6.983958878981676e-43,866,2248
S5,embedding__313,embedding,0.54736328125,-0.023406982421875,0.57080078125,3.910734402978733e-09,6.134024514287556e-09,127,2987
S4,embedding__389,embedding,0.353759765625,-0.216796875,0.5703125,0.0,0.0,1184,1930
S5,embedding__467,embedding,0.54736328125,-0.0230255126953125,0.5703125,8.337429080462755e-10,1.3399439593600855e-09,127,2987
S5,embedding__491,embedding,0.54638671875,-0.023651123046875,0.56982421875,5.622164511720484e-09,8.750059257954958e-09,127,2987
S3,embedding__107,embedding,0.423095703125,-0.14599609375,0.5693359375,0.0,0.0,797,2317
S5,embedding__230,embedding,-0.54638671875,0.02252197265625,-0.56884765625,7.459594465568375e-13,1.322659073038958e-12,127,2987
S3,embedding__464,embedding,0.422607421875,-0.1456298828125,0.568359375,0.0,0.0,797,2317
S3,embedding__478,embedding,0.4228515625,-0.1455078125,0.568359375,0.0,0.0,797,2317
S3,embedding__128,embedding,0.422607421875,-0.1453857421875,0.56787109375,0.0,0.0,797,2317
S4,embedding__235,embedding,0.351806640625,-0.2159423828125,0.56787109375,0.0,0.0,1184,1930
S2,embedding__181,embedding,0.54248046875,-0.02490234375,0.5673828125,2.0025807678791807e-09,3.173488648551707e-09,140,2974
S2,embedding__245,embedding,-0.54248046875,0.02490234375,-0.5673828125,1.9653584315548756e-11,3.3330640067304905e-11,140,2974
S5,embedding__37,embedding,0.5439453125,-0.022857666015625,0.56689453125,4.667239483779895e-09,7.298678881165683e-09,127,2987
S2,embedding__126,embedding,-0.54150390625,0.02484130859375,-0.56640625,9.930664146909352e-13,1.7512860421238789e-12,140,2974
S2,embedding__259,embedding,-0.541015625,0.0248260498046875,-0.56591796875,4.067373065956559e-13,7.26614900899837e-13,140,2974
S1,embedding__328,embedding,-0.40771484375,0.157470703125,-0.5654296875,2.802596928649634e-45,9.35393604063369e-45,866,2248
S4,embedding__461,embedding,-0.35009765625,0.2152099609375,-0.5654296875,0.0,0.0,1184,1930
S3,embedding__198,embedding,0.42041015625,-0.14453125,0.56494140625,0.0,0.0,797,2317
S3,embedding__166,embedding,-0.419189453125,0.144775390625,-0.56396484375,0.0,0.0,797,2317
S1,embedding__281,embedding,-0.40673828125,0.1568603515625,-0.5634765625,0.0,0.0,866,2248
S4,embedding__455,embedding,0.34912109375,-0.214599609375,0.5634765625,0.0,0.0,1184,1930
S2,embedding__371,embedding,0.53759765625,-0.024658203125,0.5625,4.933586091743214e-14,9.093686228424992e-14,140,2974
S4,embedding__231,embedding,-0.348876953125,0.213623046875,-0.5625,0.0,0.0,1184,1930
S5,embedding__143,embedding,-0.5390625,0.0231781005859375,-0.56201171875,2.17449305089934e-11,3.682950592373314e-11,127,2987
S2,embedding__493,embedding,-0.53662109375,0.02471923828125,-0.5615234375,4.497152517046743e-08,6.753491409373993e-08,140,2974
S5,embedding__402,embedding,-0.5390625,0.022613525390625,-0.5615234375,1.4788490432238177e-08,2.2624830028219016e-08,127,2987
S5,embedding__494,embedding,-0.5390625,0.02252197265625,-0.5615234375,5.102665401324202e-09,7.948120681897382e-09,127,2987
S1,embedding__243,embedding,0.40478515625,-0.1556396484375,0.560546875,1.257969284445635e-34,3.7015781650542363e-34,866,2248
S4,embedding__316,embedding,-0.346923828125,0.2130126953125,-0.56005859375,0.0,0.0,1184,1930
S5,embedding__368,embedding,-0.53662109375,0.02239990234375,-0.55908203125,1.9793482852097435e-14,3.697995006726865e-14,127,2987
S3,embedding__234,embedding,0.41552734375,-0.143310546875,0.55859375,0.0,0.0,797,2317
S2,embedding__348,embedding,0.53271484375,-0.0247955322265625,0.5576171875,1.5908094286309904e-10,2.61297206339011e-10,140,2974
S5,embedding__487,embedding,-0.53515625,0.0226593017578125,-0.5576171875,1.155921105361335e-11,1.970577455906652e-11,127,2987
S4,embedding__476,embedding,-0.3447265625,0.2122802734375,-0.55712890625,0.0,0.0,1184,1930
S3,embedding__211,embedding,-0.413330078125,0.1431884765625,-0.556640625,0.0,0.0,797,2317
S3,embedding__348,embedding,-0.4140625,0.142822265625,-0.556640625,0.0,0.0,797,2317
S2,embedding__202,embedding,0.53125,-0.02471923828125,0.55615234375,2.763263928784454e-08,4.185791557822069e-08,140,2974
S3,embedding__303,embedding,-0.4130859375,0.142578125,-0.5556640625,7.43248705477883e-42,2.4127849767379035e-41,797,2317
S3,embedding__383,embedding,-0.413330078125,0.1422119140625,-0.5556640625,0.0,0.0,797,2317
S4,embedding__203,embedding,-0.343994140625,0.21142578125,-0.5556640625,0.0,0.0,1184,1930
S4,embedding__430,embedding,0.344482421875,-0.2113037109375,0.5556640625,0.0,0.0,1184,1930
S2,embedding__284,embedding,-0.53076171875,0.0244598388671875,-0.55517578125,6.481410731468823e-14,1.1879551972706199e-13,140,2974
S1,embedding__442,embedding,0.400390625,-0.1541748046875,0.5546875,0.0,0.0,866,2248
S2,embedding__189,embedding,-0.52978515625,0.025115966796875,-0.5546875,2.5229516392721862e-11,4.259316803687197e-11,140,2974
S3,embedding__480,embedding,-0.412109375,0.142578125,-0.5546875,0.0,0.0,797,2317
S5,embedding__29,embedding,0.53173828125,-0.0219573974609375,0.5537109375,6.258729970919086e-13,1.112000355622792e-12,127,2987
S2,embedding__136,embedding,0.52783203125,-0.02423095703125,0.55224609375,9.678889634212595e-13,1.7080393472139873e-12,140,2974
S1,embedding__490,embedding,0.3984375,-0.153564453125,0.5517578125,0.0,0.0,866,2248
S3,embedding__65,embedding,0.409912109375,-0.141357421875,0.55126953125,0.0,0.0,797,2317
S4,embedding__219,embedding,-0.34130859375,0.209716796875,-0.55078125,0.0,0.0,1184,1930
S5,embedding__153,embedding,0.5283203125,-0.022216796875,0.55078125,1.878580971337307e-11,3.187969008576314e-11,127,2987
S1,embedding__306,embedding,-0.397216796875,0.153076171875,-0.55029296875,0.0,0.0,866,2248
S2,embedding__290,embedding,-0.5263671875,0.023956298828125,-0.55029296875,2.4670036846696775e-11,4.170258819292654e-11,140,2974
S3,embedding__162,embedding,-0.408935546875,0.1412353515625,-0.55029296875,0.0,0.0,797,2317
S1,embedding__494,embedding,-0.397216796875,0.152587890625,-0.5498046875,0.0,0.0,866,2248
S4,embedding__375,embedding,0.340087890625,-0.20849609375,0.548828125,0.0,0.0,1184,1930
S4,embedding__382,embedding,-0.340576171875,0.208251953125,-0.548828125,0.0,0.0,1184,1930
S3,embedding__151,embedding,0.4072265625,-0.1407470703125,0.5478515625,0.0,0.0,797,2317
S4,embedding__358,embedding,-0.339111328125,0.2086181640625,-0.5478515625,0.0,0.0,1184,1930
S4,embedding__384,embedding,-0.33984375,0.208251953125,-0.5478515625,0.0,0.0,1184,1930
S5,embedding__174,embedding,-0.525390625,0.0223388671875,-0.5478515625,7.166375132205971e-11,1.1943958553676617e-10,127,2987
S2,embedding__101,embedding,0.52197265625,-0.02435302734375,0.54638671875,1.950936428466582e-14,3.6475244113880936e-14,140,2974
S5,embedding__376,embedding,0.52392578125,-0.022125244140625,0.5458984375,1.257969284445635e-34,3.7015781650542363e-34,127,2987
S2,embedding__310,embedding,0.521484375,-0.024139404296875,0.54541015625,1.090964055205923e-10,1.809031883155946e-10,140,2974
S2,embedding__217,embedding,0.52099609375,-0.0239410400390625,0.544921875,7.408101354577923e-10,1.1920557666737594e-09,140,2974
S4,embedding__438,embedding,-0.337646484375,0.2069091796875,-0.54443359375,0.0,0.0,1184,1930
S3,embedding__183,embedding,-0.404541015625,0.139404296875,-0.5439453125,5.605193857299268e-45,1.8660147917794757e-44,797,2317
S4,embedding__199,embedding,-0.33642578125,0.207275390625,-0.5439453125,0.0,0.0,1184,1930
S2,embedding__84,embedding,0.51904296875,-0.02423095703125,0.54345703125,8.840750532904465e-14,1.6079692606885473e-13,140,2974
S5,embedding__87,embedding,0.52099609375,-0.02227783203125,0.54345703125,2.4156845483958023e-06,3.4062326695370307e-06,127,2987
S1,embedding__416,embedding,0.392333984375,-0.1507568359375,0.54296875,0.0,0.0,866,2248
S2,embedding__505,embedding,0.51806640625,-0.0248565673828125,0.54296875,4.5185931412576943e-14,8.35235701039843e-14,140,2974
S3,embedding__380,embedding,-0.40380859375,0.13916015625,-0.54296875,0.0,0.0,797,2317
S2,embedding__488,embedding,-0.51806640625,0.0245819091796875,-0.54248046875,8.908479509628364e-10,1.428202181826169e-09,140,2974
S1,embedding__72,embedding,0.39111328125,-0.150634765625,0.5419921875,0.0,0.0,866,2248
S4,embedding__7,embedding,0.335693359375,-0.206298828125,0.5419921875,0.0,0.0,1184,1930
S4,embedding__76,embedding,-0.335693359375,0.2064208984375,-0.5419921875,0.0,0.0,1184,1930
S4,embedding__126,embedding,0.33544921875,-0.206787109375,0.5419921875,0.0,0.0,1184,1930
S5,embedding__59,embedding,-0.52001953125,0.02178955078125,-0.5419921875,1.7984533878952734e-14,3.3672620820707774e-14,127,2987
S1,embedding__4,embedding,0.390625,-0.1510009765625,0.54150390625,1.4127947169261379e-39,4.4695687408208726e-39,866,2248
S3,embedding__79,embedding,-0.40283203125,0.138671875,-0.54150390625,0.0,0.0,797,2317
S4,embedding__132,embedding,-0.3349609375,0.205810546875,-0.541015625,0.0,0.0,1184,1930
S2,embedding__214,embedding,0.51611328125,-0.02410888671875,0.5400390625,4.583280421854852e-09,7.171679796787268e-09,140,2974
S2,embedding__366,embedding,-0.51611328125,0.023834228515625,-0.5400390625,1.8989021780772136e-14,3.5527847202734966e-14,140,2974
S4,embedding__407,embedding,0.334716796875,-0.2052001953125,0.5400390625,0.0,0.0,1184,1930
S5,embedding__317,embedding,-0.5185546875,0.02166748046875,-0.5400390625,4.818228038772077e-10,7.815770777622822e-10,127,2987
S1,embedding__150,embedding,-0.389404296875,0.150146484375,-0.53955078125,2.802596928649634e-45,9.35393604063369e-45,866,2248
S2,embedding__140,embedding,-0.515625,0.0239105224609375,-0.53955078125,1.5091232430375356e-10,2.483487808529614e-10,140,2974
S3,embedding__146,embedding,-0.401123046875,0.1385498046875,-0.53955078125,0.0,0.0,797,2317
S5,embedding__145,embedding,-0.51708984375,0.0222930908203125,-0.53955078125,5.965596072687873e-12,1.0270584267622262e-11,127,2987
S1,embedding__479,embedding,0.38916015625,-0.14990234375,0.5390625,0.0,0.0,866,2248
S2,embedding__111,embedding,-0.51513671875,0.0239410400390625,-0.5390625,6.061157028754496e-14,1.1140577355668475e-13,140,2974
S4,embedding__250,embedding,-0.3330078125,0.2054443359375,-0.53857421875,0.0,0.0,1184,1930
S5,embedding__121,embedding,0.5166015625,-0.0217742919921875,0.53857421875,5.10774367246114e-10,8.275115447004082e-10,127,2987
S3,embedding__152,embedding,0.39990234375,-0.1380615234375,0.5380859375,0.0,0.0,797,2317
S4,embedding__131,embedding,-0.33349609375,0.2047119140625,-0.5380859375,0.0,0.0,1184,1930
S2,embedding__375,embedding,0.51318359375,-0.02410888671875,0.537109375,2.9366301532718353e-06,4.1340909924700595e-06,140,2974
S3,embedding__278,embedding,0.3994140625,-0.1375732421875,0.537109375,0.0,0.0,797,2317
S4,embedding__233,embedding,-0.333251953125,0.203857421875,-0.537109375,0.0,0.0,1184,1930
S1,embedding__229,embedding,-0.3876953125,0.1490478515625,-0.53662109375,6.277837747288575e-37,1.920885875782319e-36,866,2248
S1,embedding__205,embedding,0.386474609375,-0.1494140625,0.5361328125,0.0,0.0,866,2248
S4,embedding__425,embedding,-0.33203125,0.20361328125,-0.53564453125,0.0,0.0,1184,1930
S4,embedding__434,embedding,0.33203125,-0.2034912109375,0.53564453125,0.0,0.0,1184,1930
S1,embedding__211,embedding,0.386474609375,-0.1480712890625,0.53466796875,2.0700266107269657e-36,6.304281743287492e-36,866,2248
S5,embedding__449,embedding,-0.51318359375,0.0214996337890625,-0.53466796875,3.0959681680542417e-06,4.353705236326277e-06,127,2987
S4,embedding__298,embedding,0.3310546875,-0.203125,0.5341796875,0.0,0.0,1184,1930
S5,embedding__2,embedding,-0.5126953125,0.0213775634765625,-0.5341796875,2.994921368196235e-12,5.211163180661449e-12,127,2987
S5,embedding__275,embedding,-0.51220703125,0.0219268798828125,-0.5341796875,3.622965705218917e-09,5.696349693145406e-09,127,2987
S3,embedding__294,embedding,-0.396484375,0.1370849609375,-0.53369140625,0.0,0.0,797,2317
S4,embedding__136,embedding,-0.32958984375,0.203125,-0.53271484375,0.0,0.0,1184,1930
S3,embedding__101,embedding,-0.395751953125,0.1365966796875,-0.5322265625,0.0,0.0,797,2317
