pathway,family,image_feature,partial_spearman_rho,abs_partial_spearman_rho,p_value,n_observations,covariates,fdr,rank,permutation_empirical_p,null_abs_rho_q95,null_abs_rho_q99,passes_spatial_null_95,passes_spatial_null_99,negative_control_empirical_p,negative_control_abs_rho_q95,negative_control_abs_rho_q99,passes_negative_control_95,passes_negative_control_99
basal_squamous_state,endocrine_epithelial_identity,embedding__plip_059,-0.2641627415099447,0.2641627415099447,3.811321410789842e-05,237,"structure,x,y,boundary_distance,log_total_counts",0.02439245702905499,1,0.07692307692307693,0.13166702506273031,0.1616016770620141,True,True,0.07692307692307693,0.12291830189577131,0.13207030956520902,True,True
immune_exclusion,immune_ecology,embedding__plip_044,-0.16840814411166966,0.16840814411166966,0.009391023822518546,237,"structure,x,y,boundary_distance,log_total_counts",0.5016172084716249,9,0.07692307692307693,0.15163037868189305,0.15347947372156764,True,True,0.07692307692307693,0.10225989917952291,0.1424314637730192,True,True
emt_invasive_front,invasion_boundary_emt,embedding__plip_048,-0.1546499742012085,0.1546499742012085,0.01719226255439959,237,"structure,x,y,boundary_distance,log_total_counts",0.5016172084716249,21,,,,,,,,,,
oxidative_phosphorylation,metabolic_stress,embedding__plip_043,0.1253825662821354,0.1253825662821354,0.05389886832543212,237,"structure,x,y,boundary_distance,log_total_counts",0.6191337312342032,54,,,,,,,,,,
myofibroblast_caf_activation,stromal_remodeling_caf_ecm,embedding__plip_049,-0.18771131125677387,0.18771131125677387,0.0037277503966986424,237,"structure,x,y,boundary_distance,log_total_counts",0.47715205077742623,5,0.07692307692307693,0.07519552112237342,0.08694578654832097,True,True,0.07692307692307693,0.12962075834699965,0.1412023566960146,True,True
