spatial_block_id,luminal_estrogen_response,epithelial_identity,basal_squamous_state,unfolded_protein_response,oxidative_phosphorylation,collagen_ecm_organization,myofibroblast_caf_activation,immune_activation,immune_exclusion,emt_invasive_front
block_x0_y10,0.3278573212707288,0.2832386097447837,0.07327640048384201,0.3547596189349476,0.23722666569093187,0.27850796877137707,0.12499509204907673,0.0,0.272061972084641,0.18965353011266753
block_x0_y11,0.41320670207669563,0.40399951568781195,0.33024682404720807,0.31971014034567385,0.41820169050325406,0.20718752279979374,0.3346172461676148,0.0,0.41513823139143147,0.21111634056873804
block_x0_y12,0.1122858364525459,0.23852417873295612,0.25416398965961673,0.15442355982370054,0.3557512993693046,0.5389964585360468,0.3584288178538071,0.020485262321622726,0.6509134206107802,0.4137800271662117
block_x0_y13,0.11657522588813321,0.16666387007051767,0.5206762597645981,0.216596171558796,0.2850682574263468,0.4880607654384402,0.41895560987540154,0.04198653236475681,0.6208570814091304,0.3452427202429927
block_x0_y16,0.3136431919518859,0.3822236701824933,1.0,0.4615785617517353,0.4065074305129068,0.0230737777051945,0.4623399407341223,0.29253675428727405,0.35536500477337435,0.16246843019942608
block_x0_y4,0.22314884169441765,0.17255785239185353,0.3079553462684626,0.33357273662993114,0.19326436726885668,0.16784330147756032,0.3436287110847038,0.14581255050475622,0.3479571171100426,0.3189613709029142
block_x0_y6,0.4524395013934256,0.41133510509515553,0.23100206569539047,0.45931232598630944,0.4249685237550262,0.29194031860250236,0.33356535510725616,0.09347664692885535,0.3424995164768264,0.2803742991373933
block_x0_y7,0.6171353619260567,0.6004492408052874,0.18664025707448748,0.72947590723914,0.5677731523947517,0.178151261181654,0.18387300387066696,0.0747834953208832,0.16826726945909698,0.15268450681645737
block_x0_y8,0.4712643419101326,0.4395199579549569,0.18766817908485062,0.5414931130883018,0.5432525066594281,0.3599752807040206,0.27370425931815484,0.06208684746834969,0.4300522086635429,0.25597507957662907
block_x0_y9,0.4770168879476787,0.48648043705593863,0.15864491414760173,0.34932476917050664,0.40895953158405474,0.26538472229288224,0.382616651710522,0.17879316570660808,0.46634523882159723,0.26163285215286625
block_x10_y0,0.31820391243253926,0.30304302450150955,0.19664248714604432,0.23621392250837206,0.310790777612907,0.6102228276671873,0.35312871194559975,0.06473543758119686,0.5250612620832696,0.6270386232256667
block_x10_y1,0.7124433790030985,0.7403375906175801,0.14624741094146299,0.6708413925396046,0.5595522995595257,0.1345475808915251,0.10569795180925047,0.108562522224855,0.13193438521700832,0.15256273009912202
block_x10_y14,0.7405682180152492,0.6312679455367282,0.0,0.7271856262769587,0.8033787509874597,0.1383695247815197,0.15817581403873263,0.2008177314084842,0.20406083704848585,0.14582123641815825
block_x10_y15,0.525422503588091,0.36124289947063376,0.16592785208414298,0.45151693977547463,0.38921875703057235,0.3835180196022638,0.3661797566720927,0.043675412679864654,0.34704865242369476,0.18223164401707845
block_x10_y16,0.7616348401817051,0.6817965207944406,0.16246474744810932,0.6043721524026814,0.6339531790863983,0.20039017834210207,0.16111767273874397,0.0,0.1478234575032483,0.06742349847759896
block_x10_y17,0.7525628269399716,0.6954699920231734,0.13333663457293643,0.7338795118000344,0.6898980375834531,0.11452232577124387,0.25806283354302245,0.1181409849676675,0.1739899015543809,0.14637559889579227
block_x10_y2,0.623153632109709,0.5630630923605193,0.346758625445153,0.6411771014869597,0.507385716466555,0.16965827943398795,0.2547958206326329,0.03381843784219778,0.19622323488348595,0.1369666823378573
block_x10_y3,0.7761781010271368,0.6462403561970179,0.1288569287232462,0.7505141064439296,0.3475547190422475,0.2575012359692406,0.17978490722912108,0.10423432397406497,0.25137936580398906,0.08578525954318415
block_x10_y4,0.6040575172132827,0.4317848776284442,0.07933347960239327,0.6263703028143587,0.49034225596014347,0.31444441071714696,0.4496868550067677,0.08471050056653193,0.43760787617085,0.28470596311238744
block_x10_y5,0.6990588230479176,0.6817309564200172,0.03634774614369156,0.6293117310804325,0.6336662950773763,0.16380400195971292,0.19489178836143622,0.0737473480574821,0.1420904897355954,0.09239943645962541
block_x10_y6,0.6359832597551172,0.5386522277204722,0.24878415568611884,0.6430861018643195,0.5358198214272714,0.08673360346322431,0.19914399821662873,0.0370858602816256,0.16846082050046626,0.117325922708973
block_x10_y7,0.6928008918072688,0.7738490094650757,0.14664032135430966,0.554787782548556,0.636327076445617,0.0,0.06513107455918217,0.21843512631322887,0.021296974390412525,0.012660740774952503
block_x11_y1,0.6395552138062405,0.4944414133883309,0.05346206861086995,0.4832060077612138,0.5953260184418977,0.16121950750642164,0.3567719532658864,0.21569745920510502,0.23732098596180898,0.37363451337172987
block_x11_y12,0.495553185091778,0.3949608123715926,0.14020775676788003,0.7778084101180641,0.3396502184546454,0.46497909483496286,0.2333150150055289,0.04045885926501759,0.3636131299954511,0.5681026586796909
block_x11_y13,0.8882398196358833,0.6646798818376176,0.29461647480641245,0.7852747097855284,0.73205289359408,0.048137600693416646,0.1580696537520383,0.05918899913505678,0.06777574064755401,0.10566208973839618
block_x11_y14,0.6102018961259598,0.6442249357223349,0.3631680709657028,0.630874117965651,0.6377543053448026,0.0698951920825409,0.15205959846485034,0.058179269325605805,0.1551010144645863,0.20730550975832307
block_x11_y15,0.5313604463015348,0.4885824707183555,0.10428959218859915,0.48903882580991126,0.43572702950681447,0.15030539808771906,0.14059308759296676,0.0506426036107025,0.11923889143361242,0.1743973827786153
block_x11_y16,0.801019150754,0.6447240782712684,0.1959435706920144,0.6210780340104199,0.5508135614964932,0.06641667143927174,0.15350695727152835,0.0331733052493588,0.11368383004863525,0.026352343927935968
block_x11_y17,1.0,0.6835935202800743,0.14153864491950424,0.7851814435145309,0.7056521775829006,0.01794595001886345,0.05204560806166824,0.015160122069300548,0.0505335297456808,0.007779804562844719
block_x11_y2,0.6026020778374688,0.48009581711385385,0.02836103424383348,0.5498218627644905,0.33764507929711035,0.14137326227539565,0.02434506271615733,0.10514649144271916,0.18985435899725675,0.3226072889662005
block_x11_y3,0.6714202366872413,0.5431227193322475,0.2935790910010173,0.7207837854571504,0.7448736500998262,0.3740515963158029,0.07682396871164264,0.08083458701642787,0.25387514402817274,0.32670232640646285
block_x11_y4,0.3227511392490263,0.3584858236011168,0.0,0.23953994615971708,0.47482827345903206,0.3775487687616124,0.18554270874979645,0.39559487496514534,0.3407026229623351,0.45406305784310985
block_x11_y5,0.45681812321275334,0.48342376078930743,0.3809311277984884,0.31509289056626333,0.24015672853912468,0.17534261641218796,0.19592578207023373,0.5616881091722641,0.2699048229953242,0.2648701285299784
block_x11_y7,0.4200808356029953,0.37054649353941416,0.0,0.37618285307598753,0.27513067708298206,0.18009275314765627,0.4349279446408569,0.08197271387913073,0.237448458839822,0.20333570143963564
block_x11_y8,0.9488086656494067,0.7999462487813433,0.0742514267746545,0.7055179771767361,0.6528457952725891,0.026646593387346696,0.06510293507787838,0.09941458553742355,0.0867643319679874,0.03658766456284295
