pathway,family,image_feature,partial_spearman_rho,abs_partial_spearman_rho,p_value,n_observations,covariates,fdr,rank,permutation_empirical_p,null_abs_rho_q95,null_abs_rho_q99,passes_spatial_null_95,passes_spatial_null_99,negative_control_empirical_p,negative_control_abs_rho_q95,negative_control_abs_rho_q99,passes_negative_control_95,passes_negative_control_99
luminal_estrogen_response,endocrine_epithelial_identity,embedding__plip_058,-0.24617413060214346,0.24617413060214346,0.004285924074827033,133,"structure,x,y,boundary_distance,log_total_counts",0.5311846301319796,3,0.030303030303030304,0.19666054534570732,0.20699774116117695,True,True,0.06060606060606061,0.22405046848116364,0.2502317109749625,True,False
immune_exclusion,immune_ecology,embedding__plip_014,0.25723097469891015,0.25723097469891015,0.002798963680732689,133,"structure,x,y,boundary_distance,log_total_counts",0.5311846301319796,2,0.06060606060606061,0.17013053351238935,0.25808645418157006,True,False,0.030303030303030304,0.23285192687020578,0.25039020740450213,True,True
emt_invasive_front,invasion_boundary_emt,embedding__plip_002,-0.21464219202254095,0.21464219202254095,0.013101575884367162,133,"structure,x,y,boundary_distance,log_total_counts",0.645000658922691,13,,,,,,,,,,
unfolded_protein_response,metabolic_stress,embedding__plip_028,0.27745245840903826,0.27745245840903826,0.0012238770653580145,133,"structure,x,y,boundary_distance,log_total_counts",0.5311846301319796,1,0.030303030303030304,0.1882245043139502,0.23802326897214335,True,True,0.030303030303030304,0.15226092529293886,0.1601517841863653,True,True
collagen_ecm_organization,stromal_remodeling_caf_ecm,embedding__plip_014,0.20635774600717316,0.20635774600717316,0.017168549447132194,133,"structure,x,y,boundary_distance,log_total_counts",0.6867419778852878,16,,,,,,,,,,
