spatial_block_id,luminal_estrogen_response,epithelial_identity,basal_squamous_state,unfolded_protein_response,oxidative_phosphorylation,collagen_ecm_organization,myofibroblast_caf_activation,immune_activation,immune_exclusion,emt_invasive_front
block_x0_y10,0.027386792752631544,0.09008859683064355,0.1466215133679776,0.1435424844746373,0.22214126207433008,0.8804974458430409,0.6696641857527339,0.06965283986793448,0.8081513209288604,1.0
block_x0_y11,0.2879325587479991,0.2679842580357491,0.04668166376600803,0.23710390630838998,0.20494619209623768,0.4022709451266231,0.6322592479601111,0.24761573694295766,0.7933175919156937,0.4977568032563434
block_x0_y2,0.3689836810193251,0.3865067395830179,0.24325624947914695,0.47280712840909,0.4202919757484527,0.25582689157365324,0.17226225807069684,0.16419051187627468,0.4427130910180175,0.3479455060086024
block_x0_y3,0.553141080896833,0.4840583790699828,0.38030648301871384,0.6071175918713396,0.5268387752585262,0.39727482093571326,0.14670412910779182,0.17747969566341443,0.4208348224781519,0.39080697821533994
block_x0_y4,0.5673476270757809,0.4685245635518253,0.31803872762596624,0.6156171652690391,0.5813428621225027,0.3144957967212958,0.2997983625918478,0.11398948795924929,0.39400768584361157,0.15825757285469982
block_x0_y5,0.653800406082436,0.6956212404137276,0.19630464037336703,0.6510186708670437,0.5551211578957995,0.18319800814108136,0.3110308672679473,0.09541783566225212,0.34803783839041735,0.340608910928252
block_x0_y6,0.5170196711987238,0.3685480062644566,0.3214300070057126,0.6245402296348325,0.579208177081177,0.4486133715601498,0.3312667339479988,0.18869192640143853,0.5264202973684815,0.33187616768471345
block_x0_y7,0.57126744322894,0.4809004920087949,0.11740253632444096,0.6868052619348242,0.48089525786981424,0.22601924093247797,0.3216908230358101,0.4241966156471051,0.2584207051878018,0.22982084232243086
block_x0_y8,0.40255017384591835,0.3558269573685479,0.13122545678449143,0.6147026062476573,0.39701678030641796,0.6437170917760746,0.38801849207113465,0.13392184724915254,0.7389504730296531,0.5136368138110439
block_x0_y9,0.08430234775795951,0.10949349047194112,0.27747125816949303,0.11697962427743315,0.4849313387373012,0.5903148267078073,1.0,0.07689365429589273,0.8590658147043547,0.5983906745261486
block_x10_y0,0.3204119673249624,0.33996092468852446,0.09274928176219671,0.3499071273955855,0.4595169609758113,0.6245392293553059,0.5622451150699904,0.5498963251846603,0.6631569027961133,0.5611631143615465
