pathway,family,image_feature,partial_spearman_rho,abs_partial_spearman_rho,p_value,n_observations,covariates,fdr,rank,permutation_empirical_p,null_abs_rho_q95,null_abs_rho_q99,passes_spatial_null_95,passes_spatial_null_99,negative_control_empirical_p,negative_control_abs_rho_q95,negative_control_abs_rho_q99,passes_negative_control_95,passes_negative_control_99
unfolded_protein_response,metabolic_stress,embedding__plip_028,0.27745245840903826,0.27745245840903826,0.0012238770653580145,133,"structure,x,y,boundary_distance,log_total_counts",0.5311846301319796,1,0.030303030303030304,0.1882245043139502,0.23802326897214335,True,True,0.030303030303030304,0.15226092529293886,0.1601517841863653,True,True
immune_exclusion,immune_ecology,embedding__plip_014,0.25723097469891015,0.25723097469891015,0.002798963680732689,133,"structure,x,y,boundary_distance,log_total_counts",0.5311846301319796,2,0.06060606060606061,0.17013053351238935,0.25808645418157006,True,False,0.030303030303030304,0.23285192687020578,0.25039020740450213,True,True
luminal_estrogen_response,endocrine_epithelial_identity,embedding__plip_058,-0.24617413060214346,0.24617413060214346,0.004285924074827033,133,"structure,x,y,boundary_distance,log_total_counts",0.5311846301319796,3,0.030303030303030304,0.19666054534570732,0.20699774116117695,True,True,0.06060606060606061,0.22405046848116364,0.2502317109749625,True,False
luminal_estrogen_response,endocrine_epithelial_identity,embedding__plip_009,-0.244591051088885,0.244591051088885,0.004548771637203204,133,"structure,x,y,boundary_distance,log_total_counts",0.5311846301319796,4,0.030303030303030304,0.14153838873790492,0.1651559737664796,True,True,0.18181818181818182,0.2623714517377367,0.2726370421131655,False,False
unfolded_protein_response,metabolic_stress,embedding__plip_009,-0.24168662346514133,0.24168662346514133,0.005068787011316495,133,"structure,x,y,boundary_distance,log_total_counts",0.5311846301319796,5,0.030303030303030304,0.16718668322273497,0.19318362404966113,True,True,0.09090909090909091,0.2421186217205632,0.2903217124559746,False,False
unfolded_protein_response,metabolic_stress,embedding__plip_038,0.23840761910283906,0.23840761910283906,0.005719174349148747,133,"structure,x,y,boundary_distance,log_total_counts",0.5311846301319796,6,0.030303030303030304,0.21593366502825262,0.22674934163589866,True,True,0.030303030303030304,0.20747100271023847,0.2246581829488362,True,True
unfolded_protein_response,metabolic_stress,embedding__plip_056,0.2345082751364993,0.2345082751364993,0.006588690531554403,133,"structure,x,y,boundary_distance,log_total_counts",0.5311846301319796,7,0.030303030303030304,0.161954515547456,0.17774010465808524,True,True,0.030303030303030304,0.1927254650807699,0.22081541631445742,True,True
unfolded_protein_response,metabolic_stress,embedding__plip_022,0.2342935894615031,0.2342935894615031,0.006639807876649745,133,"structure,x,y,boundary_distance,log_total_counts",0.5311846301319796,8,0.06060606060606061,0.1787408834915206,0.23672305457528095,True,False,0.030303030303030304,0.20476791548845333,0.22243120617420437,True,True
oxidative_phosphorylation,metabolic_stress,embedding__plip_045,-0.2287669306183642,0.2287669306183642,0.00808295575731823,133,"structure,x,y,boundary_distance,log_total_counts",0.574787964964852,9,0.030303030303030304,0.15510144740184087,0.16062861834889267,True,True,0.030303030303030304,0.12146614560316422,0.13805131002711105,True,True
luminal_estrogen_response,endocrine_epithelial_identity,embedding__plip_034,-0.22190699082856566,0.22190699082856566,0.010255642133128039,133,"structure,x,y,boundary_distance,log_total_counts",0.645000658922691,10,0.030303030303030304,0.12647359914859302,0.1740827308366693,True,True,0.030303030303030304,0.10707945081918406,0.1564404366476495,True,True
unfolded_protein_response,metabolic_stress,embedding__plip_030,0.21758777514933383,0.21758777514933383,0.011873653828979461,133,"structure,x,y,boundary_distance,log_total_counts",0.645000658922691,11,,,,,,,,,,
oxidative_phosphorylation,metabolic_stress,embedding__plip_048,0.2150291044419559,0.2150291044419559,0.012934197654737925,133,"structure,x,y,boundary_distance,log_total_counts",0.645000658922691,12,,,,,,,,,,
emt_invasive_front,invasion_boundary_emt,embedding__plip_002,-0.21464219202254095,0.21464219202254095,0.013101575884367162,133,"structure,x,y,boundary_distance,log_total_counts",0.645000658922691,13,,,,,,,,,,
unfolded_protein_response,metabolic_stress,embedding__plip_000,-0.2108473737349389,0.2108473737349389,0.014846171218174239,133,"structure,x,y,boundary_distance,log_total_counts",0.6473495494755727,14,,,,,,,,,,
unfolded_protein_response,metabolic_stress,embedding__plip_049,-0.2101816192363435,0.2101816192363435,0.015172255065833733,133,"structure,x,y,boundary_distance,log_total_counts",0.6473495494755727,15,,,,,,,,,,
collagen_ecm_organization,stromal_remodeling_caf_ecm,embedding__plip_014,0.20635774600717316,0.20635774600717316,0.017168549447132194,133,"structure,x,y,boundary_distance,log_total_counts",0.6867419778852878,16,,,,,,,,,,
myofibroblast_caf_activation,stromal_remodeling_caf_ecm,embedding__plip_039,-0.20279049593062037,0.20279049593062037,0.019232340516906886,133,"structure,x,y,boundary_distance,log_total_counts",0.7240410547541416,17,,,,,,,,,,
luminal_estrogen_response,endocrine_epithelial_identity,embedding__plip_014,-0.20021211271625802,0.20021211271625802,0.020854395810149584,133,"structure,x,y,boundary_distance,log_total_counts",0.7243629171888158,18,,,,,,,,,,
unfolded_protein_response,metabolic_stress,embedding__plip_042,-0.19908547257264292,0.19908547257264292,0.021599359531669672,133,"structure,x,y,boundary_distance,log_total_counts",0.7243629171888158,19,,,,,,,,,,
unfolded_protein_response,metabolic_stress,embedding__plip_058,-0.1975716122909395,0.1975716122909395,0.022636341162150495,133,"structure,x,y,boundary_distance,log_total_counts",0.7243629171888158,20,,,,,,,,,,
basal_squamous_state,endocrine_epithelial_identity,embedding__plip_038,-0.19354330931878783,0.19354330931878783,0.025606311530444303,133,"structure,x,y,boundary_distance,log_total_counts",0.7586924762977894,21,,,,,,,,,,
collagen_ecm_organization,stromal_remodeling_caf_ecm,embedding__plip_018,0.19177880041943351,0.19177880041943351,0.02700865648839567,133,"structure,x,y,boundary_distance,log_total_counts",0.7586924762977894,22,,,,,,,,,,
unfolded_protein_response,metabolic_stress,embedding__plip_013,0.18841135529230824,0.18841135529230824,0.029867321078154187,133,"structure,x,y,boundary_distance,log_total_counts",0.7586924762977894,23,,,,,,,,,,
luminal_estrogen_response,endocrine_epithelial_identity,embedding__plip_063,0.18752364875555824,0.18752364875555824,0.030662385633803725,133,"structure,x,y,boundary_distance,log_total_counts",0.7586924762977894,24,,,,,,,,,,
luminal_estrogen_response,endocrine_epithelial_identity,embedding__plip_028,0.18734908293836888,0.18734908293836888,0.030820829263087112,133,"structure,x,y,boundary_distance,log_total_counts",0.7586924762977894,25,,,,,,,,,,
luminal_estrogen_response,endocrine_epithelial_identity,embedding__plip_017,0.18628690811438575,0.18628690811438575,0.03179995645512176,133,"structure,x,y,boundary_distance,log_total_counts",0.7586924762977894,26,,,,,,,,,,
emt_invasive_front,invasion_boundary_emt,embedding__plip_058,0.18606550135204414,0.18606550135204414,0.03200733884381299,133,"structure,x,y,boundary_distance,log_total_counts",0.7586924762977894,27,,,,,,,,,,
