sample_role,pathway,family,image_feature,partial_spearman_rho,abs_partial_spearman_rho,p_value,n_observations,covariates,fdr,rank,permutation_empirical_p,null_abs_rho_q95,null_abs_rho_q99,passes_spatial_null_95,passes_spatial_null_99,negative_control_empirical_p,negative_control_abs_rho_q95,negative_control_abs_rho_q99,passes_negative_control_95,passes_negative_control_99
breast_discovery,basal_squamous_state,endocrine_epithelial_identity,embedding__plip_059,-0.2641627415099447,0.2641627415099447,3.811321410789842e-05,237,"structure,x,y,boundary_distance,log_total_counts",0.0243924570290549,1,0.0769230769230769,0.1316670250627303,0.1616016770620141,True,True,0.0769230769230769,0.1229183018957713,0.132070309565209,True,True
breast_discovery,basal_squamous_state,endocrine_epithelial_identity,embedding__plip_018,0.209674941739261,0.209674941739261,0.0011662533623498,237,"structure,x,y,boundary_distance,log_total_counts",0.3732010759519404,2,0.0769230769230769,0.1129695638115297,0.1165559713062083,True,True,0.0769230769230769,0.1311166353324672,0.1434712941234956,True,True
breast_discovery,basal_squamous_state,endocrine_epithelial_identity,embedding__plip_006,0.2015241872805636,0.2015241872805636,0.0018203640679791,237,"structure,x,y,boundary_distance,log_total_counts",0.3732235528426099,3,0.0769230769230769,0.1184899516235343,0.1235093206671658,True,True,0.0769230769230769,0.1549634015807642,0.1698839880288612,True,True
breast_discovery,basal_squamous_state,endocrine_epithelial_identity,embedding__plip_011,0.1968473500579201,0.1968473500579201,0.0023326472052663,237,"structure,x,y,boundary_distance,log_total_counts",0.3732235528426099,4,0.0769230769230769,0.1080659181685735,0.1087287496092177,True,True,0.0769230769230769,0.1372401314016626,0.16786127854884,True,True
breast_discovery,myofibroblast_caf_activation,stromal_remodeling_caf_ecm,embedding__plip_049,-0.1877113112567738,0.1877113112567738,0.0037277503966986,237,"structure,x,y,boundary_distance,log_total_counts",0.4771520507774262,5,0.0769230769230769,0.0751955211223734,0.0869457865483209,True,True,0.0769230769230769,0.1296207583469996,0.1412023566960146,True,True
breast_discovery,basal_squamous_state,endocrine_epithelial_identity,embedding__plip_041,-0.1801597615681257,0.1801597615681257,0.0054082108689987,237,"structure,x,y,boundary_distance,log_total_counts",0.5016172084716249,6,0.0769230769230769,0.1452364737108561,0.1681670621671797,True,True,0.0769230769230769,0.1198332165205694,0.1331474211898806,True,True
breast_discovery,basal_squamous_state,endocrine_epithelial_identity,embedding__plip_058,0.1778667936255894,0.1778667936255894,0.0060386596536986,237,"structure,x,y,boundary_distance,log_total_counts",0.5016172084716249,7,0.0769230769230769,0.1438300152310062,0.1469264353114081,True,True,0.0769230769230769,0.0916448628795181,0.091681533202863,True,True
breast_discovery,myofibroblast_caf_activation,stromal_remodeling_caf_ecm,embedding__plip_035,0.1704668366366439,0.1704668366366439,0.0085459233265682,237,"structure,x,y,boundary_distance,log_total_counts",0.5016172084716249,8,0.0769230769230769,0.1114146173466944,0.1121371782737693,True,True,0.0769230769230769,0.0998682009461015,0.108492682671784,True,True
breast_discovery,immune_exclusion,immune_ecology,embedding__plip_044,-0.1684081441116696,0.1684081441116696,0.0093910238225185,237,"structure,x,y,boundary_distance,log_total_counts",0.5016172084716249,9,0.0769230769230769,0.151630378681893,0.1534794737215676,True,True,0.0769230769230769,0.1022598991795229,0.1424314637730192,True,True
breast_discovery,basal_squamous_state,endocrine_epithelial_identity,embedding__plip_039,-0.1682820773503855,0.1682820773503855,0.0094451027185808,237,"structure,x,y,boundary_distance,log_total_counts",0.5016172084716249,10,0.0769230769230769,0.1084956564368141,0.1190699425012296,True,True,0.0769230769230769,0.1137565313345073,0.1169687258138709,True,True
breast_discovery,immune_exclusion,immune_ecology,embedding__plip_045,-0.1681528856252985,0.1681528856252985,0.0095008082870747,237,"structure,x,y,boundary_distance,log_total_counts",0.5016172084716249,11,,,,,,,,,,
breast_discovery,basal_squamous_state,endocrine_epithelial_identity,embedding__plip_027,0.1677495480441011,0.1677495480441011,0.0096765992970989,237,"structure,x,y,boundary_distance,log_total_counts",0.5016172084716249,12,,,,,,,,,,
