cell_id,luminal_estrogen_response,epithelial_identity,basal_squamous_state,unfolded_protein_response,oxidative_phosphorylation,collagen_ecm_organization,myofibroblast_caf_activation,immune_activation,immune_exclusion,emt_invasive_front
edglejca-1,0.4007297912133522,0.1544622910710364,0.0,0.21992954927086664,0.523880347852583,0.0,0.0,0.0,0.0,0.0
edhagiid-1,0.19773424254750263,0.5497367089577703,0.0,0.0,0.4297810762141326,0.0,0.0,0.0,0.0,0.0
edhnhmom-1,0.7741610732962831,0.32156466375998866,0.0,0.2938366281997202,0.5761153545883799,0.0,0.0,0.0,0.06925403487779666,0.08645888746656276
edjedfje-1,0.5065982545392226,0.3872600344583558,0.10932347148367783,0.3024569842343386,0.22215822452514886,0.0,0.0,0.0,0.0,0.09896136359225646
edkeghfa-1,0.4592798348322199,0.31296467972982805,0.0,0.2958315691848626,0.19828696814984537,0.0,0.0,0.0,0.0,0.0
ednapnko-1,0.15408362908061937,0.1154457288362779,0.0,0.1012101011148371,0.1957751246646663,0.0,0.0,0.0,0.16237718155904274,0.2408193327421056
edpegkga-1,0.4450021863435607,0.338503632317131,0.10077358879561954,0.4691056035639596,0.0,0.0,0.0,0.0,0.0,0.0
edpemnal-1,0.6723232882762618,0.20511047107307898,0.0,0.29232842199635883,0.3518266474592537,0.0,0.0,0.0,0.0,0.0
eebidmei-1,0.12240822230908847,0.0,0.0,0.16080810961050482,0.0,0.16701638676885405,0.0,0.0,0.5501715584028485,0.19131342242204358
eebndkgb-1,0.0,0.0,0.0,0.0,0.2587507874637493,0.0,0.0,0.5028877009576359,0.0,0.0
eecbehpk-1,0.0,0.0,0.0,0.0,0.16471159808113608,0.12979411521126788,0.2890357064012357,0.0,0.2738409937643016,0.5049872029587595
eeccdhpg-1,0.0,0.0844341718185975,0.0,0.1480451663902943,0.1431851197993331,0.13601739054949508,0.23163053719640356,0.0,0.27131226661013824,0.12425852904785534
eechjhkg-1,0.09648803307108696,0.14458552629289803,0.0,0.0,0.2451909630614544,0.0,0.0,0.0,0.0,0.21809297684931894
eeecdpfd-1,0.8383287077534224,0.35941950753668456,0.0,0.4235045486882722,0.09602346760997875,0.0,0.0,0.06220788908855329,0.0,0.0
eeehhfbb-1,0.747595822455773,0.590101769870074,0.0,0.24621079237301338,0.0,0.0,0.0,0.0,0.0,0.0
eehibdgi-1,0.7469757798118775,0.5574258192819579,0.0,0.4333780294585956,0.2218285001959606,0.0,0.0,0.0,0.0,0.0
eeignkpd-1,0.37780357057512254,0.3362849610719857,0.08122264236962723,0.34916857875486074,0.2390867578150997,0.04710059059419623,0.0,0.0,0.0,0.10724065723782093
eejjdgho-1,0.6734052672990086,0.29870578145371807,0.0,0.3147112308244589,0.46891750540398425,0.0,0.0,0.0,0.0,0.0
eekfnhfg-1,0.3168009913427253,0.5602840606442333,0.0,0.26762991791571,0.3417457692721844,0.0,0.0,0.0,0.0,0.0
eeklggch-1,0.49758179258018165,0.28419570988945375,0.0,0.16567917555941508,0.42340611461865985,0.0,0.0,0.0,0.0,0.0
eeljpoki-1,0.5415723718883882,0.566301340536158,0.0,0.32973054284975895,0.36376027501541497,0.0,0.0,0.0,0.0,0.0
eeojmbgm-1,0.5772753476588223,0.2914489872569671,0.0,0.23408546281436862,0.3456485074833241,0.03484631978695105,0.0,0.0,0.0,0.05439511960181625
eepkeebd-1,0.4826083245479841,0.7449457675811334,0.4397127059299561,0.23513108899608626,0.6346152122143263,0.0,0.0,0.0,0.0,0.0
efbaffap-1,0.5230180759933004,0.5441238644281593,0.0,0.4573928098152377,0.4436006408301233,0.0,0.0,0.0,0.0,0.0
efeiolio-1,0.6415583104961838,0.6051474821541076,0.0,0.44042800533001947,0.34881786230651235,0.03521296912526404,0.042124861305435524,0.0,0.044029231232785536,0.0
efgbdbnd-1,0.6467050406467265,0.47169534121972206,0.0,0.47070460286301335,0.3753919465009867,0.0,0.0,0.0,0.0,0.0
efgipnpa-1,0.8063361093190865,0.5605766593434485,0.10251400528630711,0.4746860830352937,0.748219317682351,0.0,0.0,0.049273911071274296,0.0,0.046779201017670136
efjmggoh-1,0.667406542199565,0.37854832576602776,0.0,0.40821401274585817,0.3333034715869303,0.0,0.0,0.0,0.0,0.061034648751193125
efnefjfh-1,0.08060817465846126,0.0,0.0,0.0,0.20483779538310978,0.0,0.09654877253184252,0.2938539680071981,0.25398160479514903,0.2519671551174723
efnkecho-1,0.1845062442619366,0.21561932430614789,0.29170171192947114,0.0,0.0,0.07203410259915327,0.0,0.2781348893260905,0.0,0.26405307829111485
efoeinon-1,0.6914321519862919,0.27655626824485835,0.0,0.5668154115486723,0.468989528137641,0.0,0.0,0.10032412177245173,0.0,0.0
efoiacii-1,0.670213045501401,0.45091736154657697,0.0,0.547929923964219,0.341505338951039,0.06873566045473459,0.041113831570025156,0.0,0.08594499024873264,0.13635125485019248
egehmojn-1,0.17234872454970912,0.0,0.0,0.0,0.0,0.3113546548581087,0.13462710969271113,0.0,0.2814265950875481,0.3103538952513867
eggfohkl-1,0.8236353489124112,0.46583829732660204,0.09824814465294204,0.30545287491395273,0.32278455640124587,0.0,0.09599324824326186,0.0,0.07123805494856841,0.0
eghmhbdn-1,0.7656271119945629,0.3962736304604542,0.0,0.34740907794800013,0.0,0.0,0.0,0.0,0.0,0.0
egkonlkl-1,0.4908246208148483,0.270380312900436,0.2014976401852668,0.21964812340424753,0.0,0.0,0.0,0.0,0.0,0.0
egleahog-1,0.5397449564568595,0.4445901377445692,0.09993954853476819,0.2281869489408956,0.20650965221123468,0.0,0.0,0.0,0.0,0.0
egljhbgd-1,0.7301245071390349,0.34441128569766477,0.0,0.20963494760446313,0.36321524221873375,0.0,0.0,0.0,0.0,0.0
eglnllel-1,0.6537207981235154,0.5762666532504485,0.0,0.19357847338250167,0.47237669854879766,0.0,0.0,0.0,0.0,0.0
egmbnmpe-1,0.8598691541351444,0.2771143688846838,0.06804086596822882,0.41737211658278617,0.10014245762434584,0.0,0.0,0.0,0.0,0.06159168552582225
egnlfanb-1,0.6931998129163894,0.14661431115940393,0.0,0.3757539230865306,0.2486314161138255,0.0,0.11719057019602643,0.0,0.06124424572048435,0.0
egokbhfh-1,0.6854131416487457,0.3411871372933846,0.0,0.1926643106283825,0.6880542952139931,0.0,0.0,0.0,0.0,0.0
ehaceein-1,0.7144275796183823,0.5411489255623742,0.0,0.3779660147107071,0.3269583168682206,0.0,0.0,0.0,0.0,0.0
ehahpajd-1,0.8104670851968216,0.2695156806455626,0.0,0.3326966295665261,0.45161034627335034,0.0,0.0,0.0,0.0,0.0
ehbpkjjn-1,0.18215683399544008,0.31272607294614674,0.0,0.11965003483784103,0.0,0.3001410680984344,0.21817909666188268,0.1499389824588894,0.34206372197052565,0.28469531434935513
ehdenagm-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ehfijghg-1,0.0,0.0,0.0,0.05836400136890066,0.39217128079820235,0.0,0.0,0.0,0.1889521750798855,0.45311340155701463
ehgiobkp-1,0.15854444811208127,0.0,0.0,0.10414019789360018,0.26678162615987244,0.0,0.3928598179100242,0.0,0.09924104562251193,0.0
ehhfjomf-1,0.0,0.0,0.0,0.0,0.24424304360171203,0.3317790265722488,0.2817812085374797,0.0,0.12032655576408822,0.15021940833344521
ehlbgndf-1,0.0,0.0,0.0,0.10606111010302627,0.27079319619164854,0.08083336243565477,0.0967000019038703,0.0,0.23447810318072132,0.25236182439850824
ehnpdofb-1,0.7852351639724285,0.3942891680957612,0.0,0.3143176653383512,0.33099152664187775,0.0,0.0,0.0,0.0,0.0
ehoplfgd-1,0.6908615244016603,0.2017433497468458,0.0,0.46971429042740964,0.34212031787653885,0.04463780581135111,0.0,0.0,0.05581376187849137,0.0
eiaacglp-1,0.19668932606491976,0.09316761615829369,0.0,0.5454565878082481,0.15799546550541574,0.27614390582422266,0.07446998846875291,0.0,0.30190635876402194,0.2727818905753524
eibgekje-1,0.0,0.0,0.0,0.0,0.0,0.18413096643321616,0.20028047172773483,0.0,0.17401267879969465,0.21724283127540123
eibmakbd-1,0.0,0.0,0.0,0.17689520604599537,0.17108806648133895,0.13481882557665,0.22015181664738226,0.0,0.16857338058403204,0.4165221202171446
eiccobeo-1,0.07293973678057411,0.10929884146684843,0.0,0.09582118722020737,0.0,0.0,0.0,0.0,0.0,0.0
eiggcclf-1,0.0,0.0,0.0,0.08579986818963412,0.16596643720352033,0.44265920050767754,0.0782270467396579,0.1475985063103467,0.24724131001629368,0.572318056433455
eihehfjb-1,0.0,0.0,0.0,0.0,0.0,0.2788625499021663,0.2675767962494113,0.0,0.1660364878140629,0.20728510678966672
eimkkead-1,0.0,0.0,0.0,0.0,0.0,0.1419714112098151,0.0,0.0,0.42623959319089194,0.6648522948774983
eimpoama-1,0.0,0.0,0.0,0.10946660398211841,0.0,0.0,0.0,0.0,0.0,0.0
einjgmpj-1,0.09966494751142321,0.1493460736035175,0.0,0.1309301899938808,0.0,0.09978707078649107,0.27108928775734403,0.0,0.4883278791303216,0.0
ejaeemka-1,0.17841112566431197,0.0,0.0,0.40391546698024655,0.0,0.3235735289275412,0.3357960860604286,0.12588553610169037,0.5424766289034278,0.442860660265088
ejcdpgnn-1,0.0,0.0,0.0,0.0,0.40247747061021694,0.07928890223715365,0.0948523823117199,0.0,0.09914044448721811,0.0
ejddmikg-1,0.3862381386947173,0.3197271764838544,0.0,0.4065460447333066,0.0,0.14241927099183704,0.21888549819600828,0.0,0.2287808176672137,0.11115827046541443
ejefgabf-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ejfbpegg-1,0.6470447722934561,0.5202432946946548,0.0,0.3441850524321945,0.22235669223389296,0.0,0.0,0.0,0.0,0.13675841184171697
ejfgngmc-1,0.7325329593574542,0.3896096347919931,0.0,0.3213046882752925,0.3471688987805062,0.0,0.0,0.0,0.0,0.0
ejhindig-1,0.5832242142241331,0.0,0.0,0.2524385048609327,0.0,0.0,0.0,0.0,0.0,0.0
ejiackgm-1,0.0,0.0,0.0,0.0,0.21309536387333602,0.0,0.0,0.0,0.10498162324731981,0.0
ejiddegn-1,0.0,0.0,0.0,0.0,0.0,0.29317198673732375,0.0,0.0,0.30131247084410423,0.18005253700902582
ejjoenae-1,0.2658496304928776,0.0,0.0,0.27797538859052195,0.0,0.10592801316289684,0.0,0.1317431905171423,0.1324491828277137,0.23356371984527483
ejlacojf-1,0.22699755961011672,0.12337748544439632,0.42646991111038157,0.29820748768761834,0.20922595263740465,0.0,0.3118356096917861,0.0,0.23863898659729882,0.0
ejldhnpm-1,0.40119579859184223,0.30387428842261754,0.53380138180972,0.1058401038667778,0.4750633567071247,0.0806649248511541,0.3411573490318879,0.0,0.13317940970794528,0.0
ejmmicaj-1,0.6568184551339178,0.43412318032647196,0.11823353705440982,0.49342432804599384,0.3157044735031807,0.03428150858451963,0.0,0.0,0.0,0.0
ejncpdok-1,0.7001368710439784,0.6290622084382428,0.0,0.4312523876554905,0.18044829947842778,0.0,0.0,0.06275452737587889,0.0,0.05957730139665171
ejobdghk-1,0.7658492679895437,0.5615035491825732,0.0,0.4416554468133129,0.4729706835058722,0.0,0.0,0.06654741599058002,0.0,0.0
ejpbdhih-1,0.6812339092275558,0.42174210459516076,0.0,0.37294164785999295,0.0,0.0,0.07038211631955252,0.0,0.0,0.0
ejpddahe-1,0.48928041142429235,0.40384722302427334,0.0,0.3012400163597769,0.567196830635047,0.0858575888710062,0.05135521248356419,0.0,0.10735373151986712,0.0
ekamdiol-1,0.5511321104932385,0.44581190363517537,0.04131864445147156,0.3940460610983202,0.5926126378321137,0.0,0.15059999368559626,0.0,0.04889153730424464,0.07835692943405462
ekbmndbo-1,0.12709997714136195,0.0,0.0,0.1669716843369538,0.0,0.10020128495895574,0.0,0.0,0.0,0.0
ekdmdoao-1,0.0,0.0,0.0,0.13278454241981733,0.0,0.07576330233852951,0.48934213999677595,0.0,0.31600213296614305,0.3007594474922886
ekebbcdk-1,0.0,0.0,0.0,0.0,0.0,0.0,0.17241052003531052,0.0,0.0,0.2507623850441416
ekjabijd-1,0.0,0.0,0.0,0.0,0.0,0.1539714790597988,0.5390050803495935,0.0,0.4058177436298808,0.24034954250355614
ekjimjbe-1,0.17330655054062963,0.12984832430702897,0.0,0.2621681338883299,0.22019932772704054,0.0,0.0,0.0,0.0,0.0
ekkggceo-1,0.0,0.0,0.0,0.0,0.3802921387945947,0.0,0.35443466600474843,0.0,0.5015979841895463,0.16566755118232412
ekncbopb-1,0.11022156280997226,0.16516496564879174,0.0,0.0,0.21380839906631796,0.0,0.0,0.0,0.0,0.17226673182653018
ekpbfgcg-1,0.0,0.0,0.0,0.163843138856748,0.0,0.0,0.0,0.0,0.0,0.0
elbkjngm-1,0.06934068409371921,0.0,0.0,0.09109309912249487,0.0,0.20827694966429225,0.16610617878726802,0.0,0.1371953705986255,0.20272335043146344
elcjpoml-1,0.7872864993326862,0.3419309130768389,0.10276671660326257,0.3526876458286366,0.36250494206627043,0.0,0.0,0.0,0.07451439444610371,0.0
elclojop-1,0.11181645789003443,0.0,0.0,0.2937873433246324,0.0,0.6753278201895608,0.0,0.2293640539708635,0.3349946816202693,0.5672703112474811
eldmnbja-1,0.0,0.19153639129027597,0.0,0.1323771845002112,0.5808741351573959,0.3026696474095774,0.3257040813786981,0.0,0.36648889411998437,0.6722395213117518
elipgppo-1,0.5647734771852199,0.29787003050561894,0.0,0.23311666055269756,0.4384740986091508,0.0,0.1539110479564638,0.0,0.1608690191433599,0.0
elkjddeb-1,0.8163901754082378,0.5829569616709965,0.0,0.29024861859646833,0.38783073350849073,0.04394880918289661,0.0,0.0,0.05495226133972915,0.06860410931418569
elmjapni-1,0.6247186229814322,0.45308168247320874,0.0,0.43241863380676665,0.4620753963554876,0.0,0.0,0.0,0.0,0.0
elpcgajd-1,0.8111365179856627,0.427042593461305,0.0,0.3783110808423819,0.17671931231356774,0.0,0.0,0.0,0.0,0.0
elphkcae-1,0.0886561771954564,0.0,0.11121986455829684,0.08462469655991703,0.0,0.17752962200574532,0.0,0.0,0.22197766823224,0.37780182247212213
emannjni-1,0.6238089912481705,0.40820561979157405,0.09172064075903351,0.3778660702993855,0.4625522430725729,0.0,0.0,0.0,0.0,0.0
embchodb-1,0.1437112750986502,0.17986604360100675,0.10362162830330961,0.20853005388933532,0.15251017713641865,0.5052233411926231,0.21565361568545627,0.0,0.4011181728543216,0.47269646793811676
emdjcacm-1,0.1963609254502327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
emepnbai-1,0.4375428144777274,0.48598388240893814,0.0,0.2588335528863564,0.6870758218062349,0.0,0.0,0.0,0.0,0.0
emhfpdkg-1,0.7665474070561321,0.337129911029895,0.0,0.5547601111564094,0.4633320715004422,0.0,0.0,0.0,0.0,0.0
emikgkoc-1,0.477200803768801,0.3258234916995139,0.0,0.2856461548894864,0.3148083045554734,0.0,0.0,0.0,0.0,0.0
emkgkhle-1,0.6061460549251747,0.30539141570207357,0.0,0.49498392039219474,0.6567017027045398,0.0,0.0,0.0,0.0,0.0
emlcefab-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2555405614706435,0.0,0.24260268838639965
emmlmife-1,0.6927367553932069,0.3260365697376262,0.0,0.4535476600256132,0.5031376486127317,0.0,0.0,0.0,0.0,0.0
emmmaapk-1,0.5666769360995991,0.43594539067559995,0.0,0.5008868331813351,0.36964235951742946,0.04172259633949338,0.0,0.06860228474919783,0.0,0.0
emmoomdp-1,0.7331836814931203,0.33909265268067734,0.07014538841507453,0.3211017948361443,0.40791849184193124,0.0,0.04866135536586747,0.0,0.0,0.09507983895237991
emnddapa-1,0.13356419638433495,0.0,0.0,0.17546375175662055,0.0,0.2127979237904992,0.32092773033652605,0.0,0.26607608574837294,0.16608882353104262
empeikai-1,0.31722170947309086,0.1625155761561606,0.0,0.3083669208873346,0.20962163449465515,0.0,0.0,0.0,0.0,0.0
encoodjf-1,0.8553417142160795,0.5028975387556449,0.0,0.4435568912025091,0.36529820349370024,0.0,0.0,0.0,0.0,0.0
encpbhjh-1,0.5749767675848791,0.665240252674698,0.0,0.47358923108787015,0.18167340769739673,0.0,0.0,0.0,0.0,0.11173653673726333
endiahae-1,0.6055119456570679,0.4469572027567342,0.0,0.38932265339450967,0.39828629958438533,0.0,0.0,0.0,0.0,0.0
endngjfk-1,0.5856199850544485,0.2984836313401842,0.0,0.2524615533461478,0.13700672657891103,0.0,0.06457710236072159,0.0,0.0674964874440214,0.0
enhacpeg-1,0.12741845189156845,0.0,0.0,0.16739006572975,0.0,0.30151695601026135,0.0,0.0,0.1256692264863732,0.35603334055935787
enicjook-1,0.6577999447445262,0.18494830238620674,0.08736065217173605,0.19517253044743516,0.12857729371387402,0.0,0.0,0.08329757532967712,0.0,0.0790802665328331
enjjkegj-1,0.6897573242982654,0.3992712009810565,0.0,0.35036565004583514,0.275229640839544,0.037819014658589854,0.11385651430710789,0.09430714671687797,0.16629146213067478,0.0
enkdgppp-1,0.7105764588057851,0.39309061626481406,0.0,0.349936883415381,0.38753237350969416,0.3468311363575135,0.22664233134469403,0.0,0.32784808351499906,0.1588987837694248
enmcabmb-1,0.37528596374459905,0.2040149227651286,0.0,0.26828672446527646,0.0,0.0,0.0,0.0,0.0,0.0
enpbgepg-1,0.0,0.19129473808126785,0.0,0.0,0.32440135787670904,0.0,0.0,0.0,0.0,0.0
enpgeajn-1,0.5820289448124153,0.3550775375726164,0.0,0.4292631580601096,0.2191862991082856,0.043180158669182435,0.0,0.07099887831608435,0.05399116399275083,0.06740424554432103
eoaigaea-1,0.6605034647109445,0.5230895370238416,0.0,0.29256243514545094,0.7275733325141718,0.0,0.06886747111055858,0.0,0.0,0.08986308329367534
eoajggfc-1,0.6835666941693337,0.4952425887154522,0.0,0.3974770483956657,0.46893114895101573,0.0,0.0,0.0,0.0,0.05768234681796315
eoamihjf-1,0.1669747857803989,0.12510430833384442,0.0,0.2193553598561764,0.21215433266378866,0.6492089589916694,0.5148715964811941,0.0,0.6050741398615408,0.36723589547561253
eockfagn-1,0.5699109192778349,0.19762035653659613,0.0,0.18846050519975396,0.2943010973691645,0.0,0.0,0.0,0.0,0.0
eodocfnp-1,0.0,0.0,0.0,0.11175361463875344,0.0,0.08517184505059314,0.0,0.0,0.0,0.19877027163881533
eofaccia-1,0.5748628294236278,0.34230577272660545,0.30572866117305614,0.4962292652004138,0.3480156723899584,0.0,0.18252799718871762,0.0,0.0,0.0
eofkgamg-1,0.07704181454030969,0.2308914576725558,0.0,0.1012101011148371,0.0,0.282523046544091,0.09227715004103466,0.0,0.3615317352821886,0.28071412944685153
eogckgmk-1,0.7085733824804142,0.35653435608402273,0.0,0.3440729586347442,0.23467961988609468,0.0,0.0,0.0,0.0,0.0
eogdncal-1,0.6878153802361373,0.15366541191276847,0.0,0.21917966506970318,0.2605888106656045,0.0,0.12282659925254887,0.0,0.0,0.0
eoghaodc-1,0.1309337027767997,0.0,0.0,0.34401612621536415,0.0,0.2621882817091411,0.1904252034709167,0.0,0.19903389723657972,0.4531181053781154
eohlpmob-1,0.45710033025199776,0.20590788783581632,0.285912201821896,0.18051735961371237,0.0,0.0,0.0,0.0,0.0,0.0
eoknpolb-1,0.5764881199722298,0.3490680753456845,0.0,0.2549398644662662,0.43695164336935516,0.0,0.0,0.0,0.0,0.0
eonecdgn-1,0.16184958160101898,0.12126429667619018,0.0,0.0,0.0,0.15064919463067158,0.12788212094494275,0.0,0.2896770921265236,0.0
eonicaba-1,0.10573168371744075,0.15843696518155376,0.0,0.13890008255822084,0.0,0.27632109406103106,0.3975009643192622,0.0,0.5944654391776965,0.3731246745290673
eonmdjhg-1,0.5359982714844471,0.7074802614412348,0.0,0.30214793422468983,0.4968247192556881,0.0,0.0,0.0,0.0,0.0
eoodeekl-1,0.48901425674288407,0.6767905428325236,0.0,0.23047063422675834,0.6490794360103336,0.0,0.0,0.0,0.0,0.10635058369902946
eophiplf-1,0.07659621697151466,0.11477800915179022,0.0,0.10062471803081492,0.3892855851310231,0.44909630806287304,0.2752303011642316,0.0,0.3868100489748559,0.3591397081905145
epaghaoa-1,0.5825841753482291,0.43058920747976864,0.13583664308245658,0.19429340191452332,0.19992419379362578,0.0,0.0,0.0,0.0,0.0
epconnoh-1,0.6052624636375834,0.31297695503188006,0.0,0.29516123204201594,0.4083053101419456,0.0,0.0,0.0,0.0,0.0
epefacnp-1,0.9381049226111564,0.5930045801362107,0.0,0.5469575803135955,0.2732862109488129,0.0,0.0,0.0,0.0,0.0
epfejnpa-1,0.0658524353468515,0.0,0.0,0.0,0.502023562779259,0.1563043261349157,0.15775005023770625,0.0,0.16488157405525478,0.34691275604946437
epfjkogb-1,0.713192497125741,0.43283124958587654,0.0,0.40274240316428667,0.2665057162853328,0.0,0.0,0.0,0.0,0.08761255410601372
epflfdmn-1,0.7348938725647908,0.44281528885585203,0.0,0.40745609332299587,0.6782010901567613,0.0,0.0,0.0,0.0,0.0
epfmibjl-1,0.5359110265240102,0.1606105448518257,0.0,0.14080563783884417,0.0,0.0,0.0,0.0,0.0,0.0
ephjbfgk-1,0.8067699747353115,0.3518087306637299,0.0,0.308427150683547,0.46982793201661727,0.0,0.0,0.0,0.0,0.0
eplmjhnf-1,0.7384028923789714,0.4988526923284097,0.0,0.19238459981519318,0.315224144674324,0.040174998079246786,0.0,0.06605764980694943,0.05023360211163698,0.0
epocadan-1,0.5660513923741841,0.41562443453529896,0.0,0.26298843347019724,0.5957437400747152,0.0,0.0,0.0,0.0,0.0
epoccced-1,0.38571875488032575,0.23099361745520475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
epohlilh-1,0.6621268443313195,0.5222452441380616,0.0,0.3752039277080104,0.5168962192927125,0.0,0.0,0.0,0.0,0.0
fagklfib-1,0.16994401446192478,0.0,0.0,0.0,0.3600351878157389,0.1701522533678038,0.16969991005257246,0.0,0.3901248897563891,0.0
faicgcja-1,0.2680729643421615,0.0,0.0,0.1760841952458719,0.0,0.1623533068385799,0.0,0.0,0.1678005228264768,0.0
fanphmdb-1,0.8162118636309098,0.5839304588309292,0.0,0.27612953287966896,0.34221638617475514,0.0,0.0668312907709499,0.0,0.0,0.0
faojmndh-1,0.5040168521048112,0.585803129332896,0.6000665064194387,0.1901860715143241,0.0,0.0,0.30884878930858056,0.0,0.12692950101749562,0.0
fbccdmmg-1,0.6849174114883146,0.25827658134152,0.0,0.35888850005616474,0.360392541119055,0.07311298718533323,0.0,0.0,0.0457091335787576,0.0
fbccjell-1,0.7342165992399254,0.2886465260917593,0.0,0.3324287899342336,0.4256955144727708,0.0,0.0,0.0,0.0,0.0
fbckcngo-1,0.5277540288265491,0.2981036047141281,0.0,0.29751708703804514,0.2194286034386753,0.0,0.0,0.0,0.0,0.0
fbhdmoph-1,0.5816411883253926,0.24814975581780999,0.0,0.1897492303861384,0.3575488080642771,0.0,0.0,0.0,0.0,0.0
fbnnfllk-1,0.0,0.0,0.0,0.0,0.4105914747976652,0.0,0.0,0.0,0.0,0.0
fbobpbgf-1,0.779378261139474,0.27883993736370327,0.0,0.17500334500878867,0.0,0.0,0.0,0.0,0.0,0.12526677441012915
fbojpfab-1,0.8466233321461412,0.26819865422966516,0.047767501906217966,0.23269761474034747,0.4925405695144483,0.027700127518057577,0.033137337146723886,0.04554587207661658,0.06927080277335504,0.04323991051400896
fcbegpao-1,0.0,0.0,0.0,0.0,0.5999692763781743,0.438444708748956,0.0,0.0,0.21794765923858458,0.18450275673510083
fcdgjmhe-1,0.8279413304374126,0.6094364010104635,0.15719930958036224,0.19446832427235258,0.490812872275735,0.0,0.10905252133602994,0.0,0.0,0.0
fcebmdmf-1,0.0924120007398855,0.0,0.0,0.0,0.0,0.09252523670165264,0.0,0.0,0.2848997327878644,0.14443193276488953
fceecfek-1,0.17920221507026815,0.0,0.1547020152105818,0.1177092882318794,0.22769022384078091,0.8574534703769964,0.290286758080691,0.0,0.7270572988310094,0.7524982819371308
fcfmfppg-1,0.1489927269349163,0.0,0.0,0.09786613314103788,0.0,0.0,0.0,0.0,0.09326213681552287,0.11643134737279598
fchnlceb-1,0.6525975859036919,0.23648145401221607,0.09082534549114454,0.4163029444194387,0.45838258516637603,0.052669148512638556,0.0,0.08660112842358396,0.0,0.0
fcihefbk-1,0.7562288829506608,0.34790076430779415,0.0,0.31390066515270654,0.17486444835296366,0.04726599987427797,0.056543760399294714,0.0,0.05909997621928145,0.07378224535560747
fcijihmb-1,0.5787593889702604,0.48066704887357753,0.0,0.27138602239309917,0.2885213996154533,0.0,0.0,0.0,0.0,0.0
fcimojfe-1,0.5893744034313156,0.2525535502958624,0.0,0.3758065398783962,0.33559733487522087,0.0,0.052727103229101305,0.0,0.0,0.0
fcinpemk-1,0.7092599264231841,0.5554981749896276,0.0,0.27136133740651974,0.2526621250981196,0.0,0.04079864255837675,0.0,0.06582288553499649,0.0
fcjacnaa-1,0.7222032736373059,0.5285418095518546,0.0,0.4234553718222744,0.35452557531324064,0.0,0.0,0.0,0.06426691465519187,0.0
fckbnbcp-1,0.17081575649964928,0.0,0.0,0.0,0.0,0.08551253179220743,0.0,0.14060378716367006,0.21384456517634218,0.3078758070362996
fckgofii-1,0.0,0.0,0.0,0.08962835184936437,0.4094433908910793,0.1767520412368254,0.0,0.24249961500793213,0.17082378437654078,0.3144726357699552
fckpbged-1,0.7840820595532983,0.5908452245841924,0.0,0.42697666453790567,0.5582015862627221,0.0,0.0,0.10772532921487318,0.0,0.0
fcnnoegp-1,0.6795982593053317,0.5351297043209765,0.0,0.18166551587890728,0.24675781206077907,0.0,0.0,0.0,0.0,0.0
fcojilhj-1,0.0,0.0,0.0,0.21866666771402754,0.0,0.16665450688527664,0.6306061057657846,0.0,0.6944191016472698,0.0
fcphnfea-1,0.34193097314164467,0.35519018064241914,0.22814098727723178,0.0,0.0,0.0,0.15826627959809594,0.0,0.0,0.0
fdbnpimc-1,0.6013303862385324,0.22937715281656432,0.0,0.27204186013385795,0.0,0.0,0.0,0.0,0.0,0.10067800908497876
fdcccolf-1,0.497376040172485,0.1300007799744844,0.0,0.20629374859097233,0.22045786502939713,0.0,0.0,0.0,0.0,0.0
fdejnaae-1,0.1134294009024001,0.0,0.0,0.3342362238660551,0.0,0.0,0.0,0.0,0.14200247922817677,0.0
fdianhed-1,0.7858769319020347,0.451716495656925,0.0,0.3138458227189855,0.49471807962067627,0.08612749211493388,0.0,0.0,0.05384560518510241,0.0
fdifjfki-1,0.6568053701338546,0.3316431982155594,0.0679374680325432,0.2903050844395428,0.15056885550608734,0.03939658664692365,0.0,0.0,0.04926030000734469,0.0
fdlcojpe-1,0.6544275326299778,0.40313524803853146,0.06474152675489658,0.302315053744014,0.5390306489653494,0.0,0.1580252460364434,0.06173044806514221,0.04694297746498389,0.11721014127630741
fdnegeob-1,0.5203650897390457,0.2892234839550229,0.0,0.2895856195257393,0.21215433266378866,0.0,0.0,0.0,0.0,0.0
fdnooman-1,0.8659311267234696,0.49669737627664073,0.0,0.6440576017059414,0.27326646420951306,0.0,0.0,0.0,0.0,0.0
fdodclma-1,0.7054748160973874,0.48203288529526184,0.0,0.2892303154415294,0.3038689275389508,0.053421076000961874,0.0,0.0,0.06679609718747123,0.05418491564942901
febkglkj-1,0.0,0.0,0.0,0.0,0.0,0.12494595449461242,0.0,0.0,0.0,0.39008137330144166
feckmofj-1,0.5825338783220911,0.43349129347321746,0.0,0.4530421578461862,0.3565377927392373,0.0,0.0,0.0,0.0,0.0
fecmhmjm-1,0.6418893071828561,0.4711957274661332,0.0,0.16117746142242603,0.1802289011123815,0.0,0.0,0.0,0.0,0.0
