ligand,receptor,sender_celltype,receiver_celltype,anchor_source_ligand,anchor_source_receptor,structure_map_source,sender_anchor,receiver_anchor,structure_bridge,sender_expr,receiver_expr,local_contact,contact_strength_raw,contact_strength_normalized,contact_coverage,cross_edge_count,prior_confidence,LR_score
DLL4,NOTCH3,Endothelial Cells,Pericytes,precomputed,precomputed,precomputed,0.8999695474149415,0.8544260293908458,0.9385210026241833,1.0,0.8672894033034337,0.13546509820769403,0.11102322992647283,1.0,0.03031900870023728,11379,1.0,0.6628108852003319
CXCL12,CXCR4,"CAFs, DCIS Associated",T Lymphocytes,precomputed,precomputed,precomputed,0.8401391037337905,0.929067454422166,0.493435580121531,1.0,1.0,0.16843041721620092,0.1342601297358261,1.0,0.04507066528783178,11604,1.0,0.6338817490290192
TGFB1,TGFBR2,Endothelial Cells,Endothelial Cells,precomputed,precomputed,precomputed,0.7421690557741022,0.9670990634749379,1.0,0.5918084951805068,1.0,0.05166516495327473,0.0322143099355713,0.5136270386044376,0.006808044447922373,12779,1.0,0.5291256583902569
CSF1,CSF1R,"CAFs, DCIS Associated",Macrophages,precomputed,precomputed,precomputed,0.628123476046365,0.9551923413258293,0.6355774498689515,1.0,1.0,0.04474340830797911,0.056449203187250996,0.2843816139651595,0.014940239043824702,10040,1.0,0.5073865151280754
JAG1,NOTCH1,11q13 Invasive Tumor Cells,Basal-like Structured DCIS Cells,precomputed,precomputed,precomputed,0.7293068717997298,0.906523147700202,0.7225713490803121,1.0,0.46352883193182237,0.07306194413501947,0.040928101503758994,0.9326244223906707,0.005723684210526316,30400,1.0,0.5029093013588464
TGFB1,TGFBR2,T Lymphocytes,Endothelial Cells,precomputed,precomputed,precomputed,0.8551613440119104,0.9670990634749379,0.493435580121531,1.0,1.0,0.03205881576061762,0.0516463926174497,0.8234534201650389,0.01174496644295302,4768,1.0,0.4854183473543701
JAG1,NOTCH1,11q13 Invasive Tumor Cells,11q13 Invasive Tumor Cells,precomputed,precomputed,precomputed,0.7293068717997298,0.6160323490474457,1.0,1.0,1.0,0.02533531363157139,0.017828822000715998,0.7533906596739692,0.0008519857640495049,423716,1.0,0.47428572234409616
DLL4,NOTCH3,Endothelial Cells,Endothelial Cells,precomputed,precomputed,precomputed,0.8999695474149415,0.8544260293908458,1.0,1.0,0.19937237225527835,0.07250293557185424,0.03089704463051368,1.0,0.00688629783238125,12779,1.0,0.47241153359396243
TGFB1,TGFBR2,"CAFs, Invasive Associated",Endothelial Cells,precomputed,precomputed,precomputed,0.614614826838263,0.9670990634749379,0.493435580121531,0.9188457246466148,1.0,0.02910749473367196,0.06349333333333332,1.0,0.01856,3125,1.0,0.4457506759627043
TGFB1,TGFBR2,Dendritic Cells,Endothelial Cells,precomputed,precomputed,precomputed,0.8551613440119104,0.9670990634749379,0.493435580121531,0.7613650405309432,1.0,0.01883035660261379,0.05941928527418359,0.9473849228001457,0.017097966728280962,2164,1.0,0.42448941983499283
TGFB1,TGFBR2,Macrophages,Endothelial Cells,precomputed,precomputed,precomputed,0.8896897540245994,0.9670990634749379,0.8469737648749797,0.3718323084156244,1.0,0.018940363594961384,0.045400238948626,0.7238643425780114,0.013620071684587814,2790,1.0,0.41532289004992023
TGFB1,TGFBR2,Pericytes,Endothelial Cells,precomputed,precomputed,precomputed,0.7421690557741022,0.9670990634749379,0.9385210026241833,0.25809749975310686,1.0,0.02801162351769932,0.020227560050568933,0.32250952411353895,0.004244175546324724,11074,1.0,0.41170866911984233
DLL4,NOTCH3,Endothelial Cells,11q13 Invasive Tumor Cells,precomputed,precomputed,precomputed,0.8999695474149415,0.5135084777480219,0.493435580121531,1.0,1.0,0.02118897667716681,0.02121161641401526,1.0,0.0026653339996668335,6003,1.0,0.41116804232785686
JAG1,NOTCH1,11q13 Invasive Tumor Cells,Endothelial Cells,precomputed,precomputed,precomputed,0.7293068717997298,0.7395744237294981,0.493435580121531,1.0,0.7025747778867708,0.025580161073210934,0.05503367600141793,0.7823244320563647,0.007650951199338296,4836,1.0,0.41047474995774563
CXCL12,CXCR4,"CAFs, DCIS Associated",Dendritic Cells,precomputed,precomputed,precomputed,0.8401391037337905,0.893457455546822,0.493435580121531,1.0,0.3180524283074206,0.031977888013586774,0.07872886849847885,1.0,0.016456390565002744,3646,1.0,0.3944579384584832
TGFB1,TGFBR2,T Lymphocytes,"CAFs, DCIS Associated",precomputed,precomputed,precomputed,0.8551613440119104,0.6348596833309632,0.493435580121531,1.0,0.41704959801464375,0.026972814728393663,0.015051934920489047,0.6812595875077251,0.0019303244783527899,10879,1.0,0.380053795423774
TGFB1,TGFBR2,11q13 Invasive Tumor Cells,Endothelial Cells,precomputed,precomputed,precomputed,0.614614826838263,0.9670990634749379,0.493435580121531,0.9884381288839681,1.0,0.009918644121693776,0.013647642679900754,0.2175988965037143,0.0041356492969396195,4836,1.0,0.37709530078117387
TGFB1,TGFBR2,"CAFs, DCIS Associated",Endothelial Cells,precomputed,precomputed,precomputed,0.3777732310071672,0.9670990634749379,0.6355774498689515,0.47844300379630145,1.0,0.025328387485183373,0.014970578054690209,0.238691863578817,0.002687679433143974,16371,1.0,0.3757376921428009
TGFB1,TGFBR2,Endothelial Cells,Pericytes,precomputed,precomputed,precomputed,0.7421690557741022,0.9450271868044354,0.9385210026241833,0.5918084951805068,0.2837148864776496,0.02371464181152632,0.01299909189442541,0.5286489888413005,0.0017576236927673784,11379,1.0,0.37131732096555675
CSF1,CSF1R,Endothelial Cells,Macrophages,precomputed,precomputed,precomputed,0.8757522736627364,0.9551923413258293,0.8469737648749797,0.3300653030175087,1.0,0.00807074744233674,0.04458413926499033,0.2246074127807868,0.009284332688588007,2585,1.0,0.35154104870596287
DLL4,NOTCH3,Pericytes,Pericytes,precomputed,precomputed,precomputed,0.8999695474149415,0.8544260293908458,1.0,0.11694486957515715,0.8672894033034337,0.022823902123928652,0.029336530775379722,0.307179935637042,0.0023181454836131094,12510,1.0,0.34812852252139787
CSF1,CSF1R,"CAFs, DCIS Associated",Dendritic Cells,precomputed,precomputed,precomputed,0.628123476046365,0.5138054783331665,0.493435580121531,1.0,0.6590560508382464,0.015586645218638558,0.0415181020296215,0.3563666092064749,0.010970927043335162,3646,1.0,0.34326136269645735
CSF1,CSF1R,Pericytes,Macrophages,precomputed,precomputed,precomputed,0.8757522736627364,0.9551923413258293,0.8469737648749797,0.297542793801235,1.0,0.007010918266666236,0.04270588235294118,0.2151450696132859,0.010823529411764706,2125,1.0,0.33750315954595617
TGFB1,TGFBR2,Macrophages,"CAFs, DCIS Associated",precomputed,precomputed,precomputed,0.8896897540245994,0.6348596833309632,0.6355774498689515,0.3718323084156244,0.41704959801464375,0.02653989325725561,0.014840065614106992,0.671670255834831,0.0023580069714988724,9754,1.0,0.33748398650683414
TGFB1,TGFBR2,T Lymphocytes,Pericytes,precomputed,precomputed,precomputed,0.8551613440119104,0.9450271868044354,0.493435580121531,1.0,0.2837148864776496,0.012907070481153967,0.022409751523675577,0.9113630843902536,0.0030942334739803095,3555,1.0,0.33682591709959603
TGFB1,TGFBR2,Dendritic Cells,"CAFs, DCIS Associated",precomputed,precomputed,precomputed,0.8551613440119104,0.6348596833309632,0.493435580121531,0.7613650405309432,0.41704959801464375,0.014775522880227382,0.0226818545163869,1.0,0.004196642685851319,3336,1.0,0.328508554458574
DLL4,NOTCH3,Endothelial Cells,"CAFs, Invasive Associated",precomputed,precomputed,precomputed,0.8999695474149415,0.5135084777480219,0.493435580121531,1.0,0.1973932010691654,0.02486075973333135,0.06422628951747085,1.0,0.014642262895174708,3005,1.0,0.3222123016963357
TGFB1,TGFBR2,Endothelial Cells,"CAFs, DCIS Associated",precomputed,precomputed,precomputed,0.7421690557741022,0.6348596833309632,0.6355774498689515,0.5918084951805068,0.41704959801464375,0.014488936911273452,0.007907760722995254,0.35790998544142666,0.0006455314875914503,13942,1.0,0.31985941496465037
DLL4,NOTCH3,Endothelial Cells,"CAFs, DCIS Associated",precomputed,precomputed,precomputed,0.8999695474149415,0.6229781712219108,0.6355774498689515,1.0,0.06891862663651398,0.042717652134981916,0.011882561086405565,1.0,0.0020083201836178454,13942,1.0,0.3187637178407303
TGFB1,TGFBR2,Macrophages,Pericytes,precomputed,precomputed,precomputed,0.8896897540245994,0.9450271868044354,0.8469737648749797,0.3718323084156244,0.2837148864776496,0.011158701647072049,0.02206278631096741,0.8972526518807381,0.004850444624090542,2474,1.0,0.30706668384108493
TGFB1,TGFBR2,T Lymphocytes,T Lymphocytes,precomputed,precomputed,precomputed,0.8551613440119104,0.501457904154189,1.0,1.0,0.10396504391838439,0.017827288208468375,0.009471839839084834,0.8426790612069598,0.0003771450122572129,21212,1.0,0.30435182681293904
CXCL12,CXCR4,Endothelial Cells,T Lymphocytes,precomputed,precomputed,precomputed,0.7257649198759275,0.929067454422166,0.493435580121531,0.10272295574815776,1.0,0.022180895827437246,0.04435651399742814,0.3578994531055734,0.013928182807399348,4595,1.0,0.3019627849314387
TGFB1,TGFBR2,Dendritic Cells,Pericytes,precomputed,precomputed,precomputed,0.8551613440119104,0.9450271868044354,0.493435580121531,0.7613650405309432,0.2837148864776496,0.008783485192546212,0.023719072667056286,0.9646107500070789,0.0058445353594389245,1711,1.0,0.3018636933439237
TGFB1,TGFBR2,"CAFs, Invasive Associated",Pericytes,precomputed,precomputed,precomputed,0.614614826838263,0.9450271868044354,0.493435580121531,0.9188457246466148,0.2837148864776496,0.009747946701793313,0.024793388429752084,1.0,0.003148366784730421,2541,1.0,0.29995264229449947
JAG1,NOTCH1,11q13 Invasive Tumor Cells,11q13 Invasive Tumor Cells (Mitotic),precomputed,precomputed,precomputed,0.7293068717997298,0.6160323490474457,0.9140673791978061,1.0,0.08666944020865194,0.019650234122996258,0.027460569898001993,0.3292499062730242,0.001757763455260735,11947,1.0,0.29793464530167624
JAG1,NOTCH1,11q13 Invasive Tumor Cells,Pericytes,precomputed,precomputed,precomputed,0.7293068717997298,0.7395744237294981,0.493435580121531,1.0,0.17748963886584487,0.014352442049015486,0.0226651965820532,0.7729811852538049,0.0017540782318891423,5701,1.0,0.2963946101502821
TGFB1,TGFBR2,Pericytes,Pericytes,precomputed,precomputed,precomputed,0.7421690557741022,0.9450271868044354,1.0,0.25809749975310686,0.2837148864776496,0.01254860893285458,0.0066213695710098585,0.2692788355438918,0.0007993605115907274,12510,1.0,0.2939013002546065
CXCL12,CXCR4,"CAFs, DCIS Associated",Macrophages,precomputed,precomputed,precomputed,0.8401391037337905,0.7370798554171776,0.6355774498689515,1.0,0.04917092614889038,0.032854631036522496,0.023338464324520088,1.0,0.002290836653386454,10040,1.0,0.29324002045756453
TGFB1,TGFBR2,T Lymphocytes,Dendritic Cells,precomputed,precomputed,precomputed,0.8551613440119104,0.501457904154189,0.8873035426004118,1.0,0.10646573797703236,0.014347034593296146,0.016221374045801536,0.6945059867426848,0.0019083969465648854,5764,1.0,0.2888824706829852
JAG1,NOTCH1,11q13 Invasive Tumor Cells (Mitotic),11q13 Invasive Tumor Cells,precomputed,precomputed,precomputed,0.7293068717997298,0.6160323490474457,0.9140673791978061,0.05263539325963273,1.0,0.02605355994283369,0.024850366557663615,1.0,0.0009916535823485662,12101,1.0,0.28736875197294903
TGFB1,TGFBR2,"CAFs, DCIS Associated",Pericytes,precomputed,precomputed,precomputed,0.3777732310071672,0.9450271868044354,0.6355774498689515,0.47844300379630145,0.2837148864776496,0.017858142525698038,0.007201118869173442,0.2928561656177769,0.0010889757222471335,15611,1.0,0.28624120079489135
TGFB1,TGFBR2,Dendritic Cells,Dendritic Cells,precomputed,precomputed,precomputed,0.8551613440119104,0.501457904154189,1.0,0.7613650405309432,0.10646573797703236,0.014482403347092674,0.02177345632843017,0.9322142334846792,0.0029917726252804786,4011,1.0,0.28204672265746983
TGFB1,TGFBR2,"CAFs, Invasive Associated","CAFs, DCIS Associated",precomputed,precomputed,precomputed,0.614614826838263,0.6348596833309632,0.493435580121531,0.9188457246466148,0.41704959801464375,0.006195331635836221,0.019589317208364824,0.8866242268136912,0.005291005291005291,1323,1.0,0.27754568161731197
CSF1,CSF1R,Mast Cells,Macrophages,precomputed,precomputed,precomputed,0.792366646275759,0.9551923413258293,0.7932981748040966,0.1878690989799276,1.0,0.0038281116206965345,0.2318181818181818,1.0,0.11515151515151516,165,1.0,0.2749259699199151
TGFB1,TGFBR2,"CAFs, Invasive Associated","CAFs, Invasive Associated",precomputed,precomputed,precomputed,0.614614826838263,0.501457904154189,1.0,0.9188457246466148,0.07630971198036683,0.01712704353157411,0.01651878421748159,0.9872381835522592,0.0022654332641117614,5297,1.0,0.26795206646609526
TGFB1,TGFBR2,"CAFs, DCIS Associated","CAFs, DCIS Associated",precomputed,precomputed,precomputed,0.3777732310071672,0.6348596833309632,1.0,0.47844300379630145,0.41704959801464375,0.007681963637495551,0.0032569915581588207,0.1474133881888541,0.00040032025620496394,94924,1.0,0.2676496109484414
CXCL12,CXCR4,Pericytes,T Lymphocytes,precomputed,precomputed,precomputed,0.7257649198759275,0.929067454422166,0.493435580121531,0.06372880775749876,1.0,0.01696628720562997,0.04787714543812127,0.38630637586968913,0.014453477868112014,3321,1.0,0.26668552231862974
CXCL12,CXCR4,"CAFs, Invasive Associated",T Lymphocytes,precomputed,precomputed,precomputed,0.48278432644270686,0.929067454422166,0.7225713490803121,0.05480638574296996,1.0,0.01843146715547473,0.07992094861660083,0.6448582456957406,0.021304347826086957,2300,1.0,0.26252989155949963
JAG1,NOTCH1,11q13 Invasive Tumor Cells (G1/S),11q13 Invasive Tumor Cells,precomputed,precomputed,precomputed,0.7293068717997298,0.6160323490474457,0.9140673791978061,0.032311095449028576,1.0,0.024036849619314855,0.018610421836228346,0.7864186418734699,0.001075268817204301,12090,1.0,0.26138877496216484
TGFB1,TGFBR2,Dendritic Cells,T Lymphocytes,precomputed,precomputed,precomputed,0.8551613440119104,0.501457904154189,0.8873035426004118,0.7613650405309432,0.10396504391838439,0.010521880041055158,0.011301581939987638,1.0,0.0006755615605472049,5921,1.0,0.2611087802223013
TGFB1,TGFBR2,Pericytes,"CAFs, DCIS Associated",precomputed,precomputed,precomputed,0.7421690557741022,0.6348596833309632,0.6355774498689515,0.25809749975310686,0.41704959801464375,0.009798828644590167,0.004996018597004965,0.22612279328576457,0.0005394158896509209,12977,1.0,0.2609651642701443
JAG1,NOTCH1,11q13 Invasive Tumor Cells,Myoepithelial Cells,precomputed,precomputed,precomputed,0.7293068717997298,0.37721518580541,0.493435580121531,1.0,0.17955576343167495,0.012569430613225725,0.01884286544367887,0.6546323225579704,0.001936858415649816,5163,1.0,0.2596415631581053
CSF1,CSF1R,T Lymphocytes,Macrophages,precomputed,precomputed,precomputed,0.5095141455978388,0.9551923413258293,0.493435580121531,0.2016933258290928,1.0,0.005681290464229221,0.02655478058703865,0.13377852893304046,0.004359197907585004,3441,1.0,0.2550367774174722
DLL4,NOTCH3,Endothelial Cells,Basal-like Structured DCIS Cells,precomputed,precomputed,precomputed,0.8999695474149415,0.5135084777480219,0.493435580121531,1.0,0.2295016807597237,0.005257384730362763,0.02291560967360053,1.0,0.0015220700152207,1971,1.0,0.2550314455751933
JAG1,NOTCH1,11q13 Invasive Tumor Cells,11q13 Invasive Tumor Cells (G1/S),precomputed,precomputed,precomputed,0.7293068717997298,0.6160323490474457,0.9140673791978061,1.0,0.043382027682688826,0.015392735581168887,0.01732231994295226,0.8433842885283439,0.00041597337770382697,12020,1.0,0.2548901282550845
JAG1,NOTCH1,Basal-like Structured DCIS Cells,Basal-like Structured DCIS Cells,precomputed,precomputed,precomputed,0.899143742056837,0.906523147700202,1.0,0.04309654638185767,0.46352883193182237,0.015508378607169939,0.012154095393776687,0.27695411660521374,0.000868410298324479,19576,1.0,0.25140988000852726
CXCL12,CXCR4,"CAFs, DCIS Associated",B Cells,precomputed,precomputed,precomputed,0.8401391037337905,0.9491875833218283,0.493435580121531,1.0,0.04457454658784243,0.014064964794898778,0.02902130950335114,1.0,0.0023629489603024575,4232,1.0,0.2504339981591234
TGFB1,TGFBR2,11q13 Invasive Tumor Cells,Pericytes,precomputed,precomputed,precomputed,0.614614826838263,0.9450271868044354,0.493435580121531,0.9884381288839681,0.2837148864776496,0.002967835249187906,0.004063614570543179,0.1652596774609834,0.00035081564637782847,5701,1.0,0.2490338888918713
JAG1,NOTCH1,11q13 Invasive Tumor Cells,"CAFs, Invasive Associated",precomputed,precomputed,precomputed,0.7293068717997298,0.6160323490474457,0.8828736610264103,1.0,0.07272217354205764,0.00818530123685312,0.01565892895372665,0.43835885802286684,0.00149860843502462,4671,1.0,0.2486102817973165
CSF1,CSF1R,Basal-like Structured DCIS Cells,Dendritic Cells,precomputed,precomputed,precomputed,0.5095141455978388,0.5138054783331665,0.824969253066532,0.3430671774934166,0.6590560508382464,0.004573183315909945,0.04992816091954023,0.4285535354703205,0.009578544061302681,1044,1.0,0.24631204138758375
CSF1,CSF1R,Endothelial Cells,Dendritic Cells,precomputed,precomputed,precomputed,0.8757522736627364,0.5138054783331665,0.493435580121531,0.3300653030175087,0.6590560508382464,0.004576472193225305,0.030749293119698397,0.2639335805077216,0.003770028275212064,2122,1.0,0.24589182196225215
TGFB1,TGFBR2,"CAFs, Invasive Associated",Dendritic Cells,precomputed,precomputed,precomputed,0.614614826838263,0.501457904154189,0.7225713490803121,0.9188457246466148,0.10646573797703236,0.009352461397968477,0.023728088926891867,1.0,0.003420265070542967,2339,1.0,0.24257694884719186
CSF1,CSF1R,Pericytes,Dendritic Cells,precomputed,precomputed,precomputed,0.8757522736627364,0.5138054783331665,0.493435580121531,0.297542793801235,0.6590560508382464,0.004669231460006483,0.03823622545915136,0.32819693939791306,0.005699810006333122,1579,1.0,0.24248680154694327
CXCL12,CXCR4,"CAFs, DCIS Associated",Endothelial Cells,precomputed,precomputed,precomputed,0.8401391037337905,0.7370798554171776,0.6355774498689515,1.0,0.027958038284341596,0.01747621576322301,0.007732631426968997,1.0,0.0003054181174027243,16371,1.0,0.240250771015529
TGFB1,TGFBR2,T Lymphocytes,"CAFs, Invasive Associated",precomputed,precomputed,precomputed,0.8551613440119104,0.501457904154189,0.7225713490803121,1.0,0.07630971198036683,0.00801588854537453,0.01597222222222222,0.954573136034566,0.0025,2400,1.0,0.23967122619421458
JAG1,NOTCH1,Basal-like Structured DCIS Cells,11q13 Invasive Tumor Cells,precomputed,precomputed,precomputed,0.899143742056837,0.6160323490474457,0.7225713490803121,0.04309654638185767,1.0,0.010899443856936008,0.009438868375890676,0.3988572700990824,0.0002978455836118741,30217,1.0,0.2393463368397258
JAG1,NOTCH1,Pericytes,Endothelial Cells,precomputed,precomputed,precomputed,0.508890947751274,0.7395744237294981,0.9385210026241833,0.03425584686464733,0.7025747778867708,0.021802508492024877,0.025839159937046968,0.3673133904782776,0.002257540184215279,11074,1.0,0.23877972481290705
CSF1,CSF1R,T Lymphocytes,Dendritic Cells,precomputed,precomputed,precomputed,0.5095141455978388,0.5138054783331665,0.8873035426004118,0.2016933258290928,0.6590560508382464,0.005787270610565457,0.016091256072172103,0.1381177386245117,0.001561415683553088,5764,1.0,0.2373299841616405
CSF1,CSF1R,Dendritic Cells,Dendritic Cells,precomputed,precomputed,precomputed,0.5095141455978388,0.5138054783331665,1.0,0.13793660188765483,0.6590560508382464,0.007241234326724243,0.019166043380703067,0.1645098778025143,0.004238344552480678,4011,1.0,0.23590022325756196
JAG1,NOTCH1,Endothelial Cells,Endothelial Cells,precomputed,precomputed,precomputed,0.508890947751274,0.7395744237294981,1.0,0.029179138324176478,0.7025747778867708,0.022102393956019938,0.021307278682660247,0.30289099157485655,0.002112841380389702,12779,1.0,0.2354878757687126
CXCL12,CXCR4,T Lymphocytes,T Lymphocytes,precomputed,precomputed,precomputed,0.48278432644270686,0.929067454422166,1.0,0.025575340320379867,1.0,0.014606144990117162,0.01602437728215573,0.12929591053917,0.0016500094286253065,21212,1.0,0.23479724019596623
JAG1,NOTCH1,11q13 Invasive Tumor Cells,Dendritic Cells,precomputed,precomputed,precomputed,0.7293068717997298,0.8470415641458264,0.7225713490803121,1.0,0.05197941571611153,0.006842348755920617,0.021726190476190458,0.993615233007855,0.0008928571428571428,3360,1.0,0.2326959639785519
DLL4,NOTCH3,Pericytes,Endothelial Cells,precomputed,precomputed,precomputed,0.8999695474149415,0.8544260293908458,0.9385210026241833,0.11694486957515715,0.19937237225527835,0.008906111440489141,0.010339534043705996,0.38307172713811216,0.00036120642947444465,11074,1.0,0.23046953176982723
CXCL12,CXCR4,"CAFs, DCIS Associated",Plasma Cells,precomputed,precomputed,precomputed,0.8401391037337905,0.37618697444839866,0.8379093826645886,1.0,0.029279151553362335,0.018235328570408934,0.04343475521624737,1.0,0.011822258459029759,2453,1.0,0.22824647723092728
CXCL12,CXCR4,Macrophages,T Lymphocytes,precomputed,precomputed,precomputed,0.7257649198759275,0.929067454422166,0.493435580121531,0.03388623051970213,1.0,0.011808870968673746,0.03692546268049642,0.2979405212002501,0.007829977628635347,3576,1.0,0.2259700976095952
CSF1,CSF1R,Myoepithelial Cells,Dendritic Cells,precomputed,precomputed,precomputed,0.628123476046365,0.5138054783331665,0.493435580121531,0.241712611075796,0.6590560508382464,0.005075316034193582,0.039280469897209985,0.3371601104337222,0.00881057268722467,1362,1.0,0.22471219693296784
CXCL12,CXCR4,"CAFs, DCIS Associated","CAFs, DCIS Associated",precomputed,precomputed,precomputed,0.8401391037337905,0.37618697444839866,1.0,1.0,0.0310998965832685,0.012662089253084086,0.005040395953126109,0.9511889336073863,0.00016855589734945852,94924,1.0,0.2234446510590584
CSF1,CSF1R,"CAFs, Invasive Associated",Macrophages,precomputed,precomputed,precomputed,0.5095141455978388,0.9551923413258293,0.493435580121531,0.1523572567652539,1.0,0.003383899657330076,0.03572740631888317,0.1799886782821358,0.0073475385745775165,1361,1.0,0.22325091613161313
CSF1,CSF1R,11q13 Invasive Tumor Cells,Dendritic Cells,precomputed,precomputed,precomputed,0.5095141455978388,0.5138054783331665,0.7225713490803121,0.3435917185259688,0.6590560508382464,0.0028766866310087967,0.012276785714285714,0.10537660160459834,0.001488095238095238,3360,1.0,0.22307409682107784
CSF1,CSF1R,"CAFs, Invasive Associated",Dendritic Cells,precomputed,precomputed,precomputed,0.5095141455978388,0.5138054783331665,0.7225713490803121,0.1523572567652539,0.6590560508382464,0.006359542038327561,0.030782385634886705,0.26421762690799677,0.005985463873450192,2339,1.0,0.22233506693945015
TGFB1,TGFBR2,T Lymphocytes,Macrophages,precomputed,precomputed,precomputed,0.8551613440119104,0.85187876027336,0.493435580121531,1.0,0.04575875759819427,0.007142495612878918,0.007919209532112755,0.7929095721756169,0.0011624527753560012,3441,1.0,0.2213078781955615
TGFB1,TGFBR2,11q13 Invasive Tumor Cells,"CAFs, DCIS Associated",precomputed,precomputed,precomputed,0.614614826838263,0.6348596833309632,0.493435580121531,0.9884381288839681,0.41704959801464375,0.0014052201086846628,0.00591841048404143,0.2678708024156444,0.0006341154090044388,1577,1.0,0.21939799478170324
TGFB1,TGFBR2,Basal-like Structured DCIS Cells,Endothelial Cells,precomputed,precomputed,precomputed,0.8341513605057949,0.9670990634749379,0.493435580121531,0.14371478860647843,1.0,0.0019207371750139034,0.014627659574468085,0.233224349178183,0.001182033096926714,1692,1.0,0.21885325014514972
TGFB1,TGFBR2,Dendritic Cells,"CAFs, Invasive Associated",precomputed,precomputed,precomputed,0.8551613440119104,0.501457904154189,0.7225713490803121,0.7613650405309432,0.07630971198036683,0.005518245286530801,0.015402006499929349,0.9204944334800762,0.001271725307333616,2359,1.0,0.2152069616122614
DLL4,NOTCH3,Pericytes,11q13 Invasive Tumor Cells,precomputed,precomputed,precomputed,0.8999695474149415,0.5135084777480219,0.493435580121531,0.11694486957515715,1.0,0.0033439007806524835,0.0063823614737452804,0.34697952362080664,0.0001450536698578474,6894,1.0,0.21136851790232472
JAG1,NOTCH1,11q13 Invasive Tumor Cells,T Lymphocytes,precomputed,precomputed,precomputed,0.7293068717997298,0.8470415641458264,0.7225713490803121,1.0,0.08474527904749042,0.00231967966004754,0.026602176541717065,0.4639782523352738,0.0036275695284159614,827,1.0,0.2108014236885752
TGFB1,TGFBR2,Endothelial Cells,Macrophages,precomputed,precomputed,precomputed,0.7421690557741022,0.85187876027336,0.8469737648749797,0.5918084951805068,0.04575875759819427,0.005885083012454674,0.007156673114119922,0.716560736789048,0.0015473887814313346,2585,1.0,0.20982629395865587
TGFB1,TGFBR2,B Cells,Endothelial Cells,precomputed,precomputed,precomputed,0.8551613440119104,0.9670990634749379,0.493435580121531,0.05675679989781828,1.0,0.003556888358680533,0.01607024519549371,0.2562250275084852,0.004638833664678595,1509,1.0,0.20859624684436093
CSF1,CSF1R,Dendritic Cells,Macrophages,precomputed,precomputed,precomputed,0.5095141455978388,0.9551923413258293,0.493435580121531,0.13793660188765483,1.0,0.002450517224528348,0.015615431720759338,0.07866792487365395,0.00612369871402327,1633,1.0,0.20808276427059325
TGFB1,TGFBR2,Endothelial Cells,"CAFs, Invasive Associated",precomputed,precomputed,precomputed,0.7421690557741022,0.501457904154189,0.493435580121531,0.5918084951805068,0.07630971198036683,0.009232025458793586,0.01450360510260677,0.866801852239447,0.002329450915141431,3005,1.0,0.20606507482532296
CXCL12,CXCR4,Dendritic Cells,T Lymphocytes,precomputed,precomputed,precomputed,0.48278432644270686,0.929067454422166,0.8873035426004118,0.014925651776972337,1.0,0.012073045671166224,0.025103253443060983,0.2025506485690706,0.004391150143556831,5921,1.0,0.20383115926189477
CXCL12,CXCR4,"CAFs, DCIS Associated",Myoepithelial Cells,precomputed,precomputed,precomputed,0.8401391037337905,0.37618697444839866,0.7680231124742456,1.0,0.021502591154489905,0.0136089010247132,0.009022073333027418,1.0,0.0004038364462392731,9905,1.0,0.20350446418278106
TGFB1,TGFBR2,"CAFs, Invasive Associated",T Lymphocytes,precomputed,precomputed,precomputed,0.614614826838263,0.501457904154189,0.7225713490803121,0.9188457246466148,0.10396504391838439,0.00324048816461465,0.01097826086956521,0.976700484849431,0.0004347826086956522,2300,1.0,0.20249299625183262
CSF1,CSF1R,Mast Cells,Dendritic Cells,precomputed,precomputed,precomputed,0.792366646275759,0.5138054783331665,0.493435580121531,0.1878690989799276,0.6590560508382464,0.0027518409381323697,0.12962962962962962,1.0,0.06172839506172839,162,1.0,0.20225208469894718
CSF1,CSF1R,"CAFs, DCIS Associated","CAFs, DCIS Associated",precomputed,precomputed,precomputed,0.628123476046365,0.6228930514596198,1.0,1.0,0.044315367430461515,0.003870552132297114,0.0012918229320298344,0.1777591178286692,8.427794867472926e-05,94924,1.0,0.20158792056783018
CXCL12,CXCR4,"CAFs, Invasive Associated",Dendritic Cells,precomputed,precomputed,precomputed,0.48278432644270686,0.893457455546822,0.7225713490803121,0.05480638574296996,0.3180524283074206,0.012273082867074785,0.043103113218547325,0.5989873290168245,0.00983326207781103,2339,1.0,0.20137179042297168
JAG1,NOTCH1,11q13 Invasive Tumor Cells (Mitotic),Basal-like Structured DCIS Cells,precomputed,precomputed,precomputed,0.7293068717997298,0.906523147700202,0.7225713490803121,0.05263539325963273,0.46352883193182237,0.005522758820385575,0.04438970990695129,1.0,0.0038314176245210726,1305,1.0,0.2001920943907064
TGFB1,TGFBR2,Dendritic Cells,Basal-like Structured DCIS Cells,precomputed,precomputed,precomputed,0.8551613440119104,0.501457904154189,0.824969253066532,0.7613650405309432,0.06897244404348622,0.0029009617627358273,0.010776439089692107,0.7230245135462852,0.001606425702811245,1245,1.0,0.1943518774002924
TGFB1,TGFBR2,Mast Cells,Endothelial Cells,precomputed,precomputed,precomputed,0.7421690557741022,0.9670990634749379,0.7932981748040966,0.03572830522875711,1.0,0.0025827172322825413,0.05404589371980676,0.8617112207448632,0.021739130434782608,276,1.0,0.19353086007110845
