pathway,family,image_feature,partial_spearman_rho,abs_partial_spearman_rho,p_value,n_observations,covariates,fdr,rank,permutation_empirical_p,null_abs_rho_q95,null_abs_rho_q99,passes_spatial_null_95,passes_spatial_null_99,negative_control_empirical_p,negative_control_abs_rho_q95,negative_control_abs_rho_q99,passes_negative_control_95,passes_negative_control_99
epithelial_identity,endocrine_epithelial_identity,embedding__plip_019,0.05332666482929935,0.05332666482929935,0.5390332622741852,135,"structure,x,y,boundary_distance,log_total_counts",0.900734433043025,383,,,,,,,,,,
unfolded_protein_response,metabolic_stress,embedding__plip_046,-0.05285625104645141,0.05285625104645141,0.5426244193143056,135,"structure,x,y,boundary_distance,log_total_counts",0.9043740321905093,384,,,,,,,,,,
oxidative_phosphorylation,metabolic_stress,embedding__plip_017,-0.052372608335222,0.052372608335222,0.5463288152349836,135,"structure,x,y,boundary_distance,log_total_counts",0.9071880176209173,385,,,,,,,,,,
myofibroblast_caf_activation,stromal_remodeling_caf_ecm,embedding__plip_050,-0.052106633804593135,0.052106633804593135,0.5483712776601364,135,"structure,x,y,boundary_distance,log_total_counts",0.9071880176209173,386,,,,,,,,,,
epithelial_identity,endocrine_epithelial_identity,embedding__plip_057,-0.052081398868167136,0.052081398868167136,0.5485652544051484,135,"structure,x,y,boundary_distance,log_total_counts",0.9071880176209173,387,,,,,,,,,,
oxidative_phosphorylation,metabolic_stress,embedding__plip_005,-0.051545100394673665,0.051545100394673665,0.552695593400784,135,"structure,x,y,boundary_distance,log_total_counts",0.9104230055045046,388,,,,,,,,,,
immune_activation,immune_ecology,embedding__plip_035,-0.0512717538179396,0.0512717538179396,0.5548065774414106,135,"structure,x,y,boundary_distance,log_total_counts",0.9104230055045046,389,,,,,,,,,,
epithelial_identity,endocrine_epithelial_identity,embedding__plip_004,0.05111240584006923,0.05111240584006923,0.5560389756045775,135,"structure,x,y,boundary_distance,log_total_counts",0.9104230055045046,390,,,,,,,,,,
myofibroblast_caf_activation,stromal_remodeling_caf_ecm,embedding__plip_003,0.05109010510127757,0.05109010510127757,0.5562115549254083,135,"structure,x,y,boundary_distance,log_total_counts",0.9104230055045046,391,,,,,,,,,,
basal_squamous_state,endocrine_epithelial_identity,embedding__plip_021,-0.050359142560489255,0.050359142560489255,0.5618825275942145,135,"structure,x,y,boundary_distance,log_total_counts",0.9173592287252481,392,,,,,,,,,,
immune_exclusion,immune_ecology,embedding__plip_020,-0.049769088214129176,0.049769088214129176,0.5664803614863156,135,"structure,x,y,boundary_distance,log_total_counts",0.9196534098786556,393,,,,,,,,,,
oxidative_phosphorylation,metabolic_stress,embedding__plip_029,-0.04960163637715698,0.04960163637715698,0.5677884257666334,135,"structure,x,y,boundary_distance,log_total_counts",0.9196534098786556,394,,,,,,,,,,
immune_exclusion,immune_ecology,embedding__plip_014,0.04953244034181375,0.04953244034181375,0.5683293735129648,135,"structure,x,y,boundary_distance,log_total_counts",0.9196534098786556,395,,,,,,,,,,
unfolded_protein_response,metabolic_stress,embedding__plip_038,-0.04924765592587702,0.04924765592587702,0.5705582686837142,135,"structure,x,y,boundary_distance,log_total_counts",0.9196534098786556,396,,,,,,,,,,
collagen_ecm_organization,stromal_remodeling_caf_ecm,embedding__plip_040,0.04905113751084106,0.04905113751084106,0.5720987376439137,135,"structure,x,y,boundary_distance,log_total_counts",0.9196534098786556,397,,,,,,,,,,
basal_squamous_state,endocrine_epithelial_identity,embedding__plip_010,-0.048608052607671946,0.048608052607671946,0.575579143321081,135,"structure,x,y,boundary_distance,log_total_counts",0.9196534098786556,398,,,,,,,,,,
emt_invasive_front,invasion_boundary_emt,embedding__plip_026,-0.04856387198039097,0.04856387198039097,0.5759267209783006,135,"structure,x,y,boundary_distance,log_total_counts",0.9196534098786556,399,,,,,,,,,,
