pathway,family,image_feature,partial_spearman_rho,abs_partial_spearman_rho,p_value,n_observations,covariates,fdr,rank,permutation_empirical_p,null_abs_rho_q95,null_abs_rho_q99,passes_spatial_null_95,passes_spatial_null_99,negative_control_empirical_p,negative_control_abs_rho_q95,negative_control_abs_rho_q99,passes_negative_control_95,passes_negative_control_99
unfolded_protein_response,metabolic_stress,embedding__plip_013,0.20754787519164866,0.20754787519164866,0.001588331015451956,229,"structure,x,y,boundary_distance,log_total_counts",0.691570742323383,1,0.07692307692307693,0.0922726479581128,0.09388243317295016,True,True,0.07692307692307693,0.17561494065843042,0.19824220405613463,True,True
unfolded_protein_response,metabolic_stress,embedding__plip_028,0.19662582586389396,0.19662582586389396,0.0028041122829982577,229,"structure,x,y,boundary_distance,log_total_counts",0.691570742323383,2,0.07692307692307693,0.07881205638957553,0.07961546404324642,True,True,0.07692307692307693,0.14832560340022463,0.1493350431031768,True,True
unfolded_protein_response,metabolic_stress,embedding__plip_030,0.18781987550419532,0.18781987550419532,0.00434310218608093,229,"structure,x,y,boundary_distance,log_total_counts",0.691570742323383,3,0.07692307692307693,0.12431992141838552,0.14822493943033452,True,True,0.07692307692307693,0.10766887306294044,0.11057630384073737,True,True
unfolded_protein_response,metabolic_stress,embedding__plip_009,-0.18631138536396427,0.18631138536396427,0.00467251046700626,229,"structure,x,y,boundary_distance,log_total_counts",0.691570742323383,4,0.15384615384615385,0.18012795465821904,0.19702561998938944,True,False,0.07692307692307693,0.14492552297776273,0.16415207574350743,True,True
epithelial_identity,endocrine_epithelial_identity,embedding__plip_030,0.1821287748381294,0.1821287748381294,0.005706549293382309,229,"structure,x,y,boundary_distance,log_total_counts",0.691570742323383,5,0.07692307692307693,0.10792291874797336,0.11887173622301389,True,True,0.15384615384615385,0.1862200977694687,0.21497465752710568,False,False
myofibroblast_caf_activation,stromal_remodeling_caf_ecm,embedding__plip_040,0.17324976430659975,0.17324976430659975,0.008606659323662046,229,"structure,x,y,boundary_distance,log_total_counts",0.691570742323383,6,0.07692307692307693,0.10232412941966187,0.12485291760029142,True,True,0.07692307692307693,0.08876600176142346,0.09380856034300096,True,True
epithelial_identity,endocrine_epithelial_identity,embedding__plip_024,-0.1701211535948875,0.1701211535948875,0.009904659794064248,229,"structure,x,y,boundary_distance,log_total_counts",0.691570742323383,7,0.07692307692307693,0.13495422695268566,0.1514862913226452,True,True,0.07692307692307693,0.1313550653451775,0.1361047448687243,True,True
luminal_estrogen_response,endocrine_epithelial_identity,embedding__plip_013,0.1663530157986767,0.1663530157986767,0.01169573675140111,229,"structure,x,y,boundary_distance,log_total_counts",0.691570742323383,8,0.15384615384615385,0.15831112964937546,0.17207758124431002,True,False,0.15384615384615385,0.1757830700725047,0.20487273831531125,False,False
luminal_estrogen_response,endocrine_epithelial_identity,embedding__plip_009,-0.1645461364942931,0.1645461364942931,0.012651628799573121,229,"structure,x,y,boundary_distance,log_total_counts",0.691570742323383,9,0.15384615384615385,0.14903405663942174,0.1797126468583928,True,False,0.15384615384615385,0.160211312233802,0.17442147666377888,True,False
myofibroblast_caf_activation,stromal_remodeling_caf_ecm,embedding__plip_045,-0.1634329487742112,0.1634329487742112,0.013274156348616313,229,"structure,x,y,boundary_distance,log_total_counts",0.691570742323383,10,0.07692307692307693,0.11948566800204938,0.13304351030760406,True,True,0.07692307692307693,0.08459431318061136,0.09275917841214254,True,True
myofibroblast_caf_activation,stromal_remodeling_caf_ecm,embedding__plip_004,-0.16243288073619042,0.16243288073619042,0.013856199081754944,229,"structure,x,y,boundary_distance,log_total_counts",0.691570742323383,11,,,,,,,,,,
myofibroblast_caf_activation,stromal_remodeling_caf_ecm,embedding__plip_048,-0.16239799270266475,0.16239799270266475,0.01387690192365112,229,"structure,x,y,boundary_distance,log_total_counts",0.691570742323383,12,,,,,,,,,,
unfolded_protein_response,metabolic_stress,embedding__plip_019,0.16211217794370014,0.16211217794370014,0.014047530703443716,229,"structure,x,y,boundary_distance,log_total_counts",0.691570742323383,13,,,,,,,,,,
oxidative_phosphorylation,metabolic_stress,embedding__plip_011,0.15626277691765342,0.15626277691765342,0.017966909044767523,229,"structure,x,y,boundary_distance,log_total_counts",0.7849350071666006,14,,,,,,,,,,
luminal_estrogen_response,endocrine_epithelial_identity,embedding__plip_028,0.15406057597988404,0.15406057597988404,0.019672069584551304,229,"structure,x,y,boundary_distance,log_total_counts",0.7849350071666006,15,,,,,,,,,,
luminal_estrogen_response,endocrine_epithelial_identity,embedding__plip_058,-0.1511487223215413,0.1511487223215413,0.02214107331413473,229,"structure,x,y,boundary_distance,log_total_counts",0.7849350071666006,16,,,,,,,,,,
myofibroblast_caf_activation,stromal_remodeling_caf_ecm,embedding__plip_026,-0.14898086554979528,0.14898086554979528,0.02414901295697157,229,"structure,x,y,boundary_distance,log_total_counts",0.7849350071666006,17,,,,,,,,,,
myofibroblast_caf_activation,stromal_remodeling_caf_ecm,embedding__plip_055,-0.1454922502793441,0.1454922502793441,0.027709438618051887,229,"structure,x,y,boundary_distance,log_total_counts",0.7849350071666006,18,,,,,,,,,,
unfolded_protein_response,metabolic_stress,embedding__plip_056,0.1447958507819516,0.1447958507819516,0.028471622951283613,229,"structure,x,y,boundary_distance,log_total_counts",0.7849350071666006,19,,,,,,,,,,
collagen_ecm_organization,stromal_remodeling_caf_ecm,embedding__plip_045,-0.14273318796937115,0.14273318796937115,0.030835231339690343,229,"structure,x,y,boundary_distance,log_total_counts",0.7849350071666006,20,,,,,,,,,,
collagen_ecm_organization,stromal_remodeling_caf_ecm,embedding__plip_050,-0.14213696715689442,0.14213696715689442,0.03154886063475112,229,"structure,x,y,boundary_distance,log_total_counts",0.7849350071666006,21,,,,,,,,,,
epithelial_identity,endocrine_epithelial_identity,embedding__plip_061,0.14148260923468695,0.14148260923468695,0.032348224945326104,229,"structure,x,y,boundary_distance,log_total_counts",0.7849350071666006,22,,,,,,,,,,
collagen_ecm_organization,stromal_remodeling_caf_ecm,embedding__plip_004,-0.1405117246371843,0.1405117246371843,0.033565985364401536,229,"structure,x,y,boundary_distance,log_total_counts",0.7849350071666006,23,,,,,,,,,,
luminal_estrogen_response,endocrine_epithelial_identity,embedding__plip_063,0.13738667190894097,0.13738667190894097,0.037753404639203895,229,"structure,x,y,boundary_distance,log_total_counts",0.7849350071666006,24,,,,,,,,,,
luminal_estrogen_response,endocrine_epithelial_identity,embedding__plip_051,0.13684624814713692,0.13684624814713692,0.03852057232859728,229,"structure,x,y,boundary_distance,log_total_counts",0.7849350071666006,25,,,,,,,,,,
unfolded_protein_response,metabolic_stress,embedding__plip_022,0.13485047320583965,0.13485047320583965,0.04146872045696014,229,"structure,x,y,boundary_distance,log_total_counts",0.7849350071666006,26,,,,,,,,,,
emt_invasive_front,invasion_boundary_emt,embedding__plip_048,-0.1347678528243917,0.1347678528243917,0.04159474954857782,229,"structure,x,y,boundary_distance,log_total_counts",0.7849350071666006,27,,,,,,,,,,
immune_activation,immune_ecology,embedding__plip_059,-0.13447818288583527,0.13447818288583527,0.04203915945591128,229,"structure,x,y,boundary_distance,log_total_counts",0.7849350071666006,28,,,,,,,,,,
unfolded_protein_response,metabolic_stress,embedding__plip_052,-0.1343678968078273,0.1343678968078273,0.04220940558482787,229,"structure,x,y,boundary_distance,log_total_counts",0.7849350071666006,29,,,,,,,,,,
unfolded_protein_response,metabolic_stress,embedding__plip_049,-0.1339426814580648,0.1339426814580648,0.04287123437655249,229,"structure,x,y,boundary_distance,log_total_counts",0.7849350071666006,30,,,,,,,,,,
epithelial_identity,endocrine_epithelial_identity,embedding__plip_022,0.13371293229879452,0.13371293229879452,0.043232440558729594,229,"structure,x,y,boundary_distance,log_total_counts",0.7849350071666006,31,,,,,,,,,,
myofibroblast_caf_activation,stromal_remodeling_caf_ecm,embedding__plip_033,-0.13319045261413254,0.13319045261413254,0.0440633894907669,229,"structure,x,y,boundary_distance,log_total_counts",0.7849350071666006,32,,,,,,,,,,
unfolded_protein_response,metabolic_stress,embedding__plip_014,0.13278133635814582,0.13278133635814582,0.04472335837020013,229,"structure,x,y,boundary_distance,log_total_counts",0.7849350071666006,33,,,,,,,,,,
basal_squamous_state,endocrine_epithelial_identity,embedding__plip_029,0.1325383412031868,0.1325383412031868,0.04511925411822544,229,"structure,x,y,boundary_distance,log_total_counts",0.7849350071666006,34,,,,,,,,,,
myofibroblast_caf_activation,stromal_remodeling_caf_ecm,embedding__plip_031,-0.13134864389886938,0.13134864389886938,0.04710015253866661,229,"structure,x,y,boundary_distance,log_total_counts",0.7849350071666006,35,,,,,,,,,,
oxidative_phosphorylation,metabolic_stress,embedding__plip_004,0.13113027406892624,0.13113027406892624,0.04747152873445625,229,"structure,x,y,boundary_distance,log_total_counts",0.7849350071666006,36,,,,,,,,,,
epithelial_identity,endocrine_epithelial_identity,embedding__plip_015,-0.13045163914992852,0.13045163914992852,0.048641310106704215,229,"structure,x,y,boundary_distance,log_total_counts",0.7849350071666006,37,,,,,,,,,,
collagen_ecm_organization,stromal_remodeling_caf_ecm,embedding__plip_031,-0.13034447169325564,0.13034447169325564,0.048828217702514234,229,"structure,x,y,boundary_distance,log_total_counts",0.7849350071666006,38,,,,,,,,,,
luminal_estrogen_response,endocrine_epithelial_identity,embedding__plip_027,-0.12900736187404627,0.12900736187404627,0.05121100708160095,229,"structure,x,y,boundary_distance,log_total_counts",0.7849350071666006,39,,,,,,,,,,
oxidative_phosphorylation,metabolic_stress,embedding__plip_048,0.12889935305493874,0.12889935305493874,0.051407633892710025,229,"structure,x,y,boundary_distance,log_total_counts",0.7849350071666006,40,,,,,,,,,,
luminal_estrogen_response,endocrine_epithelial_identity,embedding__plip_047,0.12842309837092686,0.12842309837092686,0.05228214272534883,229,"structure,x,y,boundary_distance,log_total_counts",0.7849350071666006,41,,,,,,,,,,
luminal_estrogen_response,endocrine_epithelial_identity,embedding__plip_032,-0.12618462537979405,0.12618462537979405,0.05655961784723412,229,"structure,x,y,boundary_distance,log_total_counts",0.7849350071666006,42,,,,,,,,,,
emt_invasive_front,invasion_boundary_emt,embedding__plip_045,-0.12575579147231822,0.12575579147231822,0.05741123335898989,229,"structure,x,y,boundary_distance,log_total_counts",0.7849350071666006,43,,,,,,,,,,
immune_activation,immune_ecology,embedding__plip_063,-0.12435615814956447,0.12435615814956447,0.06026474463038135,229,"structure,x,y,boundary_distance,log_total_counts",0.7849350071666006,44,,,,,,,,,,
luminal_estrogen_response,endocrine_epithelial_identity,embedding__plip_038,0.12326720591700077,0.12326720591700077,0.06256477320977613,229,"structure,x,y,boundary_distance,log_total_counts",0.7849350071666006,45,,,,,,,,,,
basal_squamous_state,endocrine_epithelial_identity,embedding__plip_043,-0.12251667900494634,0.12251667900494634,0.06419160083440842,229,"structure,x,y,boundary_distance,log_total_counts",0.7849350071666006,46,,,,,,,,,,
