sample_role,pathway,family,image_feature,partial_spearman_rho,abs_partial_spearman_rho,p_value,n_observations,covariates,fdr,rank,permutation_empirical_p,null_abs_rho_q95,null_abs_rho_q99,passes_spatial_null_95,passes_spatial_null_99,negative_control_empirical_p,negative_control_abs_rho_q95,negative_control_abs_rho_q99,passes_negative_control_95,passes_negative_control_99
breast_discovery,immune_activation,immune_ecology,embedding__plip_052,-0.3031426892947546,0.3031426892947546,0.0003340133590884,136,"structure,x,y,boundary_distance,log_total_counts",0.2137685498165894,1,0.0769230769230769,0.1661537285453513,0.1675033152375473,True,True,0.0769230769230769,0.1212424096092363,0.134989813739809,True,True
breast_discovery,basal_squamous_state,endocrine_epithelial_identity,embedding__plip_047,-0.2792427532995215,0.2792427532995215,0.0009941162854972,136,"structure,x,y,boundary_distance,log_total_counts",0.2264749808969312,2,0.0769230769230769,0.1170770324552998,0.124028728498538,True,True,0.1538461538461538,0.2262423225956513,0.294080940605305,True,False
breast_discovery,emt_invasive_front,invasion_boundary_emt,embedding__plip_062,0.2713505121112711,0.2713505121112711,0.0013962349892836,136,"structure,x,y,boundary_distance,log_total_counts",0.2264749808969312,3,0.0769230769230769,0.100769644434362,0.1193935401346158,True,True,0.0769230769230769,0.1581599495619076,0.1954981255988802,True,True
breast_discovery,basal_squamous_state,endocrine_epithelial_identity,embedding__plip_031,0.2649617009832263,0.2649617009832263,0.0018248543981789,136,"structure,x,y,boundary_distance,log_total_counts",0.2264749808969312,4,0.0769230769230769,0.1269491965948491,0.1395126675728217,True,True,0.0769230769230769,0.1786514557390488,0.1872307462469999,True,True
breast_discovery,basal_squamous_state,endocrine_epithelial_identity,embedding__plip_022,-0.2603710160932079,0.2603710160932079,0.0022032114556825,136,"structure,x,y,boundary_distance,log_total_counts",0.2264749808969312,5,0.0769230769230769,0.1372498226001222,0.1418489631846608,True,True,0.0769230769230769,0.1210544543307043,0.1460803959888534,True,True
breast_discovery,basal_squamous_state,endocrine_epithelial_identity,embedding__plip_025,-0.2601740889083889,0.2601740889083889,0.0022209279861225,136,"structure,x,y,boundary_distance,log_total_counts",0.2264749808969312,6,0.0769230769230769,0.0877316923863197,0.0974692453986782,True,True,0.0769230769230769,0.1170582522110055,0.1250514925630153,True,True
breast_discovery,unfolded_protein_response,metabolic_stress,embedding__plip_003,-0.2574753851414333,0.2574753851414333,0.0024770701035601,136,"structure,x,y,boundary_distance,log_total_counts",0.2264749808969312,7,0.0769230769230769,0.1886956269831634,0.2010751051436157,True,True,0.0769230769230769,0.2343956190973624,0.2351295838433964,True,True
breast_discovery,immune_activation,immune_ecology,embedding__plip_024,0.2527543038413972,0.2527543038413972,0.0029901509066962,136,"structure,x,y,boundary_distance,log_total_counts",0.2392120725357006,8,0.1538461538461538,0.2116617328953727,0.2567717828758648,True,False,0.1538461538461538,0.2319503916206889,0.2518661668648288,True,True
breast_discovery,myofibroblast_caf_activation,stromal_remodeling_caf_ecm,embedding__plip_012,-0.2423648320393421,0.2423648320393421,0.004471078545853,136,"structure,x,y,boundary_distance,log_total_counts",0.2640324944297127,9,0.0769230769230769,0.1641478568878022,0.1981220556090743,True,True,0.0769230769230769,0.1554820461605257,0.1605456997111208,True,True
breast_discovery,basal_squamous_state,endocrine_epithelial_identity,embedding__plip_002,0.2400645351203894,0.2400645351203894,0.0048768717466939,136,"structure,x,y,boundary_distance,log_total_counts",0.2640324944297127,10,0.0769230769230769,0.1598171548057901,0.1698170776251191,True,True,0.0769230769230769,0.1872502679808308,0.1959027136350735,True,True
breast_discovery,emt_invasive_front,invasion_boundary_emt,embedding__plip_053,-0.2385008610615197,0.2385008610615197,0.0051712149943603,136,"structure,x,y,boundary_distance,log_total_counts",0.2640324944297127,11,,,,,,,,,,
breast_discovery,immune_exclusion,immune_ecology,embedding__plip_053,-0.2373179691819171,0.2373179691819171,0.0054043201437997,136,"structure,x,y,boundary_distance,log_total_counts",0.2640324944297127,12,,,,,,,,,,
