spatial_block_id,luminal_estrogen_response,epithelial_identity,basal_squamous_state,unfolded_protein_response,oxidative_phosphorylation,collagen_ecm_organization,myofibroblast_caf_activation,immune_activation,immune_exclusion,emt_invasive_front
block_x0_y10,0.2366403755177929,0.20139778402360864,0.41615327351713405,0.14820636857443648,0.3030965184583675,0.07636294685278676,0.2898166906628566,0.2573751310612373,0.4966945747498731,0.7688038126398946
block_x0_y2,0.34949316357483745,0.3555357133568453,0.26154643099695113,0.1783999270135935,0.4163131590224885,0.32323829447106744,0.215028711343188,0.10817868284477779,0.48418768382181554,0.31362682327854596
block_x0_y3,0.22438364788373058,0.28746920892613426,0.0,0.2157370939880224,0.2770411595674907,0.5132237733188395,0.38975884703233254,0.0,0.5492762396947758,0.28215802441126087
block_x0_y4,0.39783243950582037,0.29771531561311654,0.11093585027338844,0.24608257482265572,0.3212458479708564,0.13423276511540067,0.3683732805344272,0.05142053618788394,0.31785210266922903,0.39020755237417276
block_x0_y5,0.5802177946280753,0.44379244655494593,0.23486646618974116,0.4329929466597475,0.32941353502908194,0.028484698121199633,0.2602701967032406,0.03762552141172907,0.20869285232151055,0.15856848484821912
block_x0_y6,0.5272433972587958,0.38396958849561863,0.05282077068538177,0.46591079724106865,0.4853938527442403,0.48334808779189703,0.19427875102858508,0.018823225612237402,0.5600982627061759,0.4963784249361387
block_x0_y7,0.6490447399367887,0.4873812851937444,0.09871002823208677,0.4912530830593331,0.5633811407923589,0.26173140141194545,0.2842815102229291,0.04427629495186907,0.4091647996798331,0.3328420008009658
block_x0_y8,0.7029058936145245,0.6254312438347035,0.10835247897434624,0.6548610902200712,0.4996789171335555,0.26314561352543014,0.2163979352126954,0.050156836816693605,0.3519924928298334,0.24114134199765336
block_x0_y9,0.5639766323731769,0.48393627175207427,0.07452210112194067,0.5172215933392798,0.27181915374320464,0.2338208441620606,0.09204941160838077,0.0,0.48430193869693006,0.22001310221478293
block_x10_y0,0.3674499985634158,0.2551544399284291,0.35256416810264185,0.1751810308449512,0.6315216745848639,0.657514731199795,0.5174605116990079,0.15756573858018963,0.7141626200805228,0.6250362359204199
block_x10_y1,0.6304796115137842,0.5506128156677774,0.15816369476568537,0.43722713834481924,0.4034931235366272,0.30555016706203875,0.295916521680298,0.0542499449811079,0.3761521300648348,0.43584103900932797
block_x10_y10,0.5698255156455979,0.5143020867780184,0.19397851802356836,0.3992521502649214,0.48122459039525894,0.37617142111082746,0.2469763620128541,0.07268201975691088,0.4502514294823278,0.2160055169989445
block_x10_y12,0.5058789630764652,0.28973526982715353,0.0,0.4021977946391038,0.27306138354542636,0.051836272078384316,0.07841852603509664,0.0,0.3298857646918772,0.23956408467261672
block_x10_y2,0.8385935910850395,0.7356349607467645,0.20526204779371093,0.6074110877401765,0.5895694737559214,0.10548156058142388,0.1369242241521241,0.0653564060187044,0.09155847932585885,0.18497028230145848
block_x10_y3,0.6687211914263292,0.5650815504598773,0.10774277979991456,0.447514962295943,0.620950687014873,0.22972190052458036,0.3825357974406683,0.04735728728139162,0.21425815303991175,0.2000023301734949
block_x10_y4,0.9183679600832615,0.6537114271286648,0.5702505632370214,0.5825264278187489,0.6330941723258613,0.0996845655071415,0.22738410054555105,0.0,0.18161626125808525,0.16165073906432195
block_x10_y6,0.8089595338058312,0.7230833360223097,0.1060237807476696,0.5388863534359215,0.6526344020015473,0.22297501007523146,0.1396653672368573,0.05289983399955729,0.2619703010140566,0.23660193617999312
block_x10_y7,0.8762928432991931,0.696759553305261,0.0775700640402753,0.5606077113831776,0.757467948029036,0.28534941103991684,0.17362753105180173,0.06967978774296639,0.2797298069842275,0.17274258883465424
block_x10_y8,0.8213769640809517,0.5071947436324109,0.0,0.6102716843627259,0.33039612146166,0.06901709856815247,0.07346750006375627,0.0,0.16084312507295595,0.15450715217627087
block_x11_y0,0.4241445981456164,0.38837631790693533,0.21337937503289495,0.3557839603051089,0.4368232145439814,1.0,1.0,0.019611806789171217,0.9150881945196926,0.7897877625364039
block_x11_y1,0.240193793509072,0.18319921016105908,0.0,0.11485472109604522,0.591772184947617,0.14209305140010614,0.4289533251129935,0.22408291964906027,0.37033480740225233,0.4749142948721181
block_x11_y10,0.4556386028230729,0.3395090071339473,0.09293568292588777,0.3906282315270909,0.5383921511909961,0.2007016574637251,0.12542601702388417,0.3360233439659226,0.39947139832549805,0.3080932782230598
block_x11_y2,0.48160673098997797,0.18030211218504183,0.7730124756985293,0.24126396660400554,0.30036335302165956,0.32783162468444693,0.33564516522269416,0.3128253192882111,0.743911604836861,0.3064178646885164
block_x11_y3,0.6071272704317601,0.47486856338923406,0.043228235419365,0.38117971953639007,0.5661000276994215,0.38360434941699567,0.43480404908839526,0.18095917220443267,0.3914978855624067,0.3162802488387264
