sample_role,pathway,family,image_feature,partial_spearman_rho,abs_partial_spearman_rho,p_value,n_observations,covariates,fdr,rank,permutation_empirical_p,null_abs_rho_q95,null_abs_rho_q99,passes_spatial_null_95,passes_spatial_null_99,negative_control_empirical_p,negative_control_abs_rho_q95,negative_control_abs_rho_q99,passes_negative_control_95,passes_negative_control_99
breast_discovery,unfolded_protein_response,metabolic_stress,embedding__plip_028,0.2774524584090382,0.2774524584090382,0.001223877065358,133,"structure,x,y,boundary_distance,log_total_counts",0.5311846301319796,1,0.0769230769230769,0.1715960375542635,0.238612230266595,True,True,0.0769230769230769,0.1457584588759981,0.1576390499446582,True,True
breast_discovery,immune_exclusion,immune_ecology,embedding__plip_014,0.2572309746989101,0.2572309746989101,0.0027989636807326,133,"structure,x,y,boundary_distance,log_total_counts",0.5311846301319796,2,0.0769230769230769,0.1369632514601492,0.1869878689976104,True,True,0.1538461538461538,0.2275763575773067,0.2597534192879753,True,False
breast_discovery,luminal_estrogen_response,endocrine_epithelial_identity,embedding__plip_058,-0.2461741306021434,0.2461741306021434,0.004285924074827,133,"structure,x,y,boundary_distance,log_total_counts",0.5311846301319796,3,0.0769230769230769,0.1798044025850045,0.1864903456952556,True,True,0.0769230769230769,0.2232697378570675,0.2285947217077797,True,True
breast_discovery,luminal_estrogen_response,endocrine_epithelial_identity,embedding__plip_009,-0.244591051088885,0.244591051088885,0.0045487716372032,133,"structure,x,y,boundary_distance,log_total_counts",0.5311846301319796,4,0.0769230769230769,0.1500009295294256,0.1976289361789526,True,True,0.0769230769230769,0.2183041455123603,0.2274213863546932,True,True
breast_discovery,unfolded_protein_response,metabolic_stress,embedding__plip_009,-0.2416866234651413,0.2416866234651413,0.0050687870113164,133,"structure,x,y,boundary_distance,log_total_counts",0.5311846301319796,5,0.1538461538461538,0.2095910664923669,0.2397928472851141,True,True,0.0769230769230769,0.1222766557868659,0.1362029665560936,True,True
breast_discovery,unfolded_protein_response,metabolic_stress,embedding__plip_038,0.238407619102839,0.238407619102839,0.0057191743491487,133,"structure,x,y,boundary_distance,log_total_counts",0.5311846301319796,6,0.0769230769230769,0.186068267592095,0.19221292792856,True,True,0.1538461538461538,0.1962796298428418,0.2557729077320313,True,False
breast_discovery,unfolded_protein_response,metabolic_stress,embedding__plip_056,0.2345082751364993,0.2345082751364993,0.0065886905315544,133,"structure,x,y,boundary_distance,log_total_counts",0.5311846301319796,7,0.0769230769230769,0.1735957562446042,0.1899987088632442,True,True,0.0769230769230769,0.1516256840774993,0.1519892874302209,True,True
breast_discovery,unfolded_protein_response,metabolic_stress,embedding__plip_022,0.2342935894615031,0.2342935894615031,0.0066398078766497,133,"structure,x,y,boundary_distance,log_total_counts",0.5311846301319796,8,0.0769230769230769,0.1585904034552364,0.1830457558236362,True,True,0.1538461538461538,0.194831150119091,0.2267472673169802,True,True
breast_discovery,oxidative_phosphorylation,metabolic_stress,embedding__plip_045,-0.2287669306183642,0.2287669306183642,0.0080829557573182,133,"structure,x,y,boundary_distance,log_total_counts",0.574787964964852,9,0.0769230769230769,0.1653952345318352,0.1654312109808476,True,True,0.0769230769230769,0.1530115163986666,0.1886951868666048,True,True
breast_discovery,luminal_estrogen_response,endocrine_epithelial_identity,embedding__plip_034,-0.2219069908285656,0.2219069908285656,0.010255642133128,133,"structure,x,y,boundary_distance,log_total_counts",0.645000658922691,10,0.0769230769230769,0.1539806560382979,0.1845869750233391,True,True,0.0769230769230769,0.1777178609308439,0.1813429888613285,True,True
breast_discovery,unfolded_protein_response,metabolic_stress,embedding__plip_030,0.2175877751493338,0.2175877751493338,0.0118736538289794,133,"structure,x,y,boundary_distance,log_total_counts",0.645000658922691,11,,,,,,,,,,
breast_discovery,oxidative_phosphorylation,metabolic_stress,embedding__plip_048,0.2150291044419559,0.2150291044419559,0.0129341976547379,133,"structure,x,y,boundary_distance,log_total_counts",0.645000658922691,12,,,,,,,,,,
