sample_id,contour_key,contour_id,immune_exclusion__image_evidence,immune_exclusion__omics_evidence,immune_exclusion__spatial_evidence,immune_exclusion,myeloid_vascular_belt__image_evidence,myeloid_vascular_belt__omics_evidence,myeloid_vascular_belt__spatial_evidence,myeloid_vascular_belt,emt_invasive_front__image_evidence,emt_invasive_front__omics_evidence,emt_invasive_front__spatial_evidence,emt_invasive_front,stromal_encapsulation__image_evidence,stromal_encapsulation__omics_evidence,stromal_encapsulation__spatial_evidence,stromal_encapsulation,tls_adjacent_activation__image_evidence,tls_adjacent_activation__omics_evidence,tls_adjacent_activation__spatial_evidence,tls_adjacent_activation,necrotic_hypoxic_rim__image_evidence,necrotic_hypoxic_rim__omics_evidence,necrotic_hypoxic_rim__spatial_evidence,necrotic_hypoxic_rim,top_program,top_program_score
WTA_Preview_FFPE_Breast_Cancer_outs,atera_boundary_ecology_contours,S3 Macrophages #4.1,0.30611832928233584,0.0,0.0,0.10203944309411195,-0.1880116994576544,0.6440263749554995,0.0,0.15200489183261504,0.1313175258948592,-1.0731548291017894,0.0,-0.31394576773564337,0.44864264251211977,-1.2388117106740082,0.0,-0.2633896893872962,-0.09509344247013944,-0.37096991771212745,0.0,-0.15535445339408896,-0.17768918442727055,-1.0473446818933991,0.0,-0.4083446221068899,myeloid_vascular_belt,0.15200489183261504
WTA_Preview_FFPE_Breast_Cancer_outs,atera_boundary_ecology_contours,S4 Plasma Cells #1.1,-2.0778918211836173,-9.79291249244966,0.0,-3.956934771211092,-0.00446697885876543,0.28839131751505853,0.0,0.09464144621876436,0.43025970302680616,0.48796605154227635,0.24775124967657652,0.38865900141521964,0.05263060183639711,0.47514934809842935,0.22022333304584585,0.2493344276602241,-0.01742461323755473,0.8759854783105576,0.0,0.2861869550243343,0.4218914244361988,1.0326130742195407,0.004107391182529829,0.4862039632794231,necrotic_hypoxic_rim,0.4862039632794231
WTA_Preview_FFPE_Breast_Cancer_outs,atera_boundary_ecology_contours,S4 Plasma Cells #2.1,-2.0182763369701133,0.1550598443036286,0.0,-0.6210721642221616,-0.07863586524732401,0.8000969768319962,0.0,0.24048703719489073,-0.06538080418671066,0.42923358943752576,0.3849644541066874,0.24960574645250086,0.18264380220448792,0.46449803295700554,0.342190625872611,0.32977748701136816,-0.12320541881864422,0.29538404472683377,0.0,0.05739287530272985,0.38192648449627425,0.49491790824118276,0.00388387052104191,0.29357608775283295,stromal_encapsulation,0.32977748701136816
WTA_Preview_FFPE_Breast_Cancer_outs,atera_boundary_ecology_contours,S4 Plasma Cells #3.1,0.20337358745150189,0.0,0.22013981571160285,0.14117113438770157,0.0020360724986961676,0.6782517642318029,0.4402796314232057,0.3735224893845683,0.5034122957216496,0.616012349102297,0.0,0.3731415482746489,0.6477076763516038,0.7238653268565526,0.29351975428213717,0.5550309191634312,0.113262793367936,0.5158497516370921,0.29351975428213717,0.30754409976238845,0.14285991749336377,-1.0473446818933991,0.0991932267019431,-0.26843051256603073,stromal_encapsulation,0.5550309191634312
WTA_Preview_FFPE_Breast_Cancer_outs,atera_boundary_ecology_contours,S4 Plasma Cells #4.1,-2.1153354282185823,1.4685152280460798,0.0,-0.21560673339083417,-0.09395513113298985,1.3414526489768037,0.0,0.41583250594793797,0.41132792506060784,0.4287447177835825,0.0,0.28002421428139673,-1.1518537139104623,0.5119620082983637,0.0,-0.21329723520403288,-0.20501491414300774,2.5287157471802066,0.0,0.7745669443457329,0.3183206275330864,0.16436362286344983,0.008422069523266962,0.16370210663993437,tls_adjacent_activation,0.7745669443457329
WTA_Preview_FFPE_Breast_Cancer_outs,atera_boundary_ecology_contours,S5 Endothelial Cells #1.1,0.6787281257311703,0.0,0.0,0.22624270857705675,0.03475369121483932,0.0,0.0,0.011584563738279775,-0.16147251471639554,,0.0,-0.08073625735819777,-0.4776158405444246,,0.0,-0.2388079202722123,-0.35235417702967325,0.0,0.0,-0.11745139234322442,-1.2908078044783746,,-1.1102230246251564e-17,-0.6454039022391873,immune_exclusion,0.22624270857705675
WTA_Preview_FFPE_Breast_Cancer_outs,atera_boundary_ecology_contours,S5 Endothelial Cells #2.1,0.06484469386413934,0.0,0.0,0.02161489795471311,-0.0611082617664316,0.0,0.0,-0.020369420588810534,0.275558926873343,,0.0,0.1377794634366715,0.4373513737299925,,0.0,0.21867568686499625,-0.1291286798184485,0.0,0.0,-0.043042893272816164,0.11577914718913668,,0.0,0.05788957359456834,stromal_encapsulation,0.21867568686499625
WTA_Preview_FFPE_Breast_Cancer_outs,atera_boundary_ecology_contours,S5 Endothelial Cells #3.1,0.0825118356439883,0.0,0.22013981571160285,0.10088388378519704,-0.0667229504427948,-0.3696652962992417,0.4402796314232057,0.0012971282270563915,0.18521301423412753,-1.0731548291017894,0.0,-0.2959806049558873,0.29368956384866546,-0.8927639933036963,0.29351975428213717,-0.10185155839096453,-0.14170910775056722,-0.37096991771212745,0.29351975428213717,-0.07305309039351919,0.15307632108899336,-1.0473446818933991,0.09783991809404573,-0.26547614757012,immune_exclusion,0.10088388378519704
WTA_Preview_FFPE_Breast_Cancer_outs,atera_boundary_ecology_contours,S5 Endothelial Cells #4.1,0.520959291838612,0.6152923520581558,0.22013981571160285,0.45213048653612353,-0.03906001934307377,0.6891237639963077,0.4402796314232057,0.3634477920254799,-0.00972041554366146,0.9633105524937872,0.0,0.31786337898337524,0.053797025833694334,1.2434102661370598,0.29351975428213717,0.5302423487509639,0.034319934298359285,0.04923849829073073,0.29351975428213717,0.12569272895707573,-0.5859804274361501,-1.0473446818933991,0.0978399180940457,-0.5118283970785011,stromal_encapsulation,0.5302423487509639
WTA_Preview_FFPE_Breast_Cancer_outs,atera_boundary_ecology_contours,S6 Apocrine Cells #1.1,0.7469112168537504,0.0,0.0,0.2489704056179168,0.6290364889224246,-0.39225689832260247,0.0,0.07892653019994071,-0.07703820872847614,-0.9077907153820044,0.0,-0.32827630803682684,-0.0027099986071981905,-0.8791424176494674,0.0,-0.29395080541888857,0.44472177535901053,-0.1131796173537715,0.0,0.11051405266841301,-0.46308113264688044,1.8008652562827243,-1.1102230246251564e-17,0.44592804121194796,necrotic_hypoxic_rim,0.44592804121194796
WTA_Preview_FFPE_Breast_Cancer_outs,atera_boundary_ecology_contours,S6 Apocrine Cells #2.1,0.2577612662085675,0.5437281440627904,0.0,0.2671631367571193,0.15811964135555093,-0.1575241687921882,0.0,0.00019849085445424372,0.7004730947534272,-0.48757748367628695,0.0,0.07096520369238009,-0.6505368613395778,-0.6675282321028104,0.0,-0.43935503114746277,0.04382622427261706,0.35521656483475367,0.0,0.13301426303579025,-0.14273096564924254,0.28933026712253906,0.0017656810723428284,0.049454994181879784,immune_exclusion,0.2671631367571193
WTA_Preview_FFPE_Breast_Cancer_outs,atera_boundary_ecology_contours,S6 Apocrine Cells #3.1,0.6445147874793267,0.0,0.0,0.2148382624931089,-0.25321133484376773,0.0,0.0,-0.0844037782812559,-0.6713172711319493,,0.0,-0.33565863556597464,-0.4355711706332103,,0.0,-0.21778558531660516,-0.3043363197939876,0.0,0.0,-0.1014454399313292,-1.1488452447035284,,0.0,-0.5744226223517642,immune_exclusion,0.2148382624931089
WTA_Preview_FFPE_Breast_Cancer_outs,atera_boundary_ecology_contours,S6 Apocrine Cells #4.1,-2.29070011666009,-0.18839416174803003,0.0,-0.8263647594693735,0.15273032889330782,0.5717897848905658,0.0,0.24150670459462453,0.32856587946548693,-0.47875831655636025,-0.20234722784297857,-0.1175132216446173,-0.17819285260116577,-0.7381708143540167,-0.17986420252709204,-0.3654092898274248,0.16633388190344922,2.608102247286092,0.0,0.9248120430631804,0.6807565663654565,0.31334780465676865,0.0032818687514219566,0.332462079924549,tls_adjacent_activation,0.9248120430631804
WTA_Preview_FFPE_Breast_Cancer_outs,atera_boundary_ecology_contours,S7 Luminal-like Amorphous DCIS Cells #1.1,-2.2900615023793125,0.0668887041239024,0.22013981571160285,-0.6676776608479358,0.16105287773050522,1.1165861655275242,0.4402796314232057,0.5726395582270783,0.1377687643724098,-0.1186287779819885,-0.007771546437184101,0.0037894799844124054,-1.5390558601406523,0.099628948200918,0.18877179491059448,-0.41688503900971324,0.18116243335349794,0.5763105686079529,0.29351975428213717,0.3503309187478627,0.7545032325956601,-1.0558111878870773,0.16416851196717305,-0.045713147774748046,myeloid_vascular_belt,0.5726395582270783
WTA_Preview_FFPE_Breast_Cancer_outs,atera_boundary_ecology_contours,S7 Luminal-like Amorphous DCIS Cells #2.1,-2.101428215818388,0.0,0.22013981571160285,-0.6270961333689283,0.08235499954807433,0.011633285748604658,0.4402796314232057,0.17808930557329491,0.319777911149565,0.968836932161774,0.6941416073034044,0.660918816871581,0.5900214119340103,0.7964050529160064,0.812694598235562,0.7330403543618594,0.0798837822298904,-0.08798626190648545,0.29351975428213717,0.0951390915351807,0.44340768606484665,-0.16658082448024228,0.09887304425956472,0.12523330194805635,stromal_encapsulation,0.7330403543618594
WTA_Preview_FFPE_Breast_Cancer_outs,atera_boundary_ecology_contours,S7 Luminal-like Amorphous DCIS Cells #3.1,0.6618750831777361,0.0,0.0,0.22062502772591205,-0.23729379262959496,-0.5859451196556866,0.0,-0.2744129707617605,-0.17525743995564452,-1.0731548291017894,0.0,-0.41613742301914464,-0.545586605744142,-1.2388117106740082,0.0,-0.5947994388060501,-0.3943504308693147,-0.37096991771212745,0.0,-0.2551067828604807,-1.363010296080862,-1.0473446818933991,0.0,-0.8034516593247538,immune_exclusion,0.22062502772591205
WTA_Preview_FFPE_Breast_Cancer_outs,atera_boundary_ecology_contours,S7 Luminal-like Amorphous DCIS Cells #4.1,0.19396161956475869,0.0,0.0,0.0646538731882529,0.030674489329666117,0.0,0.0,0.010224829776555372,0.08403166024792406,,0.0,0.04201583012396203,0.11895877863659866,,0.0,0.05947938931829933,-0.059033439242465145,0.0,0.0,-0.019677813080821716,-0.01362071889947967,,0.0,-0.006810359449739835,immune_exclusion,0.0646538731882529
