cell_id	cell_type	x	y	VWF	SELP	vwf_norm	selp_norm	ee_neighbor_count	active_sender_edges	active_receiver_edges	hotspot_score
lmeaagnp-1	Endothelial Cells	9852.4912109375	3577.7607421875	17.0	3.0	0.6715446200987684	0.4362085839710631	4	3	3	0.6467803817663019
jmggemog-1	Endothelial Cells	8456.6650390625	155.37115478515625	12.0	6.0	0.5959364698065137	0.6122961576274708	2	1	2	0.6461986210142655
mdkmpbko-1	Endothelial Cells	9419.0625	4583.3525390625	8.0	5.0	0.510499848342324	0.5637914160289369	1	1	1	0.6456876141386897
mdkjomcb-1	Endothelial Cells	9403.72265625	4591.462890625	11.0	5.0	0.5773394676840509	0.5637914160289369	1	1	1	0.6456876141386897
lmeaepka-1	Endothelial Cells	9818.916015625	3537.15625	13.0	3.0	0.6131546044185421	0.4362085839710631	1	1	1	0.6449225309159179
jflekfeh-1	Endothelial Cells	6659.45166015625	975.1875610351562	5.0	6.0	0.41629469592760643	0.6122961576274708	3	0	3	0.6447212905877219
icgmhpei-1	Endothelial Cells	1761.7955322265625	3144.193603515625	16.0	2.0	0.6582645203321088	0.34568712404340535	1	1	0	0.6437538810211881
ichaehmk-1	Endothelial Cells	1747.320556640625	3160.538818359375	20.0	5.0	0.7073597568332597	0.5637914160289369	1	0	1	0.6437538810211881
hgnnigmf-1	Endothelial Cells	4147.20458984375	5345.43603515625	17.0	7.0	0.6715446200987684	0.6543128759565946	2	1	2	0.6435732337337217
jmgfekcc-1	Endothelial Cells	8471.0869140625	169.68397521972656	20.0	4.0	0.7073597568332597	0.5064224831767222	2	1	2	0.6429431266721285
gfecbcch-1	Endothelial Cells	3752.033203125	4875.32275390625	15.0	6.0	0.6441790870257778	0.6122961576274708	2	1	2	0.6424246764560247
kcpippop-1	Endothelial Cells	9449.2060546875	1571.6068115234375	10.0	7.0	0.5571233754304706	0.6543128759565946	6	3	5	0.6418981392002481
hpplakbd-1	Endothelial Cells	1038.3292236328125	4759.63037109375	40.0	2.0	0.8628057397570006	0.34568712404340535	2	1	0	0.6412996662674499
kfapiano-1	Endothelial Cells	9849.9453125	2472.45751953125	14.0	3.0	0.6291843042471731	0.4362085839710631	2	1	2	0.6409106663637886
emchhial-1	Endothelial Cells	5174.07373046875	1222.65185546875	11.0	3.0	0.5773394676840509	0.4362085839710631	2	2	2	0.6403288880907975
boajjohd-1	Endothelial Cells	9799.6455078125	4088.252685546875	12.0	5.0	0.5959364698065137	0.5637914160289369	1	1	1	0.6403221575921664
kcknjpki-1	Endothelial Cells	9536.3828125	1928.875244140625	25.0	4.0	0.7569812415629582	0.5064224831767222	4	1	4	0.6397344100541834
ckobgmnp-1	Endothelial Cells	2466.345703125	1778.0128173828125	14.0	2.0	0.6291843042471731	0.34568712404340535	2	2	0	0.639631943274359
lbdpognd-1	Endothelial Cells	9092.3330078125	890.1806030273438	13.0	6.0	0.6131546044185421	0.6122961576274708	5	2	5	0.6393435815457178
ehcdhbdd-1	Endothelial Cells	4717.80419921875	283.66778564453125	13.0	6.0	0.6131546044185421	0.6122961576274708	2	1	2	0.6390733644867179
ffcoialf-1	Endothelial Cells	5187.5712890625	3240.62255859375	24.0	11.0	0.7478687601520222	0.7818957080144684	3	1	2	0.6373990537975522
jbepfobp-1	Endothelial Cells	7135.1025390625	2259.604736328125	16.0	4.0	0.6582645203321088	0.5064224831767222	1	1	0	0.6366127188765528
jkkpejpi-1	Endothelial Cells	5821.91455078125	1511.8275146484375	18.0	5.0	0.6841065168404427	0.5637914160289369	3	1	2	0.6351246910639866
kdcfdmdl-1	Endothelial Cells	9075.2880859375	2675.5625	14.0	3.0	0.6291843042471731	0.4362085839710631	2	2	2	0.6322799312137486
lhjkhghe-1	Endothelial Cells	8231.166015625	3671.519287109375	14.0	9.0	0.6291843042471731	0.7245267751622539	3	2	1	0.6309162470775749
jfleafbf-1	Endothelial Cells	6666.85009765625	955.2899780273438	6.0	4.0	0.4521098326620977	0.5064224831767222	3	3	2	0.6307932318680671
klmjipkb-1	Endothelial Cells	7885.53369140625	1924.611328125	14.0	5.0	0.6291843042471731	0.5637914160289369	2	1	2	0.6307371499581101
lhjhldkp-1	Endothelial Cells	8229.5888671875	3657.47314453125	22.0	6.0	0.7284960027393369	0.6122961576274708	3	2	1	0.630685766493058
lcpadaok-1	Endothelial Cells	8813.2099609375	272.0175170898437	23.0	4.0	0.7383842394404954	0.5064224831767222	1	1	0	0.6301519956778773
ldjifhld-1	Endothelial Cells	8818.9951171875	1015.7623901367188	17.0	7.0	0.6715446200987684	0.6543128759565946	4	1	4	0.6300946738594659
cplembdf-1	Endothelial Cells	1021.55810546875	1758.4954833984375	8.0	9.0	0.510499848342324	0.7245267751622539	4	1	4	0.6297685143088765
gigkkdjd-1	Endothelial Cells	2679.78857421875	3162.377197265625	17.0	5.0	0.6715446200987684	0.5637914160289369	2	1	1	0.6296211736711249
ljbimbfd-1	Endothelial Cells	8118.791015625	3340.42578125	13.0	5.0	0.6131546044185421	0.5637914160289369	1	1	1	0.6285431912499319
kcknakdc-1	Endothelial Cells	9485.2841796875	1801.006591796875	15.0	4.0	0.6441790870257778	0.5064224831767222	3	2	3	0.6279990051911218
iobninbg-1	Endothelial Cells	5426.4765625	1956.7088623046875	8.0	5.0	0.510499848342324	0.5637914160289369	4	2	4	0.6276058177687905
gpdcdekj-1	Endothelial Cells	5595.583984375	4953.513671875	13.0	1.0	0.6131546044185421	0.21810429198553155	1	1	0	0.6273369182383266
ehcdebbp-1	Endothelial Cells	4702.21484375	284.1912536621094	14.0	4.0	0.6291843042471731	0.5064224831767222	2	1	2	0.6272259805206821
kdambfbe-1	Endothelial Cells	9442.5595703125	1439.7457275390625	14.0	13.0	0.6291843042471731	0.8304004496130023	3	1	2	0.6271178883981622
konhokff-1	Endothelial Cells	8725.263671875	2849.45263671875	12.0	6.0	0.5959364698065137	0.6122961576274708	2	1	1	0.6263942874642875
mfgkcccj-1	Endothelial Cells	7834.54052734375	4274.1728515625	25.0	8.0	0.7569812415629582	0.6913742480868107	1	0	1	0.6262507130978389
mfhbhmbe-1	Endothelial Cells	7818.95458984375	4257.55615234375	15.0	1.0	0.6441790870257778	0.21810429198553155	1	1	0	0.6262507130978389
fakdecoc-1	Endothelial Cells	4698.41162109375	3027.990966796875	13.0	3.0	0.6131546044185421	0.4362085839710631	2	1	2	0.6258852391087071
mmoaoddm-1	Endothelial Cells	5544.03515625	4529.78857421875	31.0	5.0	0.8052238587822221	0.5637914160289369	5	2	4	0.62552795345491
jfpfeemn-1	Endothelial Cells	6931.61767578125	883.331298828125	18.0	6.0	0.6841065168404427	0.6122961576274708	3	1	3	0.6250535845375118
kimejchi-1	Endothelial Cells	8421.73828125	1425.50732421875	31.0	6.0	0.8052238587822221	0.6122961576274708	1	0	1	0.6249692609627964
kimeedhg-1	Endothelial Cells	8433.314453125	1427.1214599609375	7.0	2.0	0.48313431526933326	0.34568712404340535	1	1	0	0.6249692609627964
npnnljmi-1	Endothelial Cells	6079.60107421875	3995.9052734375	15.0	1.0	0.6441790870257778	0.21810429198553155	1	1	0	0.6246524049463833
lcdgphgn-1	Endothelial Cells	9096.8984375	1281.498291015625	17.0	5.0	0.6715446200987684	0.5637914160289369	5	2	5	0.6244735379662693
hgnkmhni-1	Endothelial Cells	4154.67578125	5339.68359375	10.0	5.0	0.5571233754304706	0.5637914160289369	2	1	2	0.6242286516558602
gigjajhj-1	Endothelial Cells	2698.02783203125	3149.35986328125	10.0	6.0	0.5571233754304706	0.6122961576274708	2	1	1	0.623566279958486
mmnikdpo-1	Endothelial Cells	5490.54296875	4528.537109375	22.0	4.0	0.7284960027393369	0.5064224831767222	2	1	2	0.6230505383225867
mfdnofom-1	Endothelial Cells	8130.94873046875	4222.59033203125	15.0	5.0	0.6441790870257778	0.5637914160289369	1	0	1	0.6226343746434347
jobpedno-1	Endothelial Cells	8410.740234375	1299.9864501953125	9.0	3.0	0.5349791518324556	0.4362085839710631	1	1	1	0.6225018142505623
jnjfkikk-1	Endothelial Cells	8402.3583984375	1288.3248291015625	28.0	3.0	0.7823524405574647	0.4362085839710631	1	1	1	0.6225018142505623
kegndagm-1	Endothelial Cells	9251.677734375	2422.548095703125	12.0	4.0	0.5959364698065137	0.5064224831767222	1	1	1	0.6224062536451512
oaagndhl-1	Endothelial Cells	6210.470703125	3793.61181640625	23.0	3.0	0.7383842394404954	0.4362085839710631	3	2	3	0.622272530976186
jbmmkajk-1	Endothelial Cells	6674.76611328125	2141.15771484375	21.0	2.0	0.7181681471869151	0.34568712404340535	2	1	0	0.6215321728434595
klhlbnki-1	Endothelial Cells	8321.2900390625	2213.638671875	11.0	4.0	0.5773394676840509	0.5064224831767222	3	3	3	0.6212866180572001
dpmejope-1	Endothelial Cells	4202.900390625	3379.84521484375	11.0	3.0	0.5773394676840509	0.4362085839710631	1	1	1	0.6209540508001331
klhkfohi-1	Endothelial Cells	8304.4052734375	2200.614501953125	13.0	3.0	0.6131546044185421	0.4362085839710631	2	2	2	0.6209363872970466
ioncnfdo-1	Endothelial Cells	5868.9267578125	1917.1480712890625	15.0	1.0	0.6441790870257778	0.21810429198553155	1	1	0	0.620822768585055
ocdlecch-1	Endothelial Cells	3886.41455078125	1705.50048828125	11.0	3.0	0.5773394676840509	0.4362085839710631	1	1	1	0.620308453459897
kgdkalkl-1	Endothelial Cells	9495.4423828125	1998.015869140625	8.0	6.0	0.510499848342324	0.6122961576274708	3	1	3	0.6192777558969479
molobced-1	Endothelial Cells	5293.052734375	4442.8935546875	25.0	6.0	0.7569812415629582	0.6122961576274708	4	1	3	0.618766952120421
gggjlneh-1	Endothelial Cells	2684.806640625	4430.32373046875	11.0	3.0	0.5773394676840509	0.4362085839710631	2	1	2	0.618727713496024
kcpefnej-1	Endothelial Cells	9454.169921875	1589.6778564453125	27.0	1.0	0.7741993761749866	0.21810429198553155	1	1	0	0.6184552689172436
madmmldk-1	Endothelial Cells	8040.75244140625	5710.43212890625	24.0	4.0	0.7478687601520222	0.5064224831767222	1	0	1	0.6169946076288515
haalgidk-1	Endothelial Cells	5229.70166015625	4556.3212890625	15.0	2.0	0.6441790870257778	0.34568712404340535	2	2	0	0.6165987025085523
lkmdenfa-1	Endothelial Cells	8731.75390625	2942.767578125	35.0	4.0	0.8325893918552129	0.5064224831767222	1	0	1	0.6165122271109171
lkmgikee-1	Endothelial Cells	8724.603515625	2947.525146484375	9.0	2.0	0.5349791518324556	0.34568712404340535	1	1	0	0.6165122271109171
dmkfgaha-1	Endothelial Cells	4157.9482421875	3704.900390625	17.0	2.0	0.6715446200987684	0.34568712404340535	1	1	0	0.6153885417031641
kcocimkl-1	Endothelial Cells	9674.876953125	1625.5823974609375	9.0	1.0	0.5349791518324556	0.21810429198553155	1	1	0	0.6153140647288196
kcocbbmi-1	Endothelial Cells	9679.529296875	1609.993896484375	39.0	9.0	0.8570686953453444	0.7245267751622539	1	0	1	0.6153140647288196
ldkbmkff-1	Endothelial Cells	8963.2158203125	837.3859252929688	4.0	7.0	0.3739343800760111	0.6543128759565946	3	0	2	0.6151258910693993
kfcjmamj-1	Endothelial Cells	9871.130859375	2446.20654296875	12.0	2.0	0.5959364698065137	0.34568712404340535	2	2	0	0.6149208253870723
jbhnpnbo-1	Endothelial Cells	6700.34033203125	2292.373779296875	11.0	3.0	0.5773394676840509	0.4362085839710631	4	2	3	0.6146846211989017
kglnniaj-1	Endothelial Cells	9337.1044921875	1795.8797607421875	37.0	4.0	0.8451512885968872	0.5064224831767222	2	1	1	0.6145863067802002
kgdimdfg-1	Endothelial Cells	9532.41796875	1965.148681640625	23.0	5.0	0.7383842394404954	0.5637914160289369	2	0	2	0.6139232130544664
kgkmmgdi-1	Endothelial Cells	9212.095703125	1733.9744873046875	14.0	2.0	0.6291843042471731	0.34568712404340535	2	1	0	0.6138959288437642
kckjjlbb-1	Endothelial Cells	9460.18359375	1798.9600830078125	20.0	5.0	0.7073597568332597	0.5637914160289369	2	1	2	0.6122277888186598
famjciea-1	Endothelial Cells	4768.99658203125	3110.295166015625	7.0	2.0	0.48313431526933326	0.34568712404340535	2	2	0	0.6121586115771902
iodacpmi-1	Endothelial Cells	5408.37841796875	1939.007568359375	24.0	2.0	0.7478687601520222	0.34568712404340535	4	3	0	0.61192924524511
lbdolmdl-1	Endothelial Cells	9111.2861328125	869.361572265625	12.0	3.0	0.5959364698065137	0.4362085839710631	5	2	5	0.611743379285799
kfoehoeb-1	Endothelial Cells	9020.0234375	1783.6259765625	20.0	5.0	0.7073597568332597	0.5637914160289369	2	1	1	0.611706700932222
kcpjhmjh-1	Endothelial Cells	9449.3330078125	1559.9608154296875	9.0	6.0	0.5349791518324556	0.6122961576274708	5	2	3	0.6114007705800241
hlfojgde-1	Endothelial Cells	2703.777099609375	5208.12890625	14.0	4.0	0.6291843042471731	0.5064224831767222	3	2	3	0.6111500201515103
igdojbhm-1	Endothelial Cells	543.4341430664062	5313.3916015625	8.0	6.0	0.510499848342324	0.6122961576274708	3	1	3	0.6110969187672095
lbdopgja-1	Endothelial Cells	9104.2265625	880.9237060546875	8.0	5.0	0.510499848342324	0.5637914160289369	5	2	5	0.609148328182941
odafhedb-1	Endothelial Cells	2682.92822265625	5191.91162109375	13.0	4.0	0.6131546044185421	0.5064224831767222	3	2	3	0.6088093143563619
fikbdopp-1	Endothelial Cells	2878.40966796875	1371.7774658203125	14.0	6.0	0.6291843042471731	0.6122961576274708	2	1	2	0.6086362723865533
kgmcjkof-1	Endothelial Cells	9343.529296875	1854.385498046875	17.0	4.0	0.6715446200987684	0.5064224831767222	2	1	2	0.6084804155808115
oaaffilb-1	Endothelial Cells	6195.4736328125	3791.9501953125	12.0	5.0	0.5959364698065137	0.5637914160289369	3	1	3	0.607780102006052
klkamabc-1	Endothelial Cells	7800.6298828125	1792.7623291015625	12.0	3.0	0.5959364698065137	0.4362085839710631	3	1	3	0.6066035047336168
jhmmbfjk-1	Endothelial Cells	6325.96044921875	544.3154907226562	8.0	4.0	0.510499848342324	0.5064224831767222	2	2	2	0.6065304140310134
fhpeeddi-1	Endothelial Cells	4673.65576171875	3861.709716796875	18.0	15.0	0.6841065168404427	0.8724171679421262	2	0	1	0.6062622198846834
ldmgjmgk-1	Endothelial Cells	8741.734375	557.0426635742188	20.0	3.0	0.7073597568332597	0.4362085839710631	1	1	1	0.6057597654550587
epepifnd-1	Endothelial Cells	4628.810546875	1439.1893310546875	16.0	3.0	0.6582645203321088	0.4362085839710631	3	2	2	0.6050603014619566
eokpcecn-1	Endothelial Cells	5168.4453125	1233.3582763671875	7.0	10.0	0.48313431526933326	0.7545168838552492	3	2	3	0.6048561293497144
mcgchcdb-1	Endothelial Cells	9142.7841796875	5612.19970703125	12.0	1.0	0.5959364698065137	0.21810429198553155	1	1	0	0.6044146607745168
mombaklm-1	Endothelial Cells	5281.22607421875	4498.72802734375	13.0	4.0	0.6131546044185421	0.5064224831767222	2	0	2	0.6034645867286941
hlfpanjp-1	Endothelial Cells	2713.163330078125	5207.3701171875	11.0	4.0	0.5773394676840509	0.5064224831767222	3	2	3	0.6033717298803675
mhpljhgg-1	Endothelial Cells	9788.9189453125	4102.490234375	13.0	3.0	0.6131546044185421	0.4362085839710631	2	1	2	0.6030456957178759
lcgagonn-1	Endothelial Cells	9491.6650390625	1432.40234375	9.0	7.0	0.5349791518324556	0.6543128759565946	1	0	1	0.6029905288818559
dgdglkjl-1	Endothelial Cells	2664.26708984375	2903.336181640625	12.0	4.0	0.5959364698065137	0.5064224831767222	3	1	3	0.6028229729149648
mmoanpca-1	Endothelial Cells	5529.6552734375	4521.32958984375	12.0	4.0	0.5959364698065137	0.5064224831767222	3	2	2	0.6027316447412175
ofedifmc-1	Endothelial Cells	9471.013671875	1738.08447265625	17.0	5.0	0.6715446200987684	0.5637914160289369	5	2	4	0.6026935311501761
eogpdhmg-1	Endothelial Cells	4654.81689453125	1430.6737060546875	8.0	5.0	0.510499848342324	0.5637914160289369	3	2	2	0.6019479712000364
cplghbfp-1	Endothelial Cells	1011.3049926757812	1765.579345703125	14.0	3.0	0.6291843042471731	0.4362085839710631	3	2	2	0.6015973517828626
mcdfloep-1	Endothelial Cells	8599.46484375	4690.27978515625	11.0	2.0	0.5773394676840509	0.34568712404340535	1	1	0	0.6014911272230345
mcdglmln-1	Endothelial Cells	8611.00390625	4688.2548828125	19.0	4.0	0.6960239235889	0.5064224831767222	1	0	1	0.6014911272230345
kcpgbdei-1	Endothelial Cells	9429.10546875	1555.1669921875	15.0	6.0	0.6441790870257778	0.6122961576274708	4	1	2	0.6013535194672714
kcigclfj-1	Endothelial Cells	9519.439453125	1946.7069091796875	18.0	2.0	0.6841065168404427	0.34568712404340535	3	2	0	0.601193075461112
iobobnfg-1	Endothelial Cells	5399.93896484375	1966.234619140625	7.0	3.0	0.48313431526933326	0.4362085839710631	4	4	3	0.600610671434019
jlinpeod-1	Endothelial Cells	8708.615234375	516.2507934570312	3.0	5.0	0.3220895435128889	0.5637914160289369	1	0	1	0.6000594979647093
jllegkal-1	Endothelial Cells	8715.5517578125	505.3414916992188	15.0	5.0	0.6441790870257778	0.5637914160289369	1	1	0	0.6000594979647093
nllfpgko-1	Endothelial Cells	6492.6904296875	4003.263671875	23.0	5.0	0.7383842394404954	0.5637914160289369	5	2	5	0.599657462937627
haiohiif-1	Endothelial Cells	4707.4228515625	4774.1552734375	6.0	4.0	0.4521098326620977	0.5064224831767222	3	2	2	0.599527128438337
hhfbaaoa-1	Endothelial Cells	1886.9730224609373	5323.04345703125	11.0	2.0	0.5773394676840509	0.34568712404340535	1	1	0	0.5990918540489939
hhfcghao-1	Endothelial Cells	1888.1622314453125	5306.91357421875	6.0	8.0	0.4521098326620977	0.6913742480868107	1	0	1	0.5990918540489939
iplpbiof-1	Endothelial Cells	6874.8134765625	2757.83154296875	15.0	4.0	0.6441790870257778	0.5064224831767222	2	1	1	0.5988912036134201
lbeahnap-1	Endothelial Cells	9100.39453125	874.0526733398438	14.0	2.0	0.6291843042471731	0.34568712404340535	6	4	0	0.5977857373795463
fnjfjoie-1	Endothelial Cells	4065.500244140625	1744.742431640625	17.0	10.0	0.6715446200987684	0.7545168838552492	3	1	2	0.5976774933039819
ggegampf-1	Endothelial Cells	2748.48291015625	4596.59521484375	19.0	4.0	0.6960239235889	0.5064224831767222	4	1	3	0.5970876132246274
ipemchcc-1	Endothelial Cells	6416.70166015625	2477.646240234375	28.0	2.0	0.7823524405574647	0.34568712404340535	2	1	0	0.5965611742867691
epfbhnob-1	Endothelial Cells	4596.96484375	1377.12109375	15.0	3.0	0.6441790870257778	0.4362085839710631	2	2	2	0.5962419639503059
mcibdiac-1	Endothelial Cells	9125.0048828125	5032.509765625	18.0	3.0	0.6841065168404427	0.4362085839710631	1	0	1	0.5961938370838661
mnionpll-1	Endothelial Cells	5847.685546875	5743.72998046875	11.0	3.0	0.5773394676840509	0.4362085839710631	2	2	2	0.595899680765552
kbjojclh-1	Endothelial Cells	8061.6533203125	430.7491455078125	14.0	4.0	0.6291843042471731	0.5064224831767222	2	1	1	0.5954029787951065
ldjckfmi-1	Endothelial Cells	8810.6337890625	994.7285766601562	14.0	4.0	0.6291843042471731	0.5064224831767222	4	1	4	0.5952107006102744
jhcfmoil-1	Endothelial Cells	5776.55224609375	595.63037109375	12.0	4.0	0.5959364698065137	0.5064224831767222	6	3	6	0.5951515168063968
fgjlmpee-1	Endothelial Cells	4732.34423828125	3533.50341796875	21.0	7.0	0.7181681471869151	0.6543128759565946	1	0	0	0.5950339188397535
fgjmelak-1	Endothelial Cells	4718.33984375	3544.033935546875	5.0	2.0	0.41629469592760643	0.34568712404340535	1	0	0	0.5950339188397535
ibibfkie-1	Endothelial Cells	1140.3992919921875	4208.103515625	19.0	3.0	0.6960239235889	0.4362085839710631	1	1	0	0.594842550178458
foibnmfh-1	Endothelial Cells	3779.295654296875	1991.0570068359373	30.0	4.0	0.7978474140428734	0.5064224831767222	4	1	3	0.5947291443571395
mnipblga-1	Endothelial Cells	5840.28564453125	5727.298828125	7.0	4.0	0.48313431526933326	0.5064224831767222	2	2	2	0.5937171402531916
momappkb-1	Endothelial Cells	5300.1591796875	4487.1884765625	31.0	2.0	0.8052238587822221	0.34568712404340535	2	1	0	0.5936790869083489
epbopmlb-1	Endothelial Cells	4727.68701171875	1213.2904052734375	12.0	7.0	0.5959364698065137	0.6543128759565946	2	1	2	0.5936436191830914
ieiddjim-1	Endothelial Cells	1009.511474609375	4441.04638671875	11.0	2.0	0.5773394676840509	0.34568712404340535	2	1	0	0.593489792266768
epfbedml-1	Endothelial Cells	4600.77490234375	1360.9212646484375	9.0	4.0	0.5349791518324556	0.5064224831767222	2	2	2	0.593391604434268
kcleedol-1	Endothelial Cells	9361.6015625	1835.7791748046875	8.0	4.0	0.510499848342324	0.5064224831767222	2	1	2	0.5925636553733787
dabbmjhg-1	Endothelial Cells	1178.14599609375	1868.5718994140625	11.0	4.0	0.5773394676840509	0.5064224831767222	3	2	3	0.5922440933513639
cpmnmggp-1	Endothelial Cells	1158.4766845703125	1799.017578125	20.0	2.0	0.7073597568332597	0.34568712404340535	3	2	0	0.5920884465578188
jdfldggj-1	Endothelial Cells	6820.5478515625	1481.3587646484375	4.0	3.0	0.3739343800760111	0.4362085839710631	1	0	1	0.5916426067749094
gpbeodbg-1	Endothelial Cells	5585.95361328125	5000.9990234375	11.0	2.0	0.5773394676840509	0.34568712404340535	3	2	0	0.5912158565705036
jafekpci-1	Endothelial Cells	6420.37890625	2589.889892578125	25.0	2.0	0.7569812415629582	0.34568712404340535	3	2	0	0.5911073086244536
oaacnmal-1	Endothelial Cells	6094.4541015625	3872.88720703125	20.0	6.0	0.7073597568332597	0.6122961576274708	3	0	3	0.5909562100205741
elnbikjc-1	Endothelial Cells	5386.74462890625	932.1248168945312	16.0	2.0	0.6582645203321088	0.34568712404340535	1	1	0	0.5907849540663327
elnbioeg-1	Endothelial Cells	5375.58349609375	931.80908203125	16.0	3.0	0.6582645203321088	0.4362085839710631	1	0	1	0.5907849540663327
ndomchao-1	Endothelial Cells	7024.04443359375	3430.62109375	16.0	5.0	0.6582645203321088	0.5637914160289369	2	1	2	0.5901270564911768
ndokjaki-1	Endothelial Cells	7030.87353515625	3421.875732421875	25.0	4.0	0.7569812415629582	0.5064224831767222	2	1	2	0.5900474604904643
hppaogmg-1	Endothelial Cells	942.9896240234376	4647.36181640625	14.0	1.0	0.6291843042471731	0.21810429198553155	1	1	0	0.5895388902740943
kcmkkknn-1	Endothelial Cells	9568.193359375	1895.1563720703125	13.0	4.0	0.6131546044185421	0.5064224831767222	5	1	4	0.5890607205902192
ldjnnink-1	Endothelial Cells	8945.69921875	831.5660400390625	17.0	11.0	0.6715446200987684	0.7818957080144684	2	1	0	0.5887788600883282
jgpllejb-1	Endothelial Cells	5857.23291015625	148.4476318359375	24.0	4.0	0.7478687601520222	0.5064224831767222	3	0	3	0.5886298600600469
lbeahipo-1	Endothelial Cells	9094.71484375	874.0713500976562	11.0	2.0	0.5773394676840509	0.34568712404340535	6	4	0	0.5860228392956888
fnbdbbia-1	Endothelial Cells	4232.33544921875	1456.8115234375	23.0	3.0	0.7383842394404954	0.4362085839710631	3	1	3	0.5856844743374346
ofnnopmj-1	Endothelial Cells	9447.8564453125	487.2976684570313	27.0	4.0	0.7741993761749866	0.5064224831767222	4	1	2	0.5856760884765794
kkaimmfe-1	Endothelial Cells	7612.36572265625	2564.662841796875	13.0	1.0	0.6131546044185421	0.21810429198553155	2	2	0	0.5856343130280943
jacafcml-1	Endothelial Cells	6872.9462890625	2736.91845703125	10.0	2.0	0.5571233754304706	0.34568712404340535	1	1	0	0.5850584087977458
ijahaibj-1	Endothelial Cells	5752.28515625	3174.262939453125	26.0	1.0	0.765749772513486	0.21810429198553155	1	1	0	0.5846761213162935
lkhmmlko-1	Endothelial Cells	8813.333984375	2956.812744140625	5.0	2.0	0.41629469592760643	0.34568712404340535	3	0	0	0.5846499803451767
iocpncbd-1	Endothelial Cells	5423.3193359375	1927.0416259765625	15.0	2.0	0.6441790870257778	0.34568712404340535	4	3	0	0.5844928056922153
eicnjcng-1	Endothelial Cells	5508.408203125	736.2955932617188	31.0	2.0	0.8052238587822221	0.34568712404340535	3	1	0	0.584364221361738
kgkibdbn-1	Endothelial Cells	9178.265625	1727.98681640625	14.0	1.0	0.6291843042471731	0.21810429198553155	3	3	0	0.5841807514105085
kjkfnfli-1	Endothelial Cells	7614.76806640625	2590.265625	19.0	4.0	0.6960239235889	0.5064224831767222	3	1	2	0.5831493640843499
lcdhbpfb-1	Endothelial Cells	9119.2802734375	1294.237060546875	14.0	7.0	0.6291843042471731	0.6543128759565946	5	1	4	0.5823348753936648
gjbeojkn-1	Endothelial Cells	2615.9560546875	3215.492919921875	5.0	3.0	0.41629469592760643	0.4362085839710631	1	0	1	0.5820147133781676
kcplhpfm-1	Endothelial Cells	9427.470703125	1563.5389404296875	6.0	6.0	0.4521098326620977	0.6122961576274708	4	2	2	0.5819534550644282
ibolbbmp-1	Endothelial Cells	1617.5782470703125	3085.092529296875	20.0	1.0	0.7073597568332597	0.21810429198553155	1	1	0	0.5816400530121846
kcppdcoe-1	Endothelial Cells	9693.9248046875	1537.9735107421875	22.0	2.0	0.7284960027393369	0.34568712404340535	1	1	0	0.579630922289307
kdacjmdg-1	Endothelial Cells	9680.439453125	1523.4981689453125	9.0	3.0	0.5349791518324556	0.4362085839710631	1	0	1	0.579630922289307
iinppdef-1	Endothelial Cells	5733.30322265625	3224.99462890625	24.0	3.0	0.7478687601520222	0.4362085839710631	3	2	2	0.5793854163041012
hheklldb-1	Endothelial Cells	949.8778686523438	5532.72802734375	12.0	10.0	0.5959364698065137	0.7545168838552492	4	2	2	0.5791959143802242
kcokgdmo-1	Endothelial Cells	9428.2421875	1449.3623046875	17.0	3.0	0.6715446200987684	0.4362085839710631	3	1	2	0.5788807896273732
gleablkd-1	Endothelial Cells	4888.60400390625	5567.4775390625	9.0	2.0	0.5349791518324556	0.34568712404340535	1	1	0	0.578838791640993
ochoogjn-1	Endothelial Cells	4849.14208984375	5567.4794921875	15.0	4.0	0.6441790870257778	0.5064224831767222	1	0	1	0.578838791640993
llhicolf-1	Endothelial Cells	9443.34375	3267.825927734375	23.0	2.0	0.7383842394404954	0.34568712404340535	1	1	0	0.5779370154716212
lnegjgab-1	Endothelial Cells	9464.2880859375	3273.72900390625	5.0	4.0	0.41629469592760643	0.5064224831767222	1	0	1	0.5779370154716212
nnchjcij-1	Endothelial Cells	6605.26806640625	3749.245361328125	13.0	5.0	0.6131546044185421	0.5637914160289369	2	0	2	0.5779340444619203
ekglngji-1	Endothelial Cells	4733.48388671875	2203.91162109375	40.0	2.0	0.8628057397570006	0.34568712404340535	4	2	0	0.5772140093745246
oaabmidn-1	Endothelial Cells	6115.35302734375	3845.5986328125	25.0	4.0	0.7569812415629582	0.5064224831767222	3	1	3	0.5772068069639824
cgonnmbd-1	Endothelial Cells	888.83056640625	2830.80859375	5.0	6.0	0.41629469592760643	0.6122961576274708	1	0	0	0.5770506785816819
nklbenec-1	Endothelial Cells	5618.74462890625	3672.7705078125	18.0	7.0	0.6841065168404427	0.6543128759565946	2	0	2	0.577032378041482
gebhiced-1	Endothelial Cells	2711.461669921875	4361.41259765625	10.0	2.0	0.5571233754304706	0.34568712404340535	2	1	0	0.5769571974860188
llglgbeg-1	Endothelial Cells	9421.9619140625	3456.73681640625	11.0	5.0	0.5773394676840509	0.5637914160289369	2	1	1	0.5768099520634041
jkkpfhfe-1	Endothelial Cells	5814.251953125	1505.22705078125	12.0	2.0	0.5959364698065137	0.34568712404340535	3	2	0	0.5763837193444881
