ligand	receptor	sender_celltype	receiver_celltype	anchor_source_ligand	anchor_source_receptor	structure_map_source	sender_anchor	receiver_anchor	structure_bridge	sender_expr	receiver_expr	local_contact	contact_strength_raw	contact_strength_normalized	contact_coverage	cross_edge_count	prior_confidence	CCI_score	lr_pair
COL4A2	CD93	Macrophages	11q13 Invasive Tumor Cells	recompute	recompute	recompute	0.9188764516910942	0.6587114738285964	0.6198216015396206	0.0090193130488293	0.0289462771086338	0.0	5.7504312823461766e-05	0.0122425804270304	0.0	1739	1.0	0.0099654668172684	COL4A2-CD93
CXCL12	ITGA5	Endothelial Cells	Myeloid Cells	recompute	recompute	recompute	0.7487535481622718	0.7846160563919254	0.7827641335561659	0.1027229557481577	0.0020587132267296	0.0	0.0019612367328103	0.3233279943727293	0.0	394	1.0	0.0099536436586448	CXCL12-ITGA5
CXCL12	ITGA5	Endothelial Cells	11q13 Invasive Tumor Cells (G1/S)	recompute	recompute	recompute	0.7487535481622718	0.6338612823312899	0.6198216015396206	0.1027229557481577	0.0032054495894615	0.0	0.0002913752913752	0.1405497055149027	0.0	312	1.0	0.0099470190634299	CXCL12-ITGA5
CCN1	CAV1	Luminal-like Amorphous DCIS Cells	Plasma Cells	recompute	recompute	recompute	0.2542249848376565	0.7283139964676212	0.2461374514707439	0.1711385759005754	0.0124087765732037	0.0	0.0039215686274509	0.1933318175933115	0.0	272	1.0	0.0099456227092455	CCN1-CAV1
VWF	ITGA9	CAFs, DCIS Associated	Dendritic Cells	recompute	recompute	recompute	0.7158082793127664	0.6252253442669611	0.6198216015396206	0.0071496754272206	0.0487643047611538	0.0	0.0003490749513788	0.0136637892073313	0.0	3646	1.0	0.0099444670531935	VWF-ITGA9
CD34	SELP	CXCL14+ Fibroblasts	Pericytes	recompute	recompute	recompute	0.9303167350027568	0.8819126042133903	0.9429656149619918	0.0016860250240652	0.0741032966028748	0.0	0.0004661280298321	0.0234355341894423	0.0	3218	1.0	0.0099435792368023	CD34-SELP
COL4A2	CD93	Luminal-like Amorphous DCIS Cells	11q13 Invasive Tumor Cells	recompute	recompute	recompute	0.4630253981438691	0.6587114738285964	0.2461374514707439	0.0443339118517084	0.0289462771086338	0.0	0.0	0.0	0.0	186	1.0	0.009938048961152	COL4A2-CD93
CD34	SELP	Myoepithelial Cells	T Lymphocytes	recompute	recompute	recompute	0.7168245244832976	0.7760344326192508	0.6198216015396206	0.0082993421103349	0.0335947364052305	0.0	0.0	0.0	0.0	1093	1.0	0.0099345001756468	CD34-SELP
VEGFC	FLT1	Pericytes	B Cells	recompute	recompute	recompute	0.8718210606749883	0.777821334064334	0.6198216015396206	0.1796394187986057	0.001271575589586	0.0	0.0007839448102853	0.1919876145217954	0.0	1063	1.0	0.0099323847070362	VEGFC-FLT1
MMP2	PECAM1	Myeloid Cells	Pericytes	recompute	recompute	recompute	0.785133132759182	0.930308383061206	0.7827641335561659	0.001039571291679	0.1615013370958009	0.0	0.0054627249357326	0.16871681848713	0.0	389	1.0	0.0099320591263625	MMP2-PECAM1
VWF	ITGA9	CAFs, Invasive Associated	Basal-like Structured DCIS Cells	recompute	recompute	recompute	0.6332974881236617	0.6252253442669611	0.7917001487310438	0.0016171311116606	0.1886404570313	0.0	0.0005914160189253	0.0154674402739169	0.0	2152	1.0	0.0099257799863359	VWF-ITGA9
MMP2	PECAM1	Basal-like Structured DCIS Cells	Plasma Cells	recompute	recompute	recompute	0.6303642896310324	0.7167436199046466	0.6198216015396206	0.0104129581710415	0.0326667674102811	0.0	0.000632911392405	0.0126474497523517	0.0	79	1.0	0.0099193641359066	MMP2-PECAM1
VWF	LRP1	Mast Cells	CAFs, DCIS Associated	recompute	recompute	recompute	0.8525936146535493	0.7346293219749174	0.7204611100467462	0.0002103933337194	1.0	0.0	0.0022268797484935	0.0170968929250571	0.0	1041	1.0	0.0099139240142889	VWF-LRP1
COL4A2	CD93	11q13 Invasive Tumor Cells (Mitotic)	T Lymphocytes	recompute	recompute	recompute	0.6582846571368821	0.7779918296243433	0.7917001487310438	0.0198024073017111	0.0118035014556376	0.0	0.0	0.0	0.0	83	1.0	0.0099109014543326	COL4A2-CD93
CD34	SELP	Endothelial Cells	CXCL14+ Fibroblasts	recompute	recompute	recompute	0.9559599666576516	0.8819126042133903	0.9429656149619918	1.0	0.0001189339410417	0.0	0.000194855806703	1.0	0.0	2566	1.0	0.009907191909751	CD34-SELP
HSPG2	LRP1	11q13 Invasive Tumor Cells (Mitotic)	Pericytes	recompute	recompute	recompute	0.6589792304505506	0.9078204025796472	0.6198216015396206	0.0072827533047186	0.0350138403862125	0.0	0.001429199648197	0.0611855139945189	0.0	379	1.0	0.0099070816701677	HSPG2-LRP1
VWF	SELP	Endothelial Cells	CXCL14+ Fibroblasts	recompute	recompute	recompute	0.955713094717548	0.8819126042133903	0.9429656149619918	1.0	0.0001189339410417	0.0	5.3142492737192655e-05	0.3341075857967107	0.0	2566	1.0	0.0099067654499683	VWF-SELP
COL4A2	CD93	Basal-like Structured DCIS Cells	Mast Cells	recompute	recompute	recompute	0.7783550150988336	0.8347945881127203	0.6198216015396206	0.1928969878996252	0.0012097093680331	0.0	0.0	0.0	0.0	18	1.0	0.0098970484624012	COL4A2-CD93
CCN1	CAV1	B Cells	CAFs, DCIS Associated	recompute	recompute	recompute	0.6213271600240247	0.7283139964676212	0.6198216015396206	0.0023088899408624	0.1449812920932466	0.0	0.0005627599706386	0.0461281391162693	0.0	4087	1.0	0.0098954862223609	CCN1-CAV1
VEGFC	FLT1	11q13 Invasive Tumor Cells	CXCL14+ Fibroblasts	recompute	recompute	recompute	0.6593525851613742	0.878254460598671	0.6198216015396206	0.4518617096918393	0.0005788283879716	0.0	0.0005464480874316	0.5897673745655713	0.0	4880	1.0	0.0098952767880978	VEGFC-FLT1
CXCL12	ITGA5	Pericytes	11q13 Invasive Tumor Cells (Mitotic)	recompute	recompute	recompute	0.7487535481622718	0.6338612823312899	0.6198216015396206	0.0637288077574987	0.0050060729272313	0.0	0.0002284148012791	0.1312385539404835	0.0	398	1.0	0.0098947681975903	CXCL12-ITGA5
VWF	LRP1	11q13 Invasive Tumor Cells (Mitotic)	CAFs, Invasive Associated	recompute	recompute	recompute	0.6332974881236617	0.6207977546603366	0.9161861017439124	0.0015572459193676	0.166956519448744	0.0	0.0013646288209606	0.0102821539545605	0.0	458	1.0	0.0098912422080354	VWF-LRP1
COL4A2	CD93	11q13 Invasive Tumor Cells (G1/S)	11q13 Invasive Tumor Cells	recompute	recompute	recompute	0.6582846571368821	0.6587114738285964	0.8824495942126559	0.0084325366891025	0.0289462771086338	0.0	0.0002646815550041	0.0563502990573522	0.0	12090	1.0	0.0098868607588294	COL4A2-CD93
COL4A2	CD93	Dendritic Cells	CAFs, DCIS Associated	recompute	recompute	recompute	0.7783550150988336	0.4630027772793905	0.6198216015396206	0.0267593032157803	0.0155837683010033	0.0	0.000599520383693	0.1657349987002249	0.0	3336	1.0	0.0098824045799131	COL4A2-CD93
CD34	SELP	CAFs, DCIS Associated	Luminal-like Amorphous DCIS Cells	recompute	recompute	recompute	0.7168245244832976	0.4623922682986163	0.2461374514707439	0.1173076386135379	0.0096770075292062	0.0	0.0004346314325452	0.394318872824997	0.0	5752	1.0	0.0098729021967842	CD34-SELP
CCN1	CAV1	CAFs, Invasive Associated	Myeloid Cells	recompute	recompute	recompute	0.6213271600240247	0.7832252605020791	0.6198216015396206	0.2247035641022029	0.00136079311934	0.0	0.006060606060606	0.8909147415311304	0.0	143	1.0	0.0098661225273891	CCN1-CAV1
VWF	ITGA9	11q13 Invasive Tumor Cells (Mitotic)	Basal-like Structured DCIS Cells	recompute	recompute	recompute	0.6332974881236617	0.6252253442669611	0.7917001487310438	0.0015572459193676	0.1886404570313	0.0	0.0007662835249042	0.0200407907041139	0.0	1305	1.0	0.0098635516518651	VWF-ITGA9
CXCL12	ITGA5	T Lymphocytes	Basal-like Structured DCIS Cells	recompute	recompute	recompute	0.6160088550075702	0.6338612823312899	0.8693461273411047	0.0255753403203798	0.01057919065587	0.0	6.167509559639817e-05	0.0252193911205143	0.0	737	1.0	0.0098591936003811	CXCL12-ITGA5
MMRN2	CD93	Pericytes	Mast Cells	recompute	recompute	recompute	0.9468422434493456	0.8347945881127203	0.8567148457705164	0.1120119983652299	0.0012097093680331	0.0	0.0044444444444444	0.2358490566037739	0.0	225	1.0	0.0098576591195238	MMRN2-CD93
CD34	SELP	Pericytes	Plasma Cells	recompute	recompute	recompute	0.9303167350027568	0.4623922682986163	0.7204611100467462	0.1314667522621683	0.0022515473538965	0.0	0.0	0.0	0.0	394	1.0	0.0098573117127659	CD34-SELP
HSPG2	LRP1	Pericytes	B Cells	recompute	recompute	recompute	0.8818165186409654	0.6207977546603366	0.6198216015396206	0.1619074107723045	0.0016667952436519	0.0	0.0030181875195986	0.3818458936755767	0.0	1063	1.0	0.009854269856068	HSPG2-LRP1
EFNB2	PECAM1	11q13 Invasive Tumor Cells	CXCL14+ Fibroblasts	recompute	recompute	recompute	0.662063103571249	0.930308383061206	0.6198216015396206	0.585843718590581	0.0004089864655001	0.0	0.0001408811475409	0.1810757970155722	0.0	4880	1.0	0.0098525594567732	EFNB2-PECAM1
CXCL12	ITGA5	Myeloid Cells	Pericytes	recompute	recompute	recompute	0.7487535481622718	0.928319416412998	0.7827641335561659	0.0015847932820241	0.1055033753160582	0.0	0.0024538443561579	0.1888392588621934	0.0	389	1.0	0.009843544367248	CXCL12-ITGA5
HSPG2	LRP1	11q13 Invasive Tumor Cells (Mitotic)	Myoepithelial Cells	recompute	recompute	recompute	0.6589792304505506	0.7346293219749174	0.6198216015396206	0.0072827533047186	0.0416128058995347	0.0	0.0031707127295362	0.1046995176826117	0.0	714	1.0	0.0098428681801237	HSPG2-LRP1
COL4A2	CD93	Mast Cells	Pericytes	recompute	recompute	recompute	0.8355319038299565	0.8817184225858201	0.8567148457705164	0.001123788079051	0.1281708518900828	0.0	0.0012295081967213	0.0347808885304186	0.0	244	1.0	0.0098424029639097	COL4A2-CD93
MMP2	PECAM1	Basal-like Structured DCIS Cells	Macrophages	recompute	recompute	recompute	0.6303642896310324	0.9015117569158254	0.6198216015396206	0.0104129581710415	0.0246995741084876	0.0	0.001	0.05089906087561	0.0	475	1.0	0.0098366899830209	MMP2-PECAM1
EFNB2	PECAM1	Dendritic Cells	T Lymphocytes	recompute	recompute	recompute	0.7800321422220979	0.6331674633943454	0.909150863993142	0.0113788029360913	0.0176963220730796	0.0	0.0004961155210268	0.0906921490186545	0.0	5921	1.0	0.0098334945120053	EFNB2-PECAM1
VEGFC	FLT1	Plasma Cells	Pericytes	recompute	recompute	recompute	0.4636527906642655	0.878254460598671	0.7204611100467462	0.0023125636768155	0.1332188634280341	0.0	0.0033185840707964	0.1250779546853167	0.0	452	1.0	0.0098328826627857	VEGFC-FLT1
EFNB2	PECAM1	CAFs, DCIS Associated	11q13 Invasive Tumor Cells (Mitotic)	recompute	recompute	recompute	0.4619393085577573	0.6331674633943454	0.6198216015396206	0.1194227711616854	0.0041555861088636	0.0	0.0002682403433476	0.0340663370729313	0.0	233	1.0	0.0098253597044888	EFNB2-PECAM1
COL4A2	CD93	T Lymphocytes	Basal-like Structured DCIS Cells	recompute	recompute	recompute	0.7783550150988336	0.7779918296243433	0.8693461273411047	0.0316800311254893	0.0053794918117879	0.0	0.0009497964721845	0.1025320317845457	0.0	737	1.0	0.0098207702199142	COL4A2-CD93
VWF	ITGA9	Macrophages	Pericytes	recompute	recompute	recompute	0.9011206516381156	0.9404022517663844	0.8875000050982297	0.0008850282134344	0.1347191569099048	0.0	0.0009553906077754	0.0414099459132225	0.0	2474	1.0	0.0098199527659515	VWF-ITGA9
MMP2	PECAM1	11q13 Invasive Tumor Cells	Plasma Cells	recompute	recompute	recompute	0.6303642896310324	0.7167436199046466	0.6198216015396206	0.0097699360831605	0.0326667674102811	0.0	0.0002427184466019	0.0048502355846397	0.0	103	1.0	0.0098145435025437	MMP2-PECAM1
MMRN2	CD93	T Lymphocytes	Dendritic Cells	recompute	recompute	recompute	0.6301823358791634	0.7779918296243433	0.909150863993142	0.0031934983073077	0.0627790816848129	0.0	0.0009108258154059	0.0199454110134147	0.0	5764	1.0	0.0098143163372323	MMRN2-CD93
VEGFC	FLT1	11q13 Invasive Tumor Cells (G1/S)	Basal-like Structured DCIS Cells	recompute	recompute	recompute	0.6593525851613742	0.777821334064334	0.7917001487310438	0.0120646829101097	0.0182001711419816	0.0	0.0008424599831508	0.10090351260537	0.0	1187	1.0	0.0098105129440408	VEGFC-FLT1
VEGFC	FLT1	11q13 Invasive Tumor Cells (Mitotic)	Dendritic Cells	recompute	recompute	recompute	0.6593525851613742	0.777821334064334	0.7917001487310438	0.0201572483258557	0.0108892901157311	0.0	0.0055821371610845	0.6926827630459763	0.0	209	1.0	0.0098099084909764	VEGFC-FLT1
VEGFC	FLT1	11q13 Invasive Tumor Cells (Mitotic)	Myoepithelial Cells	recompute	recompute	recompute	0.6593525851613742	0.4630488285702799	0.6198216015396206	0.0201572483258557	0.0232163927704059	0.0	0.0009337068160597	0.1826946363964239	0.0	714	1.0	0.0097995531071619	VEGFC-FLT1
VWF	SELP	Pericytes	Plasma Cells	recompute	recompute	recompute	0.9275752708651288	0.4623922682986163	0.7204611100467462	0.1263644540569636	0.0022515473538965	0.0	0.0029995385325334	0.2894505831475691	0.0	394	1.0	0.0097876788367109	VWF-SELP
VEGFC	FLT1	CAFs, DCIS Associated	CAFs, Invasive Associated	recompute	recompute	recompute	0.4636527906642655	0.6593689120110077	0.6198216015396206	0.0693389464442948	0.0066828239855783	0.0	0.0004981071926678	0.0613546831732854	0.0	1673	1.0	0.0097856048572671	VEGFC-FLT1
VWF	ITGA9	B Cells	Endothelial Cells	recompute	recompute	recompute	0.6332974881236617	0.9404022517663844	0.6198216015396206	0.00023686843287	1.0	0.0	0.0010844026748599	0.012108431809431	0.0	1509	1.0	0.0097788011055944	VWF-ITGA9
EFNB2	PECAM1	11q13 Invasive Tumor Cells (G1/S)	CAFs, DCIS Associated	recompute	recompute	recompute	0.662063103571249	0.7167436199046466	0.6198216015396206	0.0236359933700329	0.0125623889131764	0.0	0.0008116883116883	0.3768537962421833	0.0	77	1.0	0.0097767856884045	EFNB2-PECAM1
MMRN2	CD93	Basal-like Structured DCIS Cells	T Lymphocytes	recompute	recompute	recompute	0.6301823358791634	0.7779918296243433	0.8693461273411047	0.0172764782878141	0.0118035014556376	0.0	0.0013043478260869	0.0999322306234461	0.0	575	1.0	0.0097690001550954	MMRN2-CD93
EFNB2	PECAM1	CAFs, DCIS Associated	Myoepithelial Cells	recompute	recompute	recompute	0.4619393085577573	0.7167436199046466	0.8293805866303694	0.1194227711616854	0.0026482500471321	0.0	0.0003659767794043	0.136564605873893	0.0	9905	1.0	0.0097676871684779	EFNB2-PECAM1
VEGFC	FLT1	T Lymphocytes	Myoepithelial Cells	recompute	recompute	recompute	0.7745997874735252	0.4630488285702799	0.6198216015396206	0.016822895653248	0.0232163927704059	0.0	0.0	0.0	0.0	1278	1.0	0.0097673737266114	VEGFC-FLT1
CXCL12	ITGA5	T Lymphocytes	Macrophages	recompute	recompute	recompute	0.6160088550075702	0.9004887531897467	0.6198216015396206	0.0255753403203798	0.0098335877942119	0.0	0.0010831946315817	0.1784633501767778	0.0	3441	1.0	0.0097606259040626	CXCL12-ITGA5
CCN1	CAV1	Apocrine Cells	Endothelial Cells	recompute	recompute	recompute	0.2542249848376565	0.942159351720962	0.2461374514707439	0.0014656941948563	1.0	0.0	0.0244444444444444	0.360221878480048	0.0	15	1.0	0.0097595047076972	CCN1-CAV1
CCN1	CAV1	CAFs, DCIS Associated	Apocrine Cells	recompute	recompute	recompute	0.7324582304061453	0.252518874138558	0.2461374514707439	1.0	0.0018925243453249	0.0	0.0056521739130434	0.3130960258456272	0.0	230	1.0	0.0097547550946203	CCN1-CAV1
VWF	SELP	CAFs, DCIS Associated	11q13 Invasive Tumor Cells	recompute	recompute	recompute	0.7158082793127664	0.6572093097629401	0.6198216015396206	0.0071496754272206	0.04130664769978	0.0	5.546619335515004e-05	0.0188260296131228	0.0	3278	1.0	0.009753916279099	VWF-SELP
HSPG2	LRP1	Luminal-like Amorphous DCIS Cells	Macrophages	recompute	recompute	recompute	0.4629984640915818	0.8604147465201248	0.2461374514707439	0.0201301851612071	0.0436001007095475	0.0	0.0051926926926926	0.1193317771304879	0.0	222	1.0	0.0097528928021657	HSPG2-LRP1
COL4A2	CD93	Myoepithelial Cells	Mast Cells	recompute	recompute	recompute	0.4630253981438691	0.8347945881127203	0.7204611100467462	0.2545335314555431	0.0012097093680331	0.0	0.0026315789473684	0.1557509645910166	0.0	38	1.0	0.0097469957353928	COL4A2-CD93
EFNB2	PECAM1	11q13 Invasive Tumor Cells (Mitotic)	11q13 Invasive Tumor Cells (Mitotic)	recompute	recompute	recompute	0.662063103571249	0.6331674633943454	1.0	0.0491302556793708	0.0041555861088636	0.0	0.0014497422680412	0.1841162599018993	0.0	1552	1.0	0.0097439131896225	EFNB2-PECAM1
EFNB2	PECAM1	Luminal-like Amorphous DCIS Cells	CAFs, DCIS Associated	recompute	recompute	recompute	0.4619393085577573	0.7167436199046466	0.2461374514707439	0.0835287751665837	0.0125623889131764	0.0	0.0003714900594384	0.1724768450520179	0.0	4879	1.0	0.009742547658209	EFNB2-PECAM1
VWF	SELP	Myoepithelial Cells	Pericytes	recompute	recompute	recompute	0.7158082793127664	0.8819126042133903	0.7204611100467462	0.0025256125075084	0.0741032966028748	0.0	0.0	0.0	0.0	1931	1.0	0.0097350863683266	VWF-SELP
MMP2	PECAM1	11q13 Invasive Tumor Cells	Macrophages	recompute	recompute	recompute	0.6303642896310324	0.9015117569158254	0.6198216015396206	0.0097699360831605	0.0246995741084876	0.0	0.0004071058475203	0.0207213053157553	0.0	1351	1.0	0.0097327429900396	MMP2-PECAM1
EFNB2	PECAM1	11q13 Invasive Tumor Cells	Mast Cells	recompute	recompute	recompute	0.662063103571249	0.8537710813834968	0.6198216015396206	0.585843718590581	0.0004138063814779	0.0	0.0	0.0	0.0	42	1.0	0.0097315683233961	EFNB2-PECAM1
CCN1	CAV1	Luminal-like Amorphous DCIS Cells	T Lymphocytes	recompute	recompute	recompute	0.2542249848376565	0.62431395375366	0.2461374514707439	0.1711385759005754	0.0126805820762719	0.0	0.0020042194092827	0.4083107698438155	0.0	316	1.0	0.00972854175773	CCN1-CAV1
MMP2	PECAM1	11q13 Invasive Tumor Cells (Mitotic)	Pericytes	recompute	recompute	recompute	0.6303642896310324	0.930308383061206	0.6198216015396206	0.0014431743145616	0.1615013370958009	0.0	0.0004617414248021	0.0142609311420287	0.0	379	1.0	0.0097274095685267	MMP2-PECAM1
COL4A2	CD93	Basal-like Structured DCIS Cells	Luminal-like Amorphous DCIS Cells	recompute	recompute	recompute	0.7783550150988336	0.4630027772793905	0.2461374514707439	0.1928969878996252	0.0048929293424311	0.0	0.0009122006841505	0.2949538158033873	0.0	877	1.0	0.0097082077066121	COL4A2-CD93
HSPG2	LRP1	Luminal-like Amorphous DCIS Cells	11q13 Invasive Tumor Cells	recompute	recompute	recompute	0.4629984640915818	0.6207977546603366	0.2461374514707439	0.0201301851612071	0.0587195251380622	0.0	0.0004480286738351	0.0315886706693911	0.0	186	1.0	0.0097063586826493	HSPG2-LRP1
VWF	LRP1	11q13 Invasive Tumor Cells	Basal-like Structured DCIS Cells	recompute	recompute	recompute	0.6332974881236617	0.6207977546603366	0.7917001487310438	0.0131302879503246	0.0203874717835032	0.0	0.0002381130382775	0.0111491115083154	0.0	30400	1.0	0.0097004705754959	VWF-LRP1
HSPG2	LRP1	B Cells	CAFs, Invasive Associated	recompute	recompute	recompute	0.7789175740361626	0.6207977546603366	0.7917001487310438	0.0012941512528773	0.166956519448744	0.0	0.0048065886134067	0.02696434927824	0.0	968	1.0	0.0096887042163328	HSPG2-LRP1
VWF	SELP	CAFs, DCIS Associated	T Lymphocytes	recompute	recompute	recompute	0.7158082793127664	0.7760344326192508	0.6198216015396206	0.0071496754272206	0.0335947364052305	0.0	0.000168437216007	0.0090105673303685	0.0	11604	1.0	0.0096883641963841	VWF-SELP
EFNB2	PECAM1	Macrophages	Plasma Cells	recompute	recompute	recompute	0.8913986641324685	0.7167436199046466	0.7204611100467462	0.0054950348959687	0.0326667674102811	0.0	0.0017254601226993	0.0365260328210978	0.0	326	1.0	0.009686955815291	EFNB2-PECAM1
VWF	SELP	B Cells	Endothelial Cells	recompute	recompute	recompute	0.6332974881236617	0.8819126042133903	0.6198216015396206	0.00023686843287	1.0	0.0	0.0021688053497198	0.0121951357249531	0.0	1509	1.0	0.0096747019502973	VWF-SELP
VEGFC	FLT1	Luminal-like Amorphous DCIS Cells	Myoepithelial Cells	recompute	recompute	recompute	0.4636527906642655	0.4630488285702799	0.2461374514707439	0.0666348171285698	0.0232163927704059	0.0	0.0010103277952402	0.1976867535052907	0.0	13362	1.0	0.0096697579133137	VEGFC-FLT1
VWF	LRP1	Pericytes	11q13 Invasive Tumor Cells (G1/S)	recompute	recompute	recompute	0.9275752708651288	0.6207977546603366	0.6198216015396206	0.1263644540569636	0.0018097844702233	0.0	0.0015975403906438	0.1659595121416607	0.0	377	1.0	0.0096672594367234	VWF-LRP1
VWF	ITGA9	CAFs, Invasive Associated	Pericytes	recompute	recompute	recompute	0.6332974881236617	0.9404022517663844	0.6198216015396206	0.0016171311116606	0.1347191569099048	0.0	0.0007155379056205	0.0310138970693889	0.0	2541	1.0	0.0096433421604335	VWF-ITGA9
EFNB2	PECAM1	11q13 Invasive Tumor Cells (Mitotic)	B Cells	recompute	recompute	recompute	0.662063103571249	0.6331674633943454	0.7917001487310438	0.0491302556793708	0.0049190726392343	0.0	0.0	0.0	0.0	42	1.0	0.0096390742424412	EFNB2-PECAM1
VEGFC	FLT1	CAFs, Invasive Associated	Dendritic Cells	recompute	recompute	recompute	0.6593525851613742	0.777821334064334	0.7917001487310438	0.018132161410931	0.0108892901157311	0.0	0.0006412997007268	0.0795783471135089	0.0	2339	1.0	0.0096383201658569	VEGFC-FLT1
VEGFC	FLT1	CAFs, Invasive Associated	Myoepithelial Cells	recompute	recompute	recompute	0.6593525851613742	0.4630488285702799	0.6198216015396206	0.018132161410931	0.0232163927704059	0.0	0.0002969121140142	0.0580955925120457	0.0	1684	1.0	0.0096281459114552	VEGFC-FLT1
CXCL12	ITGA5	Basal-like Structured DCIS Cells	Pericytes	recompute	recompute	recompute	0.6160088550075702	0.928319416412998	0.6198216015396206	0.0021291294377375	0.1055033753160582	0.0	0.0005294206625321	0.0407423581239008	0.0	1803	1.0	0.0096272799897224	CXCL12-ITGA5
CCN1	CAV1	11q13 Invasive Tumor Cells	B Cells	recompute	recompute	recompute	0.6213271600240247	0.62431395375366	0.7917001487310438	0.1339639999453202	0.0019304335593669	0.0	0.0004093567251461	0.1010672577656726	0.0	570	1.0	0.0096232454325567	CCN1-CAV1
HSPG2	LRP1	Mast Cells	CAFs, Invasive Associated	recompute	recompute	recompute	0.8349903778527206	0.6207977546603366	0.6198216015396206	0.0014804857410621	0.166956519448744	0.0	0.0117669753086419	0.0660112311849717	0.0	144	1.0	0.0096231698460847	HSPG2-LRP1
CD34	SELP	Pericytes	Mast Cells	recompute	recompute	recompute	0.9303167350027568	0.8347297932672282	0.8567148457705164	0.1314667522621683	0.0009042150166242	0.0	0.0044444444444444	0.7117437722419931	0.0	225	1.0	0.0096165122730146	CD34-SELP
VWF	ITGA9	Myoepithelial Cells	11q13 Invasive Tumor Cells	recompute	recompute	recompute	0.7158082793127664	0.6252253442669611	0.6198216015396206	0.0025256125075084	0.1112417752963437	0.0	0.0002676420733339	0.0289303809363528	0.0	5095	1.0	0.0095930358649585	VWF-ITGA9
CCN1	CAV1	CAFs, Invasive Associated	Mast Cells	recompute	recompute	recompute	0.6213271600240247	0.8617632615906476	0.6198216015396206	0.2247035641022029	0.0010414441948928	0.0	0.0082051282051282	1.0	0.0	130	1.0	0.0095874739975043	CCN1-CAV1
HSPG2	LRP1	CXCL14+ Fibroblasts	Macrophages	recompute	recompute	recompute	0.8818165186409654	0.8604147465201248	0.8875000050982297	0.0026436039558049	0.0436001007095475	0.0	0.0007607677902621	0.0174829857586937	0.0	1424	1.0	0.0095864250321925	HSPG2-LRP1
VWF	ITGA9	11q13 Invasive Tumor Cells (Mitotic)	Pericytes	recompute	recompute	recompute	0.6332974881236617	0.9404022517663844	0.6198216015396206	0.0015572459193676	0.1347191569099048	0.0	0.0009594627008875	0.0415864445663943	0.0	379	1.0	0.0095828845316928	VWF-ITGA9
CD34	SELP	11q13 Invasive Tumor Cells	Myoepithelial Cells	recompute	recompute	recompute	0.633566764858408	0.4623922682986163	0.6198216015396206	0.0799339500711946	0.0053213839468185	0.0	9.68429207824908e-05	0.0379335650450003	0.0	5163	1.0	0.0095786521867516	CD34-SELP
CXCL12	ITGA5	CXCL14+ Fibroblasts	Macrophages	recompute	recompute	recompute	0.7487535481622718	0.9004887531897467	0.8875000050982297	0.0131092554497256	0.0098335877942119	0.0	0.0011491317671092	0.1893269214724798	0.0	1424	1.0	0.009576630419392	CXCL12-ITGA5
HSPG2	LRP1	Macrophages	Macrophages	recompute	recompute	recompute	0.9253089325030373	0.8604147465201248	1.0	0.0022161183602947	0.0436001007095475	0.0	0.0010622909321037	0.0244122023504173	0.0	2458	1.0	0.009572223997764	HSPG2-LRP1
VWF	ITGA9	T Lymphocytes	Mast Cells	recompute	recompute	recompute	0.6332974881236617	0.863034163938375	0.6198216015396206	0.0036144684673052	0.0627102121186242	0.0	0.0008190008190008	0.0065789069716238	0.0	333	1.0	0.0095693199807739	VWF-ITGA9
MMP2	PECAM1	Mast Cells	Pericytes	recompute	recompute	recompute	0.8560892486218385	0.930308383061206	0.8567148457705164	0.0006966068981631	0.1615013370958009	0.0	0.0017418032786885	0.0537957724520439	0.0	244	1.0	0.0095688278164324	MMP2-PECAM1
CD34	SELP	CAFs, DCIS Associated	Plasma Cells	recompute	recompute	recompute	0.7168245244832976	0.4623922682986163	0.8767341187813953	0.1173076386135379	0.0022515473538965	0.0	0.0004076640847941	0.0338875000175695	0.0	2453	1.0	0.0095686377896776	CD34-SELP
COL4A2	CD93	CAFs, DCIS Associated	CXCL14+ Fibroblasts	recompute	recompute	recompute	0.4630253981438691	0.8817184225858201	0.7204611100467462	0.7696906278989153	0.0003375370073613	0.0	0.0002178649237472	0.169258807662201	0.0	11475	1.0	0.0095616452413612	COL4A2-CD93
COL4A2	CD93	11q13 Invasive Tumor Cells	B Cells	recompute	recompute	recompute	0.6582846571368821	0.7779918296243433	0.7917001487310438	0.1740454925211078	0.001079730675535	0.0	0.0005263157894736	0.0890080743613357	0.0	570	1.0	0.0095570083060421	COL4A2-CD93
CCN1	CAV1	B Cells	Myoepithelial Cells	recompute	recompute	recompute	0.6213271600240247	0.7283139964676212	0.6198216015396206	0.0023088899408624	0.1176565474247238	0.0	0.0004704301075268	0.0323137015221926	0.0	496	1.0	0.0095569906688907	CCN1-CAV1
EFNB2	PECAM1	Pericytes	Luminal-like Amorphous DCIS Cells	recompute	recompute	recompute	0.8640667164982425	0.2491073778594529	0.2461374514707439	0.1882781599600688	0.0076066460958003	0.0	0.0008184913567312	0.3409897484842016	0.0	1909	1.0	0.0095503119921332	EFNB2-PECAM1
COL4A2	CD93	CAFs, Invasive Associated	Plasma Cells	recompute	recompute	recompute	0.6582846571368821	0.4630027772793905	0.6198216015396206	0.4344545964241579	0.0009242223287825	0.0	0.0055335968379446	1.0	0.0	253	1.0	0.0095498878253151	COL4A2-CD93
