pathway,family,image_feature,partial_spearman_rho,abs_partial_spearman_rho,p_value,n_observations,covariates,fdr,rank,permutation_empirical_p,null_abs_rho_q95,null_abs_rho_q99,passes_spatial_null_95,passes_spatial_null_99,negative_control_empirical_p,negative_control_abs_rho_q95,negative_control_abs_rho_q99,passes_negative_control_95,passes_negative_control_99
oxidative_phosphorylation,metabolic_stress,embedding__plip_060,-0.24101825345489963,0.24101825345489963,0.0031686924998796428,148,"structure,x,y,boundary_distance,log_total_counts",0.7410265264446138,1,0.1111111111111111,0.18766219315835714,0.20274170768932426,True,True,0.1111111111111111,0.12121795527785727,0.13186605665595796,True,True
myofibroblast_caf_activation,stromal_remodeling_caf_ecm,embedding__plip_014,-0.2269427530261317,0.2269427530261317,0.00554133907095945,148,"structure,x,y,boundary_distance,log_total_counts",0.7410265264446138,2,0.1111111111111111,0.17518443226154518,0.20704357320750627,True,True,0.1111111111111111,0.12979718219452555,0.14939759253635707,True,True
collagen_ecm_organization,stromal_remodeling_caf_ecm,embedding__plip_055,-0.2187160409116456,0.2187160409116456,0.007570469322803416,148,"structure,x,y,boundary_distance,log_total_counts",0.7410265264446138,3,0.1111111111111111,0.10099542771638279,0.1157065997165056,True,True,0.1111111111111111,0.18255173590082863,0.18307037464110018,True,True
luminal_estrogen_response,endocrine_epithelial_identity,embedding__plip_063,0.21022346844601864,0.21022346844601864,0.01033190421928418,148,"structure,x,y,boundary_distance,log_total_counts",0.7410265264446138,4,0.1111111111111111,0.1584258546497987,0.17708481801250056,True,True,0.1111111111111111,0.12459673505655144,0.12633787811041167,True,True
myofibroblast_caf_activation,stromal_remodeling_caf_ecm,embedding__plip_012,-0.2028856705351951,0.2028856705351951,0.013396189279249108,148,"structure,x,y,boundary_distance,log_total_counts",0.7410265264446138,5,0.1111111111111111,0.09474878276260972,0.09783076179976954,True,True,0.1111111111111111,0.08915538685381647,0.09850982289967272,True,True
emt_invasive_front,invasion_boundary_emt,embedding__plip_055,-0.2024515660311659,0.2024515660311659,0.0136001177963482,148,"structure,x,y,boundary_distance,log_total_counts",0.7410265264446138,6,0.2222222222222222,0.17867477145476754,0.1997074608321228,True,True,0.1111111111111111,0.13008486129447572,0.1479881980030843,True,True
collagen_ecm_organization,stromal_remodeling_caf_ecm,embedding__plip_057,-0.196562989594792,0.196562989594792,0.016646487048719752,148,"structure,x,y,boundary_distance,log_total_counts",0.7410265264446138,7,0.1111111111111111,0.096665563130577,0.09889423139286314,True,True,0.1111111111111111,0.13028204899783796,0.13328174411495092,True,True
collagen_ecm_organization,stromal_remodeling_caf_ecm,embedding__plip_049,-0.19511865819939608,0.19511865819939608,0.017478585398340424,148,"structure,x,y,boundary_distance,log_total_counts",0.7410265264446138,8,0.1111111111111111,0.11283241375824996,0.13430186688092827,True,True,0.1111111111111111,0.052797653741664105,0.06203706473525884,True,True
immune_activation,immune_ecology,embedding__plip_006,-0.1903840159345418,0.1903840159345418,0.02046433520993823,148,"structure,x,y,boundary_distance,log_total_counts",0.7410265264446138,9,0.3333333333333333,0.25411016223789173,0.27441824794701186,False,False,0.1111111111111111,0.1587061135859456,0.16890439110799188,True,True
emt_invasive_front,invasion_boundary_emt,embedding__plip_015,-0.19011315436189116,0.19011315436189116,0.020647717390670922,148,"structure,x,y,boundary_distance,log_total_counts",0.7410265264446138,10,0.1111111111111111,0.0676399326227453,0.07293694248727055,True,True,0.2222222222222222,0.17155947899169127,0.19350168860704386,True,False
