sample_role,pathway,family,image_feature,partial_spearman_rho,abs_partial_spearman_rho,p_value,n_observations,covariates,fdr,rank,permutation_empirical_p,null_abs_rho_q95,null_abs_rho_q99,passes_spatial_null_95,passes_spatial_null_99,negative_control_empirical_p,negative_control_abs_rho_q95,negative_control_abs_rho_q99,passes_negative_control_95,passes_negative_control_99
breast_discovery,unfolded_protein_response,metabolic_stress,embedding__plip_013,0.2075478751916486,0.2075478751916486,0.0015883310154519,229,"structure,x,y,boundary_distance,log_total_counts",0.691570742323383,1,0.0769230769230769,0.0922726479581128,0.0938824331729501,True,True,0.0769230769230769,0.1756149406584304,0.1982422040561346,True,True
breast_discovery,unfolded_protein_response,metabolic_stress,embedding__plip_028,0.1966258258638939,0.1966258258638939,0.0028041122829982,229,"structure,x,y,boundary_distance,log_total_counts",0.691570742323383,2,0.0769230769230769,0.0788120563895755,0.0796154640432464,True,True,0.0769230769230769,0.1483256034002246,0.1493350431031768,True,True
breast_discovery,unfolded_protein_response,metabolic_stress,embedding__plip_030,0.1878198755041953,0.1878198755041953,0.0043431021860809,229,"structure,x,y,boundary_distance,log_total_counts",0.691570742323383,3,0.0769230769230769,0.1243199214183855,0.1482249394303345,True,True,0.0769230769230769,0.1076688730629404,0.1105763038407373,True,True
breast_discovery,unfolded_protein_response,metabolic_stress,embedding__plip_009,-0.1863113853639642,0.1863113853639642,0.0046725104670062,229,"structure,x,y,boundary_distance,log_total_counts",0.691570742323383,4,0.1538461538461538,0.180127954658219,0.1970256199893894,True,False,0.0769230769230769,0.1449255229777627,0.1641520757435074,True,True
breast_discovery,epithelial_identity,endocrine_epithelial_identity,embedding__plip_030,0.1821287748381294,0.1821287748381294,0.0057065492933823,229,"structure,x,y,boundary_distance,log_total_counts",0.691570742323383,5,0.0769230769230769,0.1079229187479733,0.1188717362230138,True,True,0.1538461538461538,0.1862200977694687,0.2149746575271056,False,False
breast_discovery,myofibroblast_caf_activation,stromal_remodeling_caf_ecm,embedding__plip_040,0.1732497643065997,0.1732497643065997,0.008606659323662,229,"structure,x,y,boundary_distance,log_total_counts",0.691570742323383,6,0.0769230769230769,0.1023241294196618,0.1248529176002914,True,True,0.0769230769230769,0.0887660017614234,0.0938085603430009,True,True
breast_discovery,epithelial_identity,endocrine_epithelial_identity,embedding__plip_024,-0.1701211535948875,0.1701211535948875,0.0099046597940642,229,"structure,x,y,boundary_distance,log_total_counts",0.691570742323383,7,0.0769230769230769,0.1349542269526856,0.1514862913226452,True,True,0.0769230769230769,0.1313550653451775,0.1361047448687243,True,True
breast_discovery,luminal_estrogen_response,endocrine_epithelial_identity,embedding__plip_013,0.1663530157986767,0.1663530157986767,0.0116957367514011,229,"structure,x,y,boundary_distance,log_total_counts",0.691570742323383,8,0.1538461538461538,0.1583111296493754,0.17207758124431,True,False,0.1538461538461538,0.1757830700725047,0.2048727383153112,False,False
breast_discovery,luminal_estrogen_response,endocrine_epithelial_identity,embedding__plip_009,-0.1645461364942931,0.1645461364942931,0.0126516287995731,229,"structure,x,y,boundary_distance,log_total_counts",0.691570742323383,9,0.1538461538461538,0.1490340566394217,0.1797126468583928,True,False,0.1538461538461538,0.160211312233802,0.1744214766637788,True,False
breast_discovery,myofibroblast_caf_activation,stromal_remodeling_caf_ecm,embedding__plip_045,-0.1634329487742112,0.1634329487742112,0.0132741563486163,229,"structure,x,y,boundary_distance,log_total_counts",0.691570742323383,10,0.0769230769230769,0.1194856680020493,0.133043510307604,True,True,0.0769230769230769,0.0845943131806113,0.0927591784121425,True,True
breast_discovery,myofibroblast_caf_activation,stromal_remodeling_caf_ecm,embedding__plip_004,-0.1624328807361904,0.1624328807361904,0.0138561990817549,229,"structure,x,y,boundary_distance,log_total_counts",0.691570742323383,11,,,,,,,,,,
breast_discovery,myofibroblast_caf_activation,stromal_remodeling_caf_ecm,embedding__plip_048,-0.1623979927026647,0.1623979927026647,0.0138769019236511,229,"structure,x,y,boundary_distance,log_total_counts",0.691570742323383,12,,,,,,,,,,
